pa, pp, ta, tp
a friend caught a man .,a man was caught by a friend .,the husband kills the wife .,the wife is killed by the husband .
a friend hurried a mother .,a mother was hurried by a friend .,the husband kills the wife .,the wife is killed by the husband .
a friend raised a mother .,a mother was raised by a friend .,the husband kills the wife .,the wife is killed by the husband .
a daughter asks a corporation .,a corporation is asked by a daughter .,the son bothered the company .,the company was bothered by the son .
a child leads a business .,a business is led by a child .,the son bothered the company .,the company was bothered by the son .
a daughter asks a business .,a business is asked by a daughter .,the son bothered the company .,the company was bothered by the son .
a daughter judges a business .,a business is judged by a daughter .,the son bothered the company .,the company was bothered by the son .
a father leads a business .,a business is led by a father .,the son bothered the company .,the company was bothered by the son .
a child leads a business .,a business is led by a child .,the son bothered the company .,the company was bothered by the son .
a father forgives a business .,a business is forgiven by a father .,the son bothered the company .,the company was bothered by the son .
a boy chases a business .,a business is chased by a boy .,the son bothered the company .,the company was bothered by the son .
a brother leads a corporation .,a corporation is led by a brother .,the son bothered the company .,the company was bothered by the son .
a daughter forgives a business .,a business is forgiven by a daughter .,the son bothered the company .,the company was bothered by the son .
a daughter forgives a parent .,a parent is forgiven by a daughter .,the girl followed the father .,the father was followed by the girl .
a student understands a son .,a son is understood by a student .,the girl followed the father .,the father was followed by the girl .
a woman kisses a mother .,a mother is kissed by a woman .,the girl followed the father .,the father was followed by the girl .
an actress kills an uncle .,an uncle is killed by an actress .,the girl followed the father .,the father was followed by the girl .
a boy comforts an uncle .,an uncle is comforted by a boy .,the girl followed the father .,the father was followed by the girl .
a daughter forgives a son .,a son is forgiven by a daughter .,the girl followed the father .,the father was followed by the girl .
a guy washes a mother .,a mother is washed by a guy .,the girl followed the father .,the father was followed by the girl .
a friend hurts a priest .,a priest is hurt by a friend .,the girl followed the father .,the father was followed by the girl .
a daughter kills a priest .,a priest is killed by a daughter .,the girl followed the father .,the father was followed by the girl .
a friend teaches a brother .,a brother is taught by a friend .,the girl followed the father .,the father was followed by the girl .
the girl broke the machine .,the machine was broken by the girl .,a guy drags a computer .,a computer is dragged by a guy .
the man wanted the machine .,the machine was wanted by the man .,a guy drags a computer .,a computer is dragged by a guy .
the girl wrapped the machine .,the machine was wrapped by the girl .,a guy drags a computer .,a computer is dragged by a guy .
the man wrapped the machine .,the machine was wrapped by the man .,a guy drags a computer .,a computer is dragged by a guy .
the boy left the machine .,the machine was left by the boy .,a guy drags a computer .,a computer is dragged by a guy .
the boy left the machine .,the machine was left by the boy .,a guy drags a computer .,a computer is dragged by a guy .
the girl destroyed the machine .,the machine was destroyed by the girl .,a guy drags a computer .,a computer is dragged by a guy .
the girl broke the machine .,the machine was broken by the girl .,a guy drags a computer .,a computer is dragged by a guy .
the boy removed the machine .,the machine was removed by the boy .,a guy drags a computer .,a computer is dragged by a guy .
the boy washed the machine .,the machine was washed by the boy .,a guy drags a computer .,a computer is dragged by a guy .
the doctor wrapped the cup .,the cup was wrapped by the doctor .,a lawyer breaks a bowl .,a bowl is broken by a lawyer .
the doctor wrapped the ball .,the ball was wrapped by the doctor .,a lawyer breaks a bowl .,a bowl is broken by a lawyer .
the attorney tasted the salad .,the salad was tasted by the attorney .,a lawyer breaks a bowl .,a bowl is broken by a lawyer .
the attorney collected the salad .,the salad was collected by the attorney .,a lawyer breaks a bowl .,a bowl is broken by a lawyer .
the doctor used the pot .,the pot was used by the doctor .,a lawyer breaks a bowl .,a bowl is broken by a lawyer .
the attorney ate the salad .,the salad was eaten by the attorney .,a lawyer breaks a bowl .,a bowl is broken by a lawyer .
the attorney left the plate .,the plate was left by the attorney .,a lawyer breaks a bowl .,a bowl is broken by a lawyer .
the attorney accepted the pot .,the pot was accepted by the attorney .,a lawyer breaks a bowl .,a bowl is broken by a lawyer .
the doctor discovered the ball .,the ball was discovered by the doctor .,a lawyer breaks a bowl .,a bowl is broken by a lawyer .
the doctor grabbed the cup .,the cup was grabbed by the doctor .,a lawyer breaks a bowl .,a bowl is broken by a lawyer .
a president caught a glass .,a glass was caught by a president .,the candidate uses the bottle .,the bottle is used by the candidate .
a winner forgot a glass .,a glass was forgotten by a winner .,the candidate uses the bottle .,the bottle is used by the candidate .
a winner smelled a beer .,a beer was smelled by a winner .,the candidate uses the bottle .,the bottle is used by the candidate .
a president purchased a beer .,a beer was purchased by a president .,the candidate uses the bottle .,the bottle is used by the candidate .
a winner wrapped a glass .,a glass was wrapped by a winner .,the candidate uses the bottle .,the bottle is used by the candidate .
a president grabbed a glass .,a glass was grabbed by a president .,the candidate uses the bottle .,the bottle is used by the candidate .
a winner collected a glass .,a glass was collected by a winner .,the candidate uses the bottle .,the bottle is used by the candidate .
a president washed a glass .,a glass was washed by a president .,the candidate uses the bottle .,the bottle is used by the candidate .
a president washed a glass .,a glass was washed by a president .,the candidate uses the bottle .,the bottle is used by the candidate .
a winner washed a glass .,a glass was washed by a winner .,the candidate uses the bottle .,the bottle is used by the candidate .
the brother asks the man .,the man is asked by the brother .,a father taught a lady .,a lady was taught by a father .
the son beats the man .,the man is beaten by the son .,a father taught a lady .,a lady was taught by a father .
the son embraces the girl .,the girl is embraced by the son .,a father taught a lady .,a lady was taught by a father .
the uncle destroys the woman .,the woman is destroyed by the uncle .,a father taught a lady .,a lady was taught by a father .
the man understands the girl .,the girl is understood by the man .,a father taught a lady .,a lady was taught by a father .
the uncle asks the woman .,the woman is asked by the uncle .,a father taught a lady .,a lady was taught by a father .
the daughter understands the woman .,the woman is understood by the daughter .,a father taught a lady .,a lady was taught by a father .
the son forgets the woman .,the woman is forgotten by the son .,a father taught a lady .,a lady was taught by a father .
the parent discovers the girl .,the girl is discovered by the parent .,a father taught a lady .,a lady was taught by a father .
the son surprises the man .,the man is surprised by the son .,a father taught a lady .,a lady was taught by a father .
a daughter kisses a child .,a child is kissed by a daughter .,the mother protected the adult .,the adult was protected by the mother .
a kid beats a child .,a child is beaten by a kid .,the mother protected the adult .,the adult was protected by the mother .
a woman follows a kid .,a kid is followed by a woman .,the mother protected the adult .,the adult was protected by the mother .
a friend follows a kid .,a kid is followed by a friend .,the mother protected the adult .,the adult was protected by the mother .
a parent washes a kid .,a kid is washed by a parent .,the mother protected the adult .,the adult was protected by the mother .
a daughter teaches a parent .,a parent is taught by a daughter .,the mother protected the adult .,the adult was protected by the mother .
a parent understands a child .,a child is understood by a parent .,the mother protected the adult .,the adult was protected by the mother .
a wife chases a child .,a child is chased by a wife .,the mother protected the adult .,the adult was protected by the mother .
a child kisses a parent .,a parent is kissed by a child .,the mother protected the adult .,the adult was protected by the mother .
a wife bothers a kid .,a kid is bothered by a wife .,the mother protected the adult .,the adult was protected by the mother .
a teacher catches a television .,a television is caught by a teacher .,the student left the telephone .,the telephone was left by the student .
a teacher describes a television .,a television is described by a teacher .,the student left the telephone .,the telephone was left by the student .
a professor catches a television .,a television is caught by a professor .,the student left the telephone .,the telephone was left by the student .
a reader wraps a television .,a television is wrapped by a reader .,the student left the telephone .,the telephone was left by the student .
a girl destroys a television .,a television is destroyed by a girl .,the student left the telephone .,the telephone was left by the student .
a teacher raises a television .,a television is raised by a teacher .,the student left the telephone .,the telephone was left by the student .
a reader discovers a television .,a television is discovered by a reader .,the student left the telephone .,the telephone was left by the student .
a girl describes a television .,a television is described by a girl .,the student left the telephone .,the telephone was left by the student .
a reader grabs a television .,a television is grabbed by a reader .,the student left the telephone .,the telephone was left by the student .
a teacher prepares a television .,a television is prepared by a teacher .,the student left the telephone .,the telephone was left by the student .
a manager kills a friend .,a friend is killed by a manager .,the employee embraced the buddy .,the buddy was embraced by the employee .
a worker punches a friend .,a friend is punched by a worker .,the employee embraced the buddy .,the buddy was embraced by the employee .
a manager protects a friend .,a friend is protected by a manager .,the employee embraced the buddy .,the buddy was embraced by the employee .
an employer kills a friend .,a friend is killed by an employer .,the employee embraced the buddy .,the buddy was embraced by the employee .
a worker protects a friend .,a friend is protected by a worker .,the employee embraced the buddy .,the buddy was embraced by the employee .
a manager selects a friend .,a friend is selected by a manager .,the employee embraced the buddy .,the buddy was embraced by the employee .
an employer discovers a friend .,a friend is discovered by an employer .,the employee embraced the buddy .,the buddy was embraced by the employee .
a manager drags a friend .,a friend is dragged by a manager .,the employee embraced the buddy .,the buddy was embraced by the employee .
an employer surprises a friend .,a friend is surprised by an employer .,the employee embraced the buddy .,the buddy was embraced by the employee .
a manager catches a friend .,a friend is caught by a manager .,the employee embraced the buddy .,the buddy was embraced by the employee .
the author embraces the kid .,the kid is embraced by the author .,a reader taught an adult .,an adult was taught by a reader .
the author beats the child .,the child is beaten by the author .,a reader taught an adult .,an adult was taught by a reader .
the student helps the parent .,the parent is helped by the student .,a reader taught an adult .,an adult was taught by a reader .
the author bothers the parent .,the parent is bothered by the author .,a reader taught an adult .,an adult was taught by a reader .
the writer protects the mother .,the mother is protected by the writer .,a reader taught an adult .,an adult was taught by a reader .
the author joins the mother .,the mother is joined by the author .,a reader taught an adult .,an adult was taught by a reader .
the student kisses the mother .,the mother is kissed by the student .,a reader taught an adult .,an adult was taught by a reader .
the author carries the kid .,the kid is carried by the author .,a reader taught an adult .,an adult was taught by a reader .
the author hurts the kid .,the kid is hurt by the author .,a reader taught an adult .,an adult was taught by a reader .
the student hurts the parent .,the parent is hurt by the student .,a reader taught an adult .,an adult was taught by a reader .
a professor removes a gun .,a gun is removed by a professor .,the scientist selected the machine .,the machine was selected by the scientist .
a professor destroys a gun .,a gun is destroyed by a professor .,the scientist selected the machine .,the machine was selected by the scientist .
a doctor leaves a computer .,a computer is left by a doctor .,the scientist selected the machine .,the machine was selected by the scientist .
a professor leaves an engine .,an engine is left by a professor .,the scientist selected the machine .,the machine was selected by the scientist .
a doctor leaves a gun .,a gun is left by a doctor .,the scientist selected the machine .,the machine was selected by the scientist .
a professor prepares a computer .,a computer is prepared by a professor .,the scientist selected the machine .,the machine was selected by the scientist .
a doctor wraps a computer .,a computer is wrapped by a doctor .,the scientist selected the machine .,the machine was selected by the scientist .
a professor uses an engine .,an engine is used by a professor .,the scientist selected the machine .,the machine was selected by the scientist .
a professor uses an engine .,an engine is used by a professor .,the scientist selected the machine .,the machine was selected by the scientist .
a doctor destroys a computer .,a computer is destroyed by a doctor .,the scientist selected the machine .,the machine was selected by the scientist .
a mayor drags a glass .,a glass is dragged by a mayor .,the leader wrapped the crystal .,the crystal was wrapped by the leader .
a mayor selects a glass .,a glass is selected by a mayor .,the leader wrapped the crystal .,the crystal was wrapped by the leader .
a chief carries a glass .,a glass is carried by a chief .,the leader wrapped the crystal .,the crystal was wrapped by the leader .
a president breaks a glass .,a glass is broken by a president .,the leader wrapped the crystal .,the crystal was wrapped by the leader .
a mayor breaks a glass .,a glass is broken by a mayor .,the leader wrapped the crystal .,the crystal was wrapped by the leader .
a mayor uses a glass .,a glass is used by a mayor .,the leader wrapped the crystal .,the crystal was wrapped by the leader .
a president keeps a glass .,a glass is kept by a president .,the leader wrapped the crystal .,the crystal was wrapped by the leader .
a mayor removes a glass .,a glass is removed by a mayor .,the leader wrapped the crystal .,the crystal was wrapped by the leader .
a chief describes a glass .,a glass is described by a chief .,the leader wrapped the crystal .,the crystal was wrapped by the leader .
a president accepts a glass .,a glass is accepted by a president .,the leader wrapped the crystal .,the crystal was wrapped by the leader .
the friend uses the cup .,the cup is used by the friend .,a guest drank a coffee .,a coffee was drunk by a guest .
the friend smells the cup .,the cup is smelled by the friend .,a guest drank a coffee .,a coffee was drunk by a guest .
the friend smells the tea .,the tea is smelled by the friend .,a guest drank a coffee .,a coffee was drunk by a guest .
the friend prepares the cup .,the cup is prepared by the friend .,a guest drank a coffee .,a coffee was drunk by a guest .
the friend leaves the cup .,the cup is left by the friend .,a guest drank a coffee .,a coffee was drunk by a guest .
the friend smells the cup .,the cup is smelled by the friend .,a guest drank a coffee .,a coffee was drunk by a guest .
the friend prepares the cup .,the cup is prepared by the friend .,a guest drank a coffee .,a coffee was drunk by a guest .
the friend grabs the cup .,the cup is grabbed by the friend .,a guest drank a coffee .,a coffee was drunk by a guest .
the friend catches the cup .,the cup is caught by the friend .,a guest drank a coffee .,a coffee was drunk by a guest .
the friend leaves the cup .,the cup is left by the friend .,a guest drank a coffee .,a coffee was drunk by a guest .
a colonel protects a mother .,a mother is protected by a colonel .,the captain beat the child .,the child was beaten by the captain .
a chief hurries a man .,a man is hurried by a chief .,the captain beat the child .,the child was beaten by the captain .
a chief helps an adult .,an adult is helped by a chief .,the captain beat the child .,the child was beaten by the captain .
a colonel washes a man .,a man is washed by a colonel .,the captain beat the child .,the child was beaten by the captain .
a chief teaches a daughter .,a daughter is taught by a chief .,the captain beat the child .,the child was beaten by the captain .
a chief carries a mother .,a mother is carried by a chief .,the captain beat the child .,the child was beaten by the captain .
a chief describes a son .,a son is described by a chief .,the captain beat the child .,the child was beaten by the captain .
a chief chases a daughter .,a daughter is chased by a chief .,the captain beat the child .,the child was beaten by the captain .
a colonel embraces a son .,a son is embraced by a colonel .,the captain beat the child .,the child was beaten by the captain .
a chief kisses a kid .,a kid is kissed by a chief .,the captain beat the child .,the child was beaten by the captain .
the aunt kisses the boy .,the boy is kissed by the aunt .,a cousin joined a guy .,a guy was joined by a cousin .
the friend carries the girl .,the girl is carried by the friend .,a cousin joined a guy .,a guy was joined by a cousin .
the aunt hurries the girl .,the girl is hurried by the aunt .,a cousin joined a guy .,a guy was joined by a cousin .
the brother understands the girl .,the girl is understood by the brother .,a cousin joined a guy .,a guy was joined by a cousin .
the aunt protects the boy .,the boy is protected by the aunt .,a cousin joined a guy .,a guy was joined by a cousin .
the friend kisses the boy .,the boy is kissed by the friend .,a cousin joined a guy .,a guy was joined by a cousin .
the brother judges the man .,the man is judged by the brother .,a cousin joined a guy .,a guy was joined by a cousin .
the friend asks the man .,the man is asked by the friend .,a cousin joined a guy .,a guy was joined by a cousin .
the brother punches the girl .,the girl is punched by the brother .,a cousin joined a guy .,a guy was joined by a cousin .
the brother teaches the boy .,the boy is taught by the brother .,a cousin joined a guy .,a guy was joined by a cousin .
the wife broke the bowl .,the bowl was broken by the wife .,a mother collects a salad .,a salad is collected by a mother .
the daughter destroyed the bowl .,the bowl was destroyed by the daughter .,a mother collects a salad .,a salad is collected by a mother .
the wife removed the bowl .,the bowl was removed by the wife .,a mother collects a salad .,a salad is collected by a mother .
the wife used the bowl .,the bowl was used by the wife .,a mother collects a salad .,a salad is collected by a mother .
the kid accepted the bowl .,the bowl was accepted by the kid .,a mother collects a salad .,a salad is collected by a mother .
the father broke the bowl .,the bowl was broken by the father .,a mother collects a salad .,a salad is collected by a mother .
the adult left the bowl .,the bowl was left by the adult .,a mother collects a salad .,a salad is collected by a mother .
the father selected the bowl .,the bowl was selected by the father .,a mother collects a salad .,a salad is collected by a mother .
the parent removed the bowl .,the bowl was removed by the parent .,a mother collects a salad .,a salad is collected by a mother .
the wife accepted the bowl .,the bowl was accepted by the wife .,a mother collects a salad .,a salad is collected by a mother .
the scientist killed the girl .,the girl was killed by the scientist .,a professor embraces a woman .,a woman is embraced by a professor .
the student understood the mother .,the mother was understood by the student .,a professor embraces a woman .,a woman is embraced by a professor .
the scientist struck the lady .,the lady was struck by the scientist .,a professor embraces a woman .,a woman is embraced by a professor .
the scientist killed the man .,the man was killed by the scientist .,a professor embraces a woman .,a woman is embraced by a professor .
the student forgot the girl .,the girl was forgotten by the student .,a professor embraces a woman .,a woman is embraced by a professor .
the student understood the actress .,the actress was understood by the student .,a professor embraces a woman .,a woman is embraced by a professor .
the scientist selected the lady .,the lady was selected by the scientist .,a professor embraces a woman .,a woman is embraced by a professor .
the doctor punched the lady .,the lady was punched by the doctor .,a professor embraces a woman .,a woman is embraced by a professor .
the student helped the lady .,the lady was helped by the student .,a professor embraces a woman .,a woman is embraced by a professor .
the student dragged the wife .,the wife was dragged by the student .,a professor embraces a woman .,a woman is embraced by a professor .
the husband asks the woman .,the woman is asked by the husband .,a wife dragged an actress .,an actress was dragged by a wife .
the daughter accepts the television .,the television is accepted by the daughter .,a wife dragged an actress .,an actress was dragged by a wife .
the mother wraps the television .,the television is wrapped by the mother .,a wife dragged an actress .,an actress was dragged by a wife .
the daughter raises the television .,the television is raised by the daughter .,a wife dragged an actress .,an actress was dragged by a wife .
the man understands the woman .,the woman is understood by the man .,a wife dragged an actress .,an actress was dragged by a wife .
the woman kills the girl .,the girl is killed by the woman .,a wife dragged an actress .,an actress was dragged by a wife .
the woman kills the girl .,the girl is killed by the woman .,a wife dragged an actress .,an actress was dragged by a wife .
the man catches the television .,the television is caught by the man .,a wife dragged an actress .,an actress was dragged by a wife .
the woman grabs the television .,the television is grabbed by the woman .,a wife dragged an actress .,an actress was dragged by a wife .
the daughter hurts the girl .,the girl is hurt by the daughter .,a wife dragged an actress .,an actress was dragged by a wife .
the daughter beats the singer .,the singer is beaten by the daughter .,a son dragged a guitar .,a guitar was dragged by a son .
the daughter asks the band .,the band is asked by the daughter .,a son dragged a guitar .,a guitar was dragged by a son .
the child comforts the singer .,the singer is comforted by the child .,a son dragged a guitar .,a guitar was dragged by a son .
the brother follows the band .,the band is followed by the brother .,a son dragged a guitar .,a guitar was dragged by a son .
the brother embraces the singer .,the singer is embraced by the brother .,a son dragged a guitar .,a guitar was dragged by a son .
the boy leaves the instrument .,the instrument is left by the boy .,a son dragged a guitar .,a guitar was dragged by a son .
the father teaches the singer .,the singer is taught by the father .,a son dragged a guitar .,a guitar was dragged by a son .
the child smells the instrument .,the instrument is smelled by the child .,a son dragged a guitar .,a guitar was dragged by a son .
the brother hurries the singer .,the singer is hurried by the brother .,a son dragged a guitar .,a guitar was dragged by a son .
the boy raises the singer .,the singer is raised by the boy .,a son dragged a guitar .,a guitar was dragged by a son .
the champion judges the boy .,the boy is judged by the champion .,a winner understood a friend .,a friend was understood by a winner .
the champion embraces the buddy .,the buddy is embraced by the champion .,a winner understood a friend .,a friend was understood by a winner .
the champion teaches the mother .,the mother is taught by the champion .,a winner understood a friend .,a friend was understood by a winner .
the champion hurts the buddy .,the buddy is hurt by the champion .,a winner understood a friend .,a friend was understood by a winner .
the champion strikes the husband .,the husband is struck by the champion .,a winner understood a friend .,a friend was understood by a winner .
the champion kisses the boy .,the boy is kissed by the champion .,a winner understood a friend .,a friend was understood by a winner .
the champion washes the mother .,the mother is washed by the champion .,a winner understood a friend .,a friend was understood by a winner .
the champion describes the brother .,the brother is described by the champion .,a winner understood a friend .,a friend was understood by a winner .
the champion joins the boy .,the boy is joined by the champion .,a winner understood a friend .,a friend was understood by a winner .
the champion embraces the buddy .,the buddy is embraced by the champion .,a winner understood a friend .,a friend was understood by a winner .
the man protected the actress .,the actress was protected by the man .,a child understands an actor .,an actor is understood by a child .
the adult left the television .,the television was left by the adult .,a child understands an actor .,an actor is understood by a child .
the boy grabbed the man .,the man was grabbed by the boy .,a child understands an actor .,an actor is understood by a child .
the kid comforted the singer .,the singer was comforted by the kid .,a child understands an actor .,an actor is understood by a child .
the son wrapped the television .,the television was wrapped by the son .,a child understands an actor .,an actor is understood by a child .
the son hurt the singer .,the singer was hurt by the son .,a child understands an actor .,an actor is understood by a child .
the kid punched the man .,the man was punched by the kid .,a child understands an actor .,an actor is understood by a child .
the boy smelled the television .,the television was smelled by the boy .,a child understands an actor .,an actor is understood by a child .
the daughter chased the actress .,the actress was chased by the daughter .,a child understands an actor .,an actor is understood by a child .
the mother discovered the man .,the man was discovered by the mother .,a child understands an actor .,an actor is understood by a child .
the writer accepted the engine .,the engine was accepted by the writer .,an author leaves a motor .,a motor is left by an author .
the reader accepted the engine .,the engine was accepted by the reader .,an author leaves a motor .,a motor is left by an author .
the writer grabbed the engine .,the engine was grabbed by the writer .,an author leaves a motor .,a motor is left by an author .
the reader discovered the engine .,the engine was discovered by the reader .,an author leaves a motor .,a motor is left by an author .
the reader wrapped the engine .,the engine was wrapped by the reader .,an author leaves a motor .,a motor is left by an author .
the writer caught the engine .,the engine was caught by the writer .,an author leaves a motor .,a motor is left by an author .
the reader wrapped the engine .,the engine was wrapped by the reader .,an author leaves a motor .,a motor is left by an author .
the reader broke the engine .,the engine was broken by the reader .,an author leaves a motor .,a motor is left by an author .
the writer collected the engine .,the engine was collected by the writer .,an author leaves a motor .,a motor is left by an author .
the reader accepted the engine .,the engine was accepted by the reader .,an author leaves a motor .,a motor is left by an author .
an attorney described an uncle .,an uncle was described by an attorney .,the lawyer understands the cousin .,the cousin is understood by the lawyer .
an attorney asked an aunt .,an aunt was asked by an attorney .,the lawyer understands the cousin .,the cousin is understood by the lawyer .
a doctor protected an aunt .,an aunt was protected by a doctor .,the lawyer understands the cousin .,the cousin is understood by the lawyer .
an attorney followed an uncle .,an uncle was followed by an attorney .,the lawyer understands the cousin .,the cousin is understood by the lawyer .
an attorney comforted a brother .,a brother was comforted by an attorney .,the lawyer understands the cousin .,the cousin is understood by the lawyer .
a doctor protected a brother .,a brother was protected by a doctor .,the lawyer understands the cousin .,the cousin is understood by the lawyer .
an attorney embraced an aunt .,an aunt was embraced by an attorney .,the lawyer understands the cousin .,the cousin is understood by the lawyer .
an attorney taught a brother .,a brother was taught by an attorney .,the lawyer understands the cousin .,the cousin is understood by the lawyer .
a doctor protected a brother .,a brother was protected by a doctor .,the lawyer understands the cousin .,the cousin is understood by the lawyer .
a doctor struck an aunt .,an aunt was struck by a doctor .,the lawyer understands the cousin .,the cousin is understood by the lawyer .
a father teaches an author .,an author is taught by a father .,the priest removed the book .,the book was removed by the priest .
a father joins a reader .,a reader is joined by a father .,the priest removed the book .,the book was removed by the priest .
a bishop chases a writer .,a writer is chased by a bishop .,the priest removed the book .,the book was removed by the priest .
a father helps a writer .,a writer is helped by a father .,the priest removed the book .,the book was removed by the priest .
a bishop understands an author .,an author is understood by a bishop .,the priest removed the book .,the book was removed by the priest .
a bishop understands a reader .,a reader is understood by a bishop .,the priest removed the book .,the book was removed by the priest .
a bishop surprises a reader .,a reader is surprised by a bishop .,the priest removed the book .,the book was removed by the priest .
a father joins an author .,an author is joined by a father .,the priest removed the book .,the book was removed by the priest .
a father punches a writer .,a writer is punched by a father .,the priest removed the book .,the book was removed by the priest .
a father follows an author .,an author is followed by a father .,the priest removed the book .,the book was removed by the priest .
the cop leaves the bottle .,the bottle is left by the cop .,a sheriff drank a beer .,a beer was drunk by a sheriff .
the cop removes the bottle .,the bottle is removed by the cop .,a sheriff drank a beer .,a beer was drunk by a sheriff .
the cop breaks the bottle .,the bottle is broken by the cop .,a sheriff drank a beer .,a beer was drunk by a sheriff .
the cop wraps the glass .,the glass is wrapped by the cop .,a sheriff drank a beer .,a beer was drunk by a sheriff .
the cop accepts the bottle .,the bottle is accepted by the cop .,a sheriff drank a beer .,a beer was drunk by a sheriff .
the cop accepts the glass .,the glass is accepted by the cop .,a sheriff drank a beer .,a beer was drunk by a sheriff .
the cop drags the glass .,the glass is dragged by the cop .,a sheriff drank a beer .,a beer was drunk by a sheriff .
the cop destroys the bottle .,the bottle is destroyed by the cop .,a sheriff drank a beer .,a beer was drunk by a sheriff .
the cop describes the bottle .,the bottle is described by the cop .,a sheriff drank a beer .,a beer was drunk by a sheriff .
the cop leaves the glass .,the glass is left by the cop .,a sheriff drank a beer .,a beer was drunk by a sheriff .
a daughter understands a boy .,a boy is understood by a daughter .,the kid grabbed the guy .,the guy was grabbed by the kid .
a daughter strikes a man .,a man is struck by a daughter .,the kid grabbed the guy .,the guy was grabbed by the kid .
a brother kisses a boy .,a boy is kissed by a brother .,the kid grabbed the guy .,the guy was grabbed by the kid .
a boy washes a man .,a man is washed by a boy .,the kid grabbed the guy .,the guy was grabbed by the kid .
a brother beats a boy .,a boy is beaten by a brother .,the kid grabbed the guy .,the guy was grabbed by the kid .
a brother judges a boy .,a boy is judged by a brother .,the kid grabbed the guy .,the guy was grabbed by the kid .
an adult kisses a boy .,a boy is kissed by an adult .,the kid grabbed the guy .,the guy was grabbed by the kid .
a daughter joins a man .,a man is joined by a daughter .,the kid grabbed the guy .,the guy was grabbed by the kid .
a boy asks a girl .,a girl is asked by a boy .,the kid grabbed the guy .,the guy was grabbed by the kid .
a brother hurries a boy .,a boy is hurried by a brother .,the kid grabbed the guy .,the guy was grabbed by the kid .
the manager washed the mother .,the mother was washed by the manager .,an employee beats a friend .,a friend is beaten by an employee .
the manager punched the girl .,the girl was punched by the manager .,an employee beats a friend .,a friend is beaten by an employee .
the worker washed the cousin .,the cousin was washed by the worker .,an employee beats a friend .,a friend is beaten by an employee .
the worker washed the girl .,the girl was washed by the worker .,an employee beats a friend .,a friend is beaten by an employee .
the manager punched the husband .,the husband was punched by the manager .,an employee beats a friend .,a friend is beaten by an employee .
the manager embraced the buddy .,the buddy was embraced by the manager .,an employee beats a friend .,a friend is beaten by an employee .
the worker bothered the husband .,the husband was bothered by the worker .,an employee beats a friend .,a friend is beaten by an employee .
the worker selected the guest .,the guest was selected by the worker .,an employee beats a friend .,a friend is beaten by an employee .
the employer protected the cousin .,the cousin was protected by the employer .,an employee beats a friend .,a friend is beaten by an employee .
the employer understood the husband .,the husband was understood by the employer .,an employee beats a friend .,a friend is beaten by an employee .
a cousin hurts a mayor .,a mayor is hurt by a cousin .,the brother asked the chief .,the chief was asked by the brother .
a son punches a leader .,a leader is punched by a son .,the brother asked the chief .,the chief was asked by the brother .
a kid selects a captain .,a captain is selected by a kid .,the brother asked the chief .,the chief was asked by the brother .
a father kills a leader .,a leader is killed by a father .,the brother asked the chief .,the chief was asked by the brother .
a mother understands a colonel .,a colonel is understood by a mother .,the brother asked the chief .,the chief was asked by the brother .
a daughter surprises a leader .,a leader is surprised by a daughter .,the brother asked the chief .,the chief was asked by the brother .
a cousin beats a captain .,a captain is beaten by a cousin .,the brother asked the chief .,the chief was asked by the brother .
a father catches a leader .,a leader is caught by a father .,the brother asked the chief .,the chief was asked by the brother .
a boy kisses a captain .,a captain is kissed by a boy .,the brother asked the chief .,the chief was asked by the brother .
a boy forgives a mayor .,a mayor is forgiven by a boy .,the brother asked the chief .,the chief was asked by the brother .
a boy helped a reader .,a reader was helped by a boy .,the soldier bothers the author .,the author is bothered by the soldier .
a boy understood a writer .,a writer was understood by a boy .,the soldier bothers the author .,the author is bothered by the soldier .
a boy hurried a reader .,a reader was hurried by a boy .,the soldier bothers the author .,the author is bothered by the soldier .
a boy hurt a reader .,a reader was hurt by a boy .,the soldier bothers the author .,the author is bothered by the soldier .
a man forgot a writer .,a writer was forgotten by a man .,the soldier bothers the author .,the author is bothered by the soldier .
a man comforted a writer .,a writer was comforted by a man .,the soldier bothers the author .,the author is bothered by the soldier .
a boy broke a book .,a book was broken by a boy .,the soldier bothers the author .,the author is bothered by the soldier .
a boy removed a book .,a book was removed by a boy .,the soldier bothers the author .,the author is bothered by the soldier .
a man understood a reader .,a reader was understood by a man .,the soldier bothers the author .,the author is bothered by the soldier .
a man taught a reader .,a reader was taught by a man .,the soldier bothers the author .,the author is bothered by the soldier .
the lawyer teaches the soldier .,the soldier is taught by the lawyer .,an attorney chased an army .,an army was chased by an attorney .
the lawyer beats the soldier .,the soldier is beaten by the lawyer .,an attorney chased an army .,an army was chased by an attorney .
the lawyer beats the colonel .,the colonel is beaten by the lawyer .,an attorney chased an army .,an army was chased by an attorney .
the lawyer hurts the colonel .,the colonel is hurt by the lawyer .,an attorney chased an army .,an army was chased by an attorney .
the lawyer hurries the colonel .,the colonel is hurried by the lawyer .,an attorney chased an army .,an army was chased by an attorney .
the lawyer punches the colonel .,the colonel is punched by the lawyer .,an attorney chased an army .,an army was chased by an attorney .
the lawyer teaches the soldier .,the soldier is taught by the lawyer .,an attorney chased an army .,an army was chased by an attorney .
the lawyer kisses the colonel .,the colonel is kissed by the lawyer .,an attorney chased an army .,an army was chased by an attorney .
the lawyer surprises the colonel .,the colonel is surprised by the lawyer .,an attorney chased an army .,an army was chased by an attorney .
