pa, pp, ta, tp
a bell raises a meal .,a meal is raised by a bell .,the woman discovered the guitar .,the guitar was discovered by the woman .
a log punches an employer .,an employer is punched by a log .,the woman discovered the guitar .,the guitar was discovered by the woman .
a computer surprises a glass .,a glass is surprised by a computer .,the woman discovered the guitar .,the guitar was discovered by the woman .
a motor judges a crystal .,a crystal is judged by a motor .,the woman discovered the guitar .,the guitar was discovered by the woman .
a chicken helps a television .,a television is helped by a chicken .,the woman discovered the guitar .,the guitar was discovered by the woman .
the book discovered the cigarette .,the cigarette was discovered by the book .,a professor accepts a key .,a key is accepted by a professor .
the telephone judged the husband .,the husband was judged by the telephone .,a professor accepts a key .,a key is accepted by a professor .
the instrument forgot the actor .,the actor was forgotten by the instrument .,a professor accepts a key .,a key is accepted by a professor .
the flower followed the aunt .,the aunt was followed by the flower .,a professor accepts a key .,a key is accepted by a professor .
the plate caught the buddy .,the buddy was caught by the plate .,a professor accepts a key .,a key is accepted by a professor .
the bowl drank the opponent .,the opponent was drunk by the bowl .,a professor accepts a key .,a key is accepted by a professor .
the coat selected the flower .,the flower was selected by the coat .,a professor accepts a key .,a key is accepted by a professor .
the cigarette used the wife .,the wife was used by the cigarette .,a professor accepts a key .,a key is accepted by a professor .
the chocolate tasted the employee .,the employee was tasted by the chocolate .,a professor accepts a key .,a key is accepted by a professor .
the beer described the actor .,the actor was described by the beer .,a professor accepts a key .,a key is accepted by a professor .
the chicken surprises the chief .,the chief is surprised by the chicken .,a sheriff followed a business .,a business was followed by a sheriff .
the log carries the candidate .,the candidate is carried by the log .,a sheriff followed a business .,a business was followed by a sheriff .
the wire punches the beer .,the beer is punched by the wire .,a sheriff followed a business .,a business was followed by a sheriff .
the coat drinks the cousin .,the cousin is drunk by the coat .,a sheriff followed a business .,a business was followed by a sheriff .
the computer uses the bag .,the bag is used by the computer .,a sheriff followed a business .,a business was followed by a sheriff .
the motor destroys the worker .,the worker is destroyed by the motor .,a sheriff followed a business .,a business was followed by a sheriff .
the log carries the band .,the band is carried by the log .,a sheriff followed a business .,a business was followed by a sheriff .
the pie raises the television .,the television is raised by the pie .,a sheriff followed a business .,a business was followed by a sheriff .
the motor surprises the actress .,the actress is surprised by the motor .,a sheriff followed a business .,a business was followed by a sheriff .
the guitar prepares the manager .,the manager is prepared by the guitar .,a sheriff followed a business .,a business was followed by a sheriff .
a television understood a telephone .,a telephone was understood by a television .,the cousin wraps the guitar .,the guitar is wrapped by the cousin .
a button kept a meal .,a meal was kept by a button .,the cousin wraps the guitar .,the guitar is wrapped by the cousin .
a telephone prepared an administration .,an administration was prepared by a telephone .,the cousin wraps the guitar .,the guitar is wrapped by the cousin .
a motor grabbed a chief .,a chief was grabbed by a motor .,the cousin wraps the guitar .,the guitar is wrapped by the cousin .
a book collected a colonel .,a colonel was collected by a book .,the cousin wraps the guitar .,the guitar is wrapped by the cousin .
a computer ate a princess .,a princess was eaten by a computer .,the cousin wraps the guitar .,the guitar is wrapped by the cousin .
a coffee carried a winner .,a winner was carried by a coffee .,the cousin wraps the guitar .,the guitar is wrapped by the cousin .
a gun used an anchor .,an anchor was used by a gun .,the cousin wraps the guitar .,the guitar is wrapped by the cousin .
a box left a partner .,a partner was left by a box .,the cousin wraps the guitar .,the guitar is wrapped by the cousin .
an engine selected a parent .,a parent was selected by an engine .,the cousin wraps the guitar .,the guitar is wrapped by the cousin .
an engine strikes a brother .,a brother is struck by an engine .,the lady hurt the teacher .,the teacher was hurt by the lady .
an engine discovers a mother .,a mother is discovered by an engine .,the lady hurt the teacher .,the teacher was hurt by the lady .
an iron surprises a king .,a king is surprised by an iron .,the lady hurt the teacher .,the teacher was hurt by the lady .
a hat strikes a winner .,a winner is struck by a hat .,the lady hurt the teacher .,the teacher was hurt by the lady .
a computer wraps a pie .,a pie is wrapped by a computer .,the lady hurt the teacher .,the teacher was hurt by the lady .
a pot forgives a plate .,a plate is forgiven by a pot .,the lady hurt the teacher .,the teacher was hurt by the lady .
a camera purchases a guest .,a guest is purchased by a camera .,the lady hurt the teacher .,the teacher was hurt by the lady .
a ball breaks a hero .,a hero is broken by a ball .,the lady hurt the teacher .,the teacher was hurt by the lady .
a cup strikes a writer .,a writer is struck by a cup .,the lady hurt the teacher .,the teacher was hurt by the lady .
a motor raises a wire .,a wire is raised by a motor .,the lady hurt the teacher .,the teacher was hurt by the lady .
the anchor punched the cousin .,the cousin was punched by the anchor .,a colonel asks a business .,a business is asked by a colonel .
the coffee comforted the employee .,the employee was comforted by the coffee .,a colonel asks a business .,a business is asked by a colonel .
the gun grabbed the student .,the student was grabbed by the gun .,a colonel asks a business .,a business is asked by a colonel .
the log kept the mayor .,the mayor was kept by the log .,a colonel asks a business .,a business is asked by a colonel .
the bottle carried the motor .,the motor was carried by the bottle .,a colonel asks a business .,a business is asked by a colonel .
the pot caught the cigarette .,the cigarette was caught by the pot .,a colonel asks a business .,a business is asked by a colonel .
the crystal accepted the instrument .,the instrument was accepted by the crystal .,a colonel asks a business .,a business is asked by a colonel .
the bottle protected the nurse .,the nurse was protected by the bottle .,a colonel asks a business .,a business is asked by a colonel .
the candy smelled the adult .,the adult was smelled by the candy .,a colonel asks a business .,a business is asked by a colonel .
the bag washed the beer .,the beer was washed by the bag .,a colonel asks a business .,a business is asked by a colonel .
a coat helped an anchor .,an anchor was helped by a coat .,the child kills the boy .,the boy is killed by the child .
a coat helped a cousin .,a cousin was helped by a coat .,the child kills the boy .,the boy is killed by the child .
a computer understood a television .,a television was understood by a computer .,the child kills the boy .,the boy is killed by the child .
a cheese surprised an engine .,an engine was surprised by a cheese .,the child kills the boy .,the boy is killed by the child .
a chicken surprised a wife .,a wife was surprised by a chicken .,the child kills the boy .,the boy is killed by the child .
a cigarette joined an engine .,an engine was joined by a cigarette .,the child kills the boy .,the boy is killed by the child .
an anchor accepted a bag .,a bag was accepted by an anchor .,the child kills the boy .,the boy is killed by the child .
a log selected a student .,a student was selected by a log .,the child kills the boy .,the boy is killed by the child .
a chicken kept a woman .,a woman was kept by a chicken .,the child kills the boy .,the boy is killed by the child .
a cup surprised a telephone .,a telephone was surprised by a cup .,the child kills the boy .,the boy is killed by the child .
the telephone kills the box .,the box is killed by the telephone .,a secretary kept a tea .,a tea was kept by a secretary .
the iron selects the card .,the card is selected by the iron .,a secretary kept a tea .,a tea was kept by a secretary .
the beer joins the box .,the box is joined by the beer .,a secretary kept a tea .,a tea was kept by a secretary .
the iron uses the lawyer .,the lawyer is used by the iron .,a secretary kept a tea .,a tea was kept by a secretary .
the chicken prepares the student .,the student is prepared by the chicken .,a secretary kept a tea .,a tea was kept by a secretary .
the cigarette smells the friend .,the friend is smelled by the cigarette .,a secretary kept a tea .,a tea was kept by a secretary .
the bell raises the father .,the father is raised by the bell .,a secretary kept a tea .,a tea was kept by a secretary .
the plate drags the daughter .,the daughter is dragged by the plate .,a secretary kept a tea .,a tea was kept by a secretary .
the engine wraps the professor .,the professor is wrapped by the engine .,a secretary kept a tea .,a tea was kept by a secretary .
the newspaper asks the leader .,the leader is asked by the newspaper .,a secretary kept a tea .,a tea was kept by a secretary .
the button chases the opponent .,the opponent is chased by the button .,a woman ate a candy .,a candy was eaten by a woman .
the guitar punches the prince .,the prince is punched by the guitar .,a woman ate a candy .,a candy was eaten by a woman .
the box discovers the aunt .,the aunt is discovered by the box .,a woman ate a candy .,a candy was eaten by a woman .
the iron chases the father .,the father is chased by the iron .,a woman ate a candy .,a candy was eaten by a woman .
the camera wants the cup .,the cup is wanted by the camera .,a woman ate a candy .,a candy was eaten by a woman .
the guitar destroys the bag .,the bag is destroyed by the guitar .,a woman ate a candy .,a candy was eaten by a woman .
the crystal chases the army .,the army is chased by the crystal .,a woman ate a candy .,a candy was eaten by a woman .
the key discovers the chief .,the chief is discovered by the key .,a woman ate a candy .,a candy was eaten by a woman .
the gun teaches the newspaper .,the newspaper is taught by the gun .,a woman ate a candy .,a candy was eaten by a woman .
the crystal leads the glass .,the glass is led by the crystal .,a woman ate a candy .,a candy was eaten by a woman .
the bag smelled the bowl .,the bowl was smelled by the bag .,a kid leads an administration .,an administration is led by a kid .
the camera ate the student .,the student was eaten by the camera .,a kid leads an administration .,an administration is led by a kid .
the button left the husband .,the husband was left by the button .,a kid leads an administration .,an administration is led by a kid .
the anchor forgave the cop .,the cop was forgiven by the anchor .,a kid leads an administration .,an administration is led by a kid .
the camera kept the captain .,the captain was kept by the camera .,a kid leads an administration .,an administration is led by a kid .
the flower forgot the motor .,the motor was forgotten by the flower .,a kid leads an administration .,an administration is led by a kid .
the gun left the cheese .,the cheese was left by the gun .,a kid leads an administration .,an administration is led by a kid .
the flower accepted the instrument .,the instrument was accepted by the flower .,a kid leads an administration .,an administration is led by a kid .
the guitar caught the girl .,the girl was caught by the guitar .,a kid leads an administration .,an administration is led by a kid .
the cigarette broke the priest .,the priest was broken by the cigarette .,a kid leads an administration .,an administration is led by a kid .
a juice helped an actor .,an actor was helped by a juice .,the writer bothers the pilot .,the pilot is bothered by the writer .
a guitar joined an actor .,an actor was joined by a guitar .,the writer bothers the pilot .,the pilot is bothered by the writer .
a newspaper grabbed a wire .,a wire was grabbed by a newspaper .,the writer bothers the pilot .,the pilot is bothered by the writer .
a wire embraced a plate .,a plate was embraced by a wire .,the writer bothers the pilot .,the pilot is bothered by the writer .
a gun used a guitar .,a guitar was used by a gun .,the writer bothers the pilot .,the pilot is bothered by the writer .
a log surprised a business .,a business was surprised by a log .,the writer bothers the pilot .,the pilot is bothered by the writer .
a telephone prepared a computer .,a computer was prepared by a telephone .,the writer bothers the pilot .,the pilot is bothered by the writer .
a chicken forgot a newspaper .,a newspaper was forgotten by a chicken .,the writer bothers the pilot .,the pilot is bothered by the writer .
a juice forgave a chocolate .,a chocolate was forgiven by a juice .,the writer bothers the pilot .,the pilot is bothered by the writer .
a pot carried a key .,a key was carried by a pot .,the writer bothers the pilot .,the pilot is bothered by the writer .
the juice chases the television .,the television is chased by the juice .,a reader dragged a coat .,a coat was dragged by a reader .
the candy kisses the bottle .,the bottle is kissed by the candy .,a reader dragged a coat .,a coat was dragged by a reader .
the motor wants the teacher .,the teacher is wanted by the motor .,a reader dragged a coat .,a coat was dragged by a reader .
the anchor destroys the kid .,the kid is destroyed by the anchor .,a reader dragged a coat .,a coat was dragged by a reader .
the engine asks the bishop .,the bishop is asked by the engine .,a reader dragged a coat .,a coat was dragged by a reader .
the card bothers the salad .,the salad is bothered by the card .,a reader dragged a coat .,a coat was dragged by a reader .
the cheese selects the cup .,the cup is selected by the cheese .,a reader dragged a coat .,a coat was dragged by a reader .
the glass prepares the meal .,the meal is prepared by the glass .,a reader dragged a coat .,a coat was dragged by a reader .
the pie bothers the child .,the child is bothered by the pie .,a reader dragged a coat .,a coat was dragged by a reader .
the flower washes the aunt .,the aunt is washed by the flower .,a reader dragged a coat .,a coat was dragged by a reader .
a coat collected an anchor .,an anchor was collected by a coat .,the buddy hurries the leader .,the leader is hurried by the buddy .
a cigarette understood a woman .,a woman was understood by a cigarette .,the buddy hurries the leader .,the leader is hurried by the buddy .
a key punched a husband .,a husband was punched by a key .,the buddy hurries the leader .,the leader is hurried by the buddy .
an engine wanted a student .,a student was wanted by an engine .,the buddy hurries the leader .,the leader is hurried by the buddy .
a guitar grabbed a jacket .,a jacket was grabbed by a guitar .,the buddy hurries the leader .,the leader is hurried by the buddy .
a bag removed a flower .,a flower was removed by a bag .,the buddy hurries the leader .,the leader is hurried by the buddy .
a bowl forgave a chocolate .,a chocolate was forgiven by a bowl .,the buddy hurries the leader .,the leader is hurried by the buddy .
a candy tasted a bag .,a bag was tasted by a candy .,the buddy hurries the leader .,the leader is hurried by the buddy .
a book forgave a minister .,a minister was forgiven by a book .,the buddy hurries the leader .,the leader is hurried by the buddy .
a newspaper struck an iron .,an iron was struck by a newspaper .,the buddy hurries the leader .,the leader is hurried by the buddy .
the cheese ate the bag .,the bag was eaten by the cheese .,a doctor drags a writer .,a writer is dragged by a doctor .
the computer grabbed the attorney .,the attorney was grabbed by the computer .,a doctor drags a writer .,a writer is dragged by a doctor .
the button caught the opponent .,the opponent was caught by the button .,a doctor drags a writer .,a writer is dragged by a doctor .
the pot judged the coat .,the coat was judged by the pot .,a doctor drags a writer .,a writer is dragged by a doctor .
the juice prepared the lady .,the lady was prepared by the juice .,a doctor drags a writer .,a writer is dragged by a doctor .
the pie struck the cousin .,the cousin was struck by the pie .,a doctor drags a writer .,a writer is dragged by a doctor .
the log collected the bell .,the bell was collected by the log .,a doctor drags a writer .,a writer is dragged by a doctor .
the box ate the mayor .,the mayor was eaten by the box .,a doctor drags a writer .,a writer is dragged by a doctor .
the chocolate discovered the glass .,the glass was discovered by the chocolate .,a doctor drags a writer .,a writer is dragged by a doctor .
the meal bothered the chocolate .,the chocolate was bothered by the meal .,a doctor drags a writer .,a writer is dragged by a doctor .
a flower smelled a candidate .,a candidate was smelled by a flower .,the club purchases the salad .,the salad is purchased by the club .
a log washed a glass .,a glass was washed by a log .,the club purchases the salad .,the salad is purchased by the club .
a button struck a bishop .,a bishop was struck by a button .,the club purchases the salad .,the salad is purchased by the club .
a tea understood a guest .,a guest was understood by a tea .,the club purchases the salad .,the salad is purchased by the club .
an instrument kept a friend .,a friend was kept by an instrument .,the club purchases the salad .,the salad is purchased by the club .
a cup broke a chicken .,a chicken was broken by a cup .,the club purchases the salad .,the salad is purchased by the club .
a button hurt a manager .,a manager was hurt by a button .,the club purchases the salad .,the salad is purchased by the club .
a pot destroyed a guest .,a guest was destroyed by a pot .,the club purchases the salad .,the salad is purchased by the club .
a crystal surprised a champion .,a champion was surprised by a crystal .,the club purchases the salad .,the salad is purchased by the club .
a book accepted a son .,a son was accepted by a book .,the club purchases the salad .,the salad is purchased by the club .
the newspaper wants the actress .,the actress is wanted by the newspaper .,a singer destroyed a candy .,a candy was destroyed by a singer .
the crystal forgives the administration .,the administration is forgiven by the crystal .,a singer destroyed a candy .,a candy was destroyed by a singer .
the pot punches the aunt .,the aunt is punched by the pot .,a singer destroyed a candy .,a candy was destroyed by a singer .
the cheese judges the lady .,the lady is judged by the cheese .,a singer destroyed a candy .,a candy was destroyed by a singer .
the pie surprises the army .,the army is surprised by the pie .,a singer destroyed a candy .,a candy was destroyed by a singer .
the coffee wraps the newspaper .,the newspaper is wrapped by the coffee .,a singer destroyed a candy .,a candy was destroyed by a singer .
the hat beats the husband .,the husband is beaten by the hat .,a singer destroyed a candy .,a candy was destroyed by a singer .
the bag teaches the employer .,the employer is taught by the bag .,a singer destroyed a candy .,a candy was destroyed by a singer .
the coat bothers the iron .,the iron is bothered by the coat .,a singer destroyed a candy .,a candy was destroyed by a singer .
the anchor keeps the chicken .,the chicken is kept by the anchor .,a singer destroyed a candy .,a candy was destroyed by a singer .
the beer accepted the plate .,the plate was accepted by the beer .,a guest uses a ball .,a ball is used by a guest .
the pot selected the scientist .,the scientist was selected by the pot .,a guest uses a ball .,a ball is used by a guest .
the iron wrapped the girl .,the girl was wrapped by the iron .,a guest uses a ball .,a ball is used by a guest .
the chocolate collected the woman .,the woman was collected by the chocolate .,a guest uses a ball .,a ball is used by a guest .
the coffee broke the priest .,the priest was broken by the coffee .,a guest uses a ball .,a ball is used by a guest .
the meal kissed the telephone .,the telephone was kissed by the meal .,a guest uses a ball .,a ball is used by a guest .
the wire accepted the singer .,the singer was accepted by the wire .,a guest uses a ball .,a ball is used by a guest .
the newspaper understood the engine .,the engine was understood by the newspaper .,a guest uses a ball .,a ball is used by a guest .
the hat forgot the writer .,the writer was forgotten by the hat .,a guest uses a ball .,a ball is used by a guest .
the flower forgave the guitar .,the guitar was forgiven by the flower .,a guest uses a ball .,a ball is used by a guest .
a jacket selected a cigarette .,a cigarette was selected by a jacket .,the worker follows the daughter .,the daughter is followed by the worker .
an iron protected a guest .,a guest was protected by an iron .,the worker follows the daughter .,the daughter is followed by the worker .
a box grabbed a guest .,a guest was grabbed by a box .,the worker follows the daughter .,the daughter is followed by the worker .
a beer dragged an adult .,an adult was dragged by a beer .,the worker follows the daughter .,the daughter is followed by the worker .
a meal collected a lady .,a lady was collected by a meal .,the worker follows the daughter .,the daughter is followed by the worker .
an instrument prepared a company .,a company was prepared by an instrument .,the worker follows the daughter .,the daughter is followed by the worker .
a pie collected a cousin .,a cousin was collected by a pie .,the worker follows the daughter .,the daughter is followed by the worker .
a guitar used a minister .,a minister was used by a guitar .,the worker follows the daughter .,the daughter is followed by the worker .
an anchor bothered an iron .,an iron was bothered by an anchor .,the worker follows the daughter .,the daughter is followed by the worker .
an engine bothered an opponent .,an opponent was bothered by an engine .,the worker follows the daughter .,the daughter is followed by the worker .
the book comforts the soldier .,the soldier is comforted by the book .,an opponent judged an administration .,an administration was judged by an opponent .
the ball forgives the princess .,the princess is forgiven by the ball .,an opponent judged an administration .,an administration was judged by an opponent .
the key hurts the worker .,the worker is hurt by the key .,an opponent judged an administration .,an administration was judged by an opponent .
the instrument tastes the partner .,the partner is tasted by the instrument .,an opponent judged an administration .,an administration was judged by an opponent .
the plate smells the chief .,the chief is smelled by the plate .,an opponent judged an administration .,an administration was judged by an opponent .
the card raises the king .,the king is raised by the card .,an opponent judged an administration .,an administration was judged by an opponent .
the box forgets the book .,the book is forgotten by the box .,an opponent judged an administration .,an administration was judged by an opponent .
the book strikes the champion .,the champion is struck by the book .,an opponent judged an administration .,an administration was judged by an opponent .
the salad embraces the instrument .,the instrument is embraced by the salad .,an opponent judged an administration .,an administration was judged by an opponent .
the meal joins the winner .,the winner is joined by the meal .,an opponent judged an administration .,an administration was judged by an opponent .
a telephone ate a television .,a television was eaten by a telephone .,the mother beats the attorney .,the attorney is beaten by the mother .
a button taught a cousin .,a cousin was taught by a button .,the mother beats the attorney .,the attorney is beaten by the mother .
a chicken taught a bowl .,a bowl was taught by a chicken .,the mother beats the attorney .,the attorney is beaten by the mother .
a chicken embraced a jacket .,a jacket was embraced by a chicken .,the mother beats the attorney .,the attorney is beaten by the mother .
a ball carried an administration .,an administration was carried by a ball .,the mother beats the attorney .,the attorney is beaten by the mother .
an iron wanted a cigarette .,a cigarette was wanted by an iron .,the mother beats the attorney .,the attorney is beaten by the mother .
a salad removed a teacher .,a teacher was removed by a salad .,the mother beats the attorney .,the attorney is beaten by the mother .
a gun wrapped a log .,a log was wrapped by a gun .,the mother beats the attorney .,the attorney is beaten by the mother .
a meal washed a button .,a button was washed by a meal .,the mother beats the attorney .,the attorney is beaten by the mother .
a meal forgave a machine .,a machine was forgiven by a meal .,the mother beats the attorney .,the attorney is beaten by the mother .
the television judges the buddy .,the buddy is judged by the television .,a business kept a tea .,a tea was kept by a business .
the television kisses the doctor .,the doctor is kissed by the television .,a business kept a tea .,a tea was kept by a business .
the chicken destroys the girl .,the girl is destroyed by the chicken .,a business kept a tea .,a tea was kept by a business .
the jacket destroys the daughter .,the daughter is destroyed by the jacket .,a business kept a tea .,a tea was kept by a business .
the box breaks the adult .,the adult is broken by the box .,a business kept a tea .,a tea was kept by a business .
the instrument describes the son .,the son is described by the instrument .,a business kept a tea .,a tea was kept by a business .
the knife follows the chocolate .,the chocolate is followed by the knife .,a business kept a tea .,a tea was kept by a business .
the chicken leads the knife .,the knife is led by the chicken .,a business kept a tea .,a tea was kept by a business .
the engine kisses the guitar .,the guitar is kissed by the engine .,a business kept a tea .,a tea was kept by a business .
the engine kills the physician .,the physician is killed by the engine .,a business kept a tea .,a tea was kept by a business .
a bag understood an employee .,an employee was understood by a bag .,the sheriff smells the candy .,the candy is smelled by the sheriff .
a pot killed a man .,a man was killed by a pot .,the sheriff smells the candy .,the candy is smelled by the sheriff .
a chicken raised a mother .,a mother was raised by a chicken .,the sheriff smells the candy .,the candy is smelled by the sheriff .
a knife destroyed a cup .,a cup was destroyed by a knife .,the sheriff smells the candy .,the candy is smelled by the sheriff .
a ball removed a log .,a log was removed by a ball .,the sheriff smells the candy .,the candy is smelled by the sheriff .
a newspaper left a meal .,a meal was left by a newspaper .,the sheriff smells the candy .,the candy is smelled by the sheriff .
a bell kissed a bottle .,a bottle was kissed by a bell .,the sheriff smells the candy .,the candy is smelled by the sheriff .
a bag killed a bowl .,a bowl was killed by a bag .,the sheriff smells the candy .,the candy is smelled by the sheriff .
a camera wanted a cigarette .,a cigarette was wanted by a camera .,the sheriff smells the candy .,the candy is smelled by the sheriff .
a telephone ate a coat .,a coat was eaten by a telephone .,the sheriff smells the candy .,the candy is smelled by the sheriff .
a crystal describes an anchor .,an anchor is described by a crystal .,the man raised the secretary .,the secretary was raised by the man .
a tea smells a box .,a box is smelled by a tea .,the man raised the secretary .,the secretary was raised by the man .
a log embraces a colonel .,a colonel is embraced by a log .,the man raised the secretary .,the secretary was raised by the man .
an engine teaches an employer .,an employer is taught by an engine .,the man raised the secretary .,the secretary was raised by the man .
a book asks a manager .,a manager is asked by a book .,the man raised the secretary .,the secretary was raised by the man .
a chicken carries a wire .,a wire is carried by a chicken .,the man raised the secretary .,the secretary was raised by the man .
a television kills an instrument .,an instrument is killed by a television .,the man raised the secretary .,the secretary was raised by the man .
a knife joins an actress .,an actress is joined by a knife .,the man raised the secretary .,the secretary was raised by the man .
an engine bothers a camera .,a camera is bothered by an engine .,the man raised the secretary .,the secretary was raised by the man .
a card prepares a writer .,a writer is prepared by a card .,the man raised the secretary .,the secretary was raised by the man .
a crystal comforts an administration .,an administration is comforted by a crystal .,the parent selected the cheese .,the cheese was selected by the parent .
a book follows a kid .,a kid is followed by a book .,the parent selected the cheese .,the cheese was selected by the parent .
a salad kisses a coat .,a coat is kissed by a salad .,the parent selected the cheese .,the cheese was selected by the parent .
a chocolate wraps a chicken .,a chicken is wrapped by a chocolate .,the parent selected the cheese .,the cheese was selected by the parent .
a computer comforts a salad .,a salad is comforted by a computer .,the parent selected the cheese .,the cheese was selected by the parent .
a juice wraps a champion .,a champion is wrapped by a juice .,the parent selected the cheese .,the cheese was selected by the parent .
an engine wants a book .,a book is wanted by an engine .,the parent selected the cheese .,the cheese was selected by the parent .
a hat kisses a leader .,a leader is kissed by a hat .,the parent selected the cheese .,the cheese was selected by the parent .
a cigarette surprises a soldier .,a soldier is surprised by a cigarette .,the parent selected the cheese .,the cheese was selected by the parent .
a cup washes a log .,a log is washed by a cup .,the parent selected the cheese .,the cheese was selected by the parent .
a knife comforted a box .,a box was comforted by a knife .,the cop drinks the beer .,the beer is drunk by the cop .
a computer hurried an uncle .,an uncle was hurried by a computer .,the cop drinks the beer .,the beer is drunk by the cop .
an engine smelled an administration .,an administration was smelled by an engine .,the cop drinks the beer .,the beer is drunk by the cop .
a coat broke a hero .,a hero was broken by a coat .,the cop drinks the beer .,the beer is drunk by the cop .
a chocolate chased a friend .,a friend was chased by a chocolate .,the cop drinks the beer .,the beer is drunk by the cop .
a pot understood a guitar .,a guitar was understood by a pot .,the cop drinks the beer .,the beer is drunk by the cop .
a computer hurt an employee .,an employee was hurt by a computer .,the cop drinks the beer .,the beer is drunk by the cop .
a cigarette hurt an engine .,an engine was hurt by a cigarette .,the cop drinks the beer .,the beer is drunk by the cop .
a salad killed a book .,a book was killed by a salad .,the cop drinks the beer .,the beer is drunk by the cop .
a coat carried a partner .,a partner was carried by a coat .,the cop drinks the beer .,the beer is drunk by the cop .
a wire hurts a knife .,a knife is hurt by a wire .,the winner comforted the doctor .,the doctor was comforted by the winner .
a flower washes a leader .,a leader is washed by a flower .,the winner comforted the doctor .,the doctor was comforted by the winner .
a candy breaks a prince .,a prince is broken by a candy .,the winner comforted the doctor .,the doctor was comforted by the winner .
a card smells a crystal .,a crystal is smelled by a card .,the winner comforted the doctor .,the doctor was comforted by the winner .
a crystal judges a cheese .,a cheese is judged by a crystal .,the winner comforted the doctor .,the doctor was comforted by the winner .
a button selects a writer .,a writer is selected by a button .,the winner comforted the doctor .,the doctor was comforted by the winner .
an iron describes a writer .,a writer is described by an iron .,the winner comforted the doctor .,the doctor was comforted by the winner .
a bowl accepts a jacket .,a jacket is accepted by a bowl .,the winner comforted the doctor .,the doctor was comforted by the winner .
a candy removes a juice .,a juice is removed by a candy .,the winner comforted the doctor .,the doctor was comforted by the winner .
a knife kisses a book .,a book is kissed by a knife .,the winner comforted the doctor .,the doctor was comforted by the winner .
a knife forgets a manager .,a manager is forgotten by a knife .,the kid removed the plate .,the plate was removed by the kid .
a crystal surprises a coffee .,a coffee is surprised by a crystal .,the kid removed the plate .,the plate was removed by the kid .
a television selects a lady .,a lady is selected by a television .,the kid removed the plate .,the plate was removed by the kid .
a jacket embraces an author .,an author is embraced by a jacket .,the kid removed the plate .,the plate was removed by the kid .
a pot leads a prince .,a prince is led by a pot .,the kid removed the plate .,the plate was removed by the kid .
a key punches a guest .,a guest is punched by a key .,the kid removed the plate .,the plate was removed by the kid .
a newspaper comforts a bishop .,a bishop is comforted by a newspaper .,the kid removed the plate .,the plate was removed by the kid .
a chocolate uses a partner .,a partner is used by a chocolate .,the kid removed the plate .,the plate was removed by the kid .
a newspaper protects a captain .,a captain is protected by a newspaper .,the kid removed the plate .,the plate was removed by the kid .
a wire joins an uncle .,an uncle is joined by a wire .,the kid removed the plate .,the plate was removed by the kid .
a computer raised a cigarette .,a cigarette was raised by a computer .,the girl selects the beer .,the beer is selected by the girl .
a log led an actor .,an actor was led by a log .,the girl selects the beer .,the beer is selected by the girl .
an instrument judged a president .,a president was judged by an instrument .,the girl selects the beer .,the beer is selected by the girl .
a flower helped a reader .,a reader was helped by a flower .,the girl selects the beer .,the beer is selected by the girl .
a cheese hurried a motor .,a motor was hurried by a cheese .,the girl selects the beer .,the beer is selected by the girl .
a telephone followed a bag .,a bag was followed by a telephone .,the girl selects the beer .,the beer is selected by the girl .
a jacket caught a buddy .,a buddy was caught by a jacket .,the girl selects the beer .,the beer is selected by the girl .
an iron helped a teacher .,a teacher was helped by an iron .,the girl selects the beer .,the beer is selected by the girl .
a bowl washed a brother .,a brother was washed by a bowl .,the girl selects the beer .,the beer is selected by the girl .
a television followed a captain .,a captain was followed by a television .,the girl selects the beer .,the beer is selected by the girl .
a coat carried a nurse .,a nurse was carried by a coat .,the mayor protects the student .,the student is protected by the mayor .
a chicken bothered an engine .,an engine was bothered by a chicken .,the mayor protects the student .,the student is protected by the mayor .
a crystal caught a scientist .,a scientist was caught by a crystal .,the mayor protects the student .,the student is protected by the mayor .
a button followed a guy .,a guy was followed by a button .,the mayor protects the student .,the student is protected by the mayor .
a plate joined a pot .,a pot was joined by a plate .,the mayor protects the student .,the student is protected by the mayor .
a pie removed a computer .,a computer was removed by a pie .,the mayor protects the student .,the student is protected by the mayor .
a chocolate forgave a husband .,a husband was forgiven by a chocolate .,the mayor protects the student .,the student is protected by the mayor .
a bag comforted a colonel .,a colonel was comforted by a bag .,the mayor protects the student .,the student is protected by the mayor .
a cheese ate a glass .,a glass was eaten by a cheese .,the mayor protects the student .,the student is protected by the mayor .
a chicken wanted a friend .,a friend was wanted by a chicken .,the mayor protects the student .,the student is protected by the mayor .
a book punched a priest .,a priest was punched by a book .,the singer collects the chocolate .,the chocolate is collected by the singer .
a cup raised a chief .,a chief was raised by a cup .,the singer collects the chocolate .,the chocolate is collected by the singer .
a crystal judged a hat .,a hat was judged by a crystal .,the singer collects the chocolate .,the chocolate is collected by the singer .
a coffee left a chicken .,a chicken was left by a coffee .,the singer collects the chocolate .,the chocolate is collected by the singer .
a cup accepted a jacket .,a jacket was accepted by a cup .,the singer collects the chocolate .,the chocolate is collected by the singer .
a coat smelled a champion .,a champion was smelled by a coat .,the singer collects the chocolate .,the chocolate is collected by the singer .
a plate beat a kid .,a kid was beaten by a plate .,the singer collects the chocolate .,the chocolate is collected by the singer .
a glass wanted a machine .,a machine was wanted by a glass .,the singer collects the chocolate .,the chocolate is collected by the singer .
