pa, pp, ta, tp
a physician punches an author .,an author is punched by a physician .,the lawyer punched the mayor .,the mayor was punched by the lawyer .
the cousin embraces the lawyer .,the lawyer is embraced by the cousin .,a son embraced a mayor .,a mayor was embraced by a son .
the priest embraces the professor .,the professor is embraced by the priest .,a son embraced a mayor .,a mayor was embraced by a son .
the priest embraces the minister .,the minister is embraced by the priest .,a son embraced a mayor .,a mayor was embraced by a son .
the sheriff embraces the reader .,the reader is embraced by the sheriff .,a son embraced a mayor .,a mayor was embraced by a son .
the actress embraces the colonel .,the colonel is embraced by the actress .,a son embraced a mayor .,a mayor was embraced by a son .
the winner embraces the adult .,the adult is embraced by the winner .,a son embraced a mayor .,a mayor was embraced by a son .
the colonel embraces the woman .,the woman is embraced by the colonel .,a son embraced a mayor .,a mayor was embraced by a son .
the employee embraces the sheriff .,the sheriff is embraced by the employee .,a son embraced a mayor .,a mayor was embraced by a son .
the parent embraces the woman .,the woman is embraced by the parent .,a son embraced a mayor .,a mayor was embraced by a son .
the colonel embraces the reader .,the reader is embraced by the colonel .,a son embraced a mayor .,a mayor was embraced by a son .
the adult removes the ball .,the ball is removed by the adult .,a man removed a camera .,a camera was removed by a man .
the colonel removes the plate .,the plate is removed by the colonel .,a man removed a camera .,a camera was removed by a man .
the captain removes the bottle .,the bottle is removed by the captain .,a man removed a camera .,a camera was removed by a man .
the champion removes the log .,the log is removed by the champion .,a man removed a camera .,a camera was removed by a man .
the buddy removes the television .,the television is removed by the buddy .,a man removed a camera .,a camera was removed by a man .
the chief removes the coat .,the coat is removed by the chief .,a man removed a camera .,a camera was removed by a man .
the nurse removes the knife .,the knife is removed by the nurse .,a man removed a camera .,a camera was removed by a man .
the bishop removes the guitar .,the guitar is removed by the bishop .,a man removed a camera .,a camera was removed by a man .
the priest removes the book .,the book is removed by the priest .,a man removed a camera .,a camera was removed by a man .
the winner removes the jacket .,the jacket is removed by the winner .,a man removed a camera .,a camera was removed by a man .
a lady prepares a juice .,a juice is prepared by a lady .,the teacher prepared the beer .,the beer was prepared by the teacher .
a priest prepares a chicken .,a chicken is prepared by a priest .,the teacher prepared the beer .,the beer was prepared by the teacher .
a pilot prepares a juice .,a juice is prepared by a pilot .,the teacher prepared the beer .,the beer was prepared by the teacher .
a lawyer prepares a chocolate .,a chocolate is prepared by a lawyer .,the teacher prepared the beer .,the beer was prepared by the teacher .
a son prepares a knife .,a knife is prepared by a son .,the teacher prepared the beer .,the beer was prepared by the teacher .
a sheriff prepares a candy .,a candy is prepared by a sheriff .,the teacher prepared the beer .,the beer was prepared by the teacher .
a hero prepares a tea .,a tea is prepared by a hero .,the teacher prepared the beer .,the beer was prepared by the teacher .
a man prepares a tea .,a tea is prepared by a man .,the teacher prepared the beer .,the beer was prepared by the teacher .
an author prepares a coffee .,a coffee is prepared by an author .,the teacher prepared the beer .,the beer was prepared by the teacher .
a girl prepares an iron .,an iron is prepared by a girl .,the teacher prepared the beer .,the beer was prepared by the teacher .
the minister asked the army .,the army was asked by the minister .,a champion asks a manager .,a manager is asked by a champion .
the man asked the wife .,the wife was asked by the man .,a champion asks a manager .,a manager is asked by a champion .
the kid asked the colonel .,the colonel was asked by the kid .,a champion asks a manager .,a manager is asked by a champion .
the king asked the band .,the band was asked by the king .,a champion asks a manager .,a manager is asked by a champion .
the brother asked the cousin .,the cousin was asked by the brother .,a champion asks a manager .,a manager is asked by a champion .
the colonel asked the king .,the king was asked by the colonel .,a champion asks a manager .,a manager is asked by a champion .
the writer asked the opponent .,the opponent was asked by the writer .,a champion asks a manager .,a manager is asked by a champion .
the princess asked the club .,the club was asked by the princess .,a champion asks a manager .,a manager is asked by a champion .
the mother asked the club .,the club was asked by the mother .,a champion asks a manager .,a manager is asked by a champion .
the brother asked the company .,the company was asked by the brother .,a champion asks a manager .,a manager is asked by a champion .
a cousin punches a man .,a man is punched by a cousin .,the priest punched the bishop .,the bishop was punched by the priest .
a doctor punches a teacher .,a teacher is punched by a doctor .,the priest punched the bishop .,the bishop was punched by the priest .
a chief punches a buddy .,a buddy is punched by a chief .,the priest punched the bishop .,the bishop was punched by the priest .
a reader punches an employee .,an employee is punched by a reader .,the priest punched the bishop .,the bishop was punched by the priest .
a colonel punches a brother .,a brother is punched by a colonel .,the priest punched the bishop .,the bishop was punched by the priest .
a leader punches an opponent .,an opponent is punched by a leader .,the priest punched the bishop .,the bishop was punched by the priest .
a princess punches a parent .,a parent is punched by a princess .,the priest punched the bishop .,the bishop was punched by the priest .
a winner punches a candidate .,a candidate is punched by a winner .,the priest punched the bishop .,the bishop was punched by the priest .
an employer punches a chief .,a chief is punched by an employer .,the priest punched the bishop .,the bishop was punched by the priest .
a cop punches a champion .,a champion is punched by a cop .,the priest punched the bishop .,the bishop was punched by the priest .
a priest forgives a son .,a son is forgiven by a priest .,the man forgave the club .,the club was forgiven by the man .
a writer forgives a singer .,a singer is forgiven by a writer .,the man forgave the club .,the club was forgiven by the man .
a buddy forgives an administration .,an administration is forgiven by a buddy .,the man forgave the club .,the club was forgiven by the man .
a pilot forgives a singer .,a singer is forgiven by a pilot .,the man forgave the club .,the club was forgiven by the man .
a daughter forgives an employee .,an employee is forgiven by a daughter .,the man forgave the club .,the club was forgiven by the man .
a cousin forgives an administration .,an administration is forgiven by a cousin .,the man forgave the club .,the club was forgiven by the man .
a nurse forgives a cop .,a cop is forgiven by a nurse .,the man forgave the club .,the club was forgiven by the man .
a teacher forgives a band .,a band is forgiven by a teacher .,the man forgave the club .,the club was forgiven by the man .
an actress forgives an army .,an army is forgiven by an actress .,the man forgave the club .,the club was forgiven by the man .
a daughter forgives an army .,an army is forgiven by a daughter .,the man forgave the club .,the club was forgiven by the man .
the princess kills the child .,the child is killed by the princess .,a buddy killed a pilot .,a pilot was killed by a buddy .
the adult kills the worker .,the worker is killed by the adult .,a buddy killed a pilot .,a pilot was killed by a buddy .
the adult kills the mother .,the mother is killed by the adult .,a buddy killed a pilot .,a pilot was killed by a buddy .
the prince kills the singer .,the singer is killed by the prince .,a buddy killed a pilot .,a pilot was killed by a buddy .
the uncle kills the father .,the father is killed by the uncle .,a buddy killed a pilot .,a pilot was killed by a buddy .
the student kills the parent .,the parent is killed by the student .,a buddy killed a pilot .,a pilot was killed by a buddy .
the worker kills the daughter .,the daughter is killed by the worker .,a buddy killed a pilot .,a pilot was killed by a buddy .
the attorney kills the guest .,the guest is killed by the attorney .,a buddy killed a pilot .,a pilot was killed by a buddy .
the husband kills the winner .,the winner is killed by the husband .,a buddy killed a pilot .,a pilot was killed by a buddy .
the cousin kills the scientist .,the scientist is killed by the cousin .,a buddy killed a pilot .,a pilot was killed by a buddy .
the mother understood the son .,the son was understood by the mother .,a singer understands a captain .,a captain is understood by a singer .
the guest understood the prince .,the prince was understood by the guest .,a singer understands a captain .,a captain is understood by a singer .
the scientist understood the hero .,the hero was understood by the scientist .,a singer understands a captain .,a captain is understood by a singer .
the scientist understood the professor .,the professor was understood by the scientist .,a singer understands a captain .,a captain is understood by a singer .
the teacher understood the president .,the president was understood by the teacher .,a singer understands a captain .,a captain is understood by a singer .
the lawyer understood the kid .,the kid was understood by the lawyer .,a singer understands a captain .,a captain is understood by a singer .
the secretary understood the minister .,the minister was understood by the secretary .,a singer understands a captain .,a captain is understood by a singer .
the prince understood the worker .,the worker was understood by the prince .,a singer understands a captain .,a captain is understood by a singer .
the parent understood the sheriff .,the sheriff was understood by the parent .,a singer understands a captain .,a captain is understood by a singer .
the opponent understood the worker .,the worker was understood by the opponent .,a singer understands a captain .,a captain is understood by a singer .
a husband bothered a parent .,a parent was bothered by a husband .,the employer bothers the hero .,the hero is bothered by the employer .
a bishop bothered an administration .,an administration was bothered by a bishop .,the employer bothers the hero .,the hero is bothered by the employer .
a cop bothered a friend .,a friend was bothered by a cop .,the employer bothers the hero .,the hero is bothered by the employer .
a mother bothered a leader .,a leader was bothered by a mother .,the employer bothers the hero .,the hero is bothered by the employer .
a partner bothered a corporation .,a corporation was bothered by a partner .,the employer bothers the hero .,the hero is bothered by the employer .
a secretary bothered a band .,a band was bothered by a secretary .,the employer bothers the hero .,the hero is bothered by the employer .
a captain bothered a lawyer .,a lawyer was bothered by a captain .,the employer bothers the hero .,the hero is bothered by the employer .
a partner bothered an army .,an army was bothered by a partner .,the employer bothers the hero .,the hero is bothered by the employer .
a student bothered a business .,a business was bothered by a student .,the employer bothers the hero .,the hero is bothered by the employer .
a lawyer bothered a kid .,a kid was bothered by a lawyer .,the employer bothers the hero .,the hero is bothered by the employer .
the king eats the chocolate .,the chocolate is eaten by the king .,a nurse ate a cheese .,a cheese was eaten by a nurse .
the candidate eats the candy .,the candy is eaten by the candidate .,a nurse ate a cheese .,a cheese was eaten by a nurse .
the soldier eats the chocolate .,the chocolate is eaten by the soldier .,a nurse ate a cheese .,a cheese was eaten by a nurse .
the priest eats the chocolate .,the chocolate is eaten by the priest .,a nurse ate a cheese .,a cheese was eaten by a nurse .
the king eats the chocolate .,the chocolate is eaten by the king .,a nurse ate a cheese .,a cheese was eaten by a nurse .
the partner eats the candy .,the candy is eaten by the partner .,a nurse ate a cheese .,a cheese was eaten by a nurse .
the aunt eats the chocolate .,the chocolate is eaten by the aunt .,a nurse ate a cheese .,a cheese was eaten by a nurse .
the singer eats the candy .,the candy is eaten by the singer .,a nurse ate a cheese .,a cheese was eaten by a nurse .
the prince eats the chocolate .,the chocolate is eaten by the prince .,a nurse ate a cheese .,a cheese was eaten by a nurse .
the writer eats the chocolate .,the chocolate is eaten by the writer .,a nurse ate a cheese .,a cheese was eaten by a nurse .
a priest protects a buddy .,a buddy is protected by a priest .,the leader protected the man .,the man was protected by the leader .
an opponent protects a guest .,a guest is protected by an opponent .,the leader protected the man .,the man was protected by the leader .
a teacher protects an employer .,an employer is protected by a teacher .,the leader protected the man .,the man was protected by the leader .
a cousin protects a champion .,a champion is protected by a cousin .,the leader protected the man .,the man was protected by the leader .
a corporation protects a cop .,a cop is protected by a corporation .,the leader protected the man .,the man was protected by the leader .
a company protects a pilot .,a pilot is protected by a company .,the leader protected the man .,the man was protected by the leader .
a corporation protects a student .,a student is protected by a corporation .,the leader protected the man .,the man was protected by the leader .
a club protects a physician .,a physician is protected by a club .,the leader protected the man .,the man was protected by the leader .
a corporation protects a daughter .,a daughter is protected by a corporation .,the leader protected the man .,the man was protected by the leader .
a corporation protects a daughter .,a daughter is protected by a corporation .,the leader protected the man .,the man was protected by the leader .
a girl selected a chicken .,a chicken was selected by a girl .,the captain selects the brother .,the brother is selected by the captain .
a teacher selected a television .,a television was selected by a teacher .,the captain selects the brother .,the brother is selected by the captain .
a singer selected a secretary .,a secretary was selected by a singer .,the captain selects the brother .,the brother is selected by the captain .
a wife selected a beer .,a beer was selected by a wife .,the captain selects the brother .,the brother is selected by the captain .
a winner selected an iron .,an iron was selected by a winner .,the captain selects the brother .,the brother is selected by the captain .
a king selected a juice .,a juice was selected by a king .,the captain selects the brother .,the brother is selected by the captain .
a lawyer selected a nurse .,a nurse was selected by a lawyer .,the captain selects the brother .,the brother is selected by the captain .
an author selected a wire .,a wire was selected by an author .,the captain selects the brother .,the brother is selected by the captain .
a candidate selected a coffee .,a coffee was selected by a candidate .,the captain selects the brother .,the brother is selected by the captain .
a parent selected a tea .,a tea was selected by a parent .,the captain selects the brother .,the brother is selected by the captain .
the man describes the coffee .,the coffee is described by the man .,a doctor described a camera .,a camera was described by a doctor .
the priest describes the juice .,the juice is described by the priest .,a doctor described a camera .,a camera was described by a doctor .
the kid describes the meal .,the meal is described by the kid .,a doctor described a camera .,a camera was described by a doctor .
the candidate describes the machine .,the machine is described by the candidate .,a doctor described a camera .,a camera was described by a doctor .
the daughter describes the tea .,the tea is described by the daughter .,a doctor described a camera .,a camera was described by a doctor .
the uncle describes the beer .,the beer is described by the uncle .,a doctor described a camera .,a camera was described by a doctor .
the mayor describes the beer .,the beer is described by the mayor .,a doctor described a camera .,a camera was described by a doctor .
the cousin describes the card .,the card is described by the cousin .,a doctor described a camera .,a camera was described by a doctor .
the princess describes the knife .,the knife is described by the princess .,a doctor described a camera .,a camera was described by a doctor .
the wife describes the beer .,the beer is described by the wife .,a doctor described a camera .,a camera was described by a doctor .
a soldier prepares a coffee .,a coffee is prepared by a soldier .,the attorney prepared the book .,the book was prepared by the attorney .
a hero prepares a tea .,a tea is prepared by a hero .,the attorney prepared the book .,the book was prepared by the attorney .
a candidate prepares a wire .,a wire is prepared by a candidate .,the attorney prepared the book .,the book was prepared by the attorney .
a guy prepares a computer .,a computer is prepared by a guy .,the attorney prepared the book .,the book was prepared by the attorney .
an aunt prepares a juice .,a juice is prepared by an aunt .,the attorney prepared the book .,the book was prepared by the attorney .
a wife prepares a camera .,a camera is prepared by a wife .,the attorney prepared the book .,the book was prepared by the attorney .
a priest prepares a bowl .,a bowl is prepared by a priest .,the attorney prepared the book .,the book was prepared by the attorney .
a singer prepares a computer .,a computer is prepared by a singer .,the attorney prepared the book .,the book was prepared by the attorney .
a man prepares a pie .,a pie is prepared by a man .,the attorney prepared the book .,the book was prepared by the attorney .
a captain prepares a salad .,a salad is prepared by a captain .,the attorney prepared the book .,the book was prepared by the attorney .
a candidate forgives a business .,a business is forgiven by a candidate .,the child forgave the manager .,the manager was forgiven by the child .
a mayor forgives a business .,a business is forgiven by a mayor .,the child forgave the manager .,the manager was forgiven by the child .
a lady forgives an army .,an army is forgiven by a lady .,the child forgave the manager .,the manager was forgiven by the child .
a reader forgives an author .,an author is forgiven by a reader .,the child forgave the manager .,the manager was forgiven by the child .
a student forgives a prince .,a prince is forgiven by a student .,the child forgave the manager .,the manager was forgiven by the child .
a singer forgives a lady .,a lady is forgiven by a singer .,the child forgave the manager .,the manager was forgiven by the child .
a doctor forgives a cop .,a cop is forgiven by a doctor .,the child forgave the manager .,the manager was forgiven by the child .
a candidate forgives a club .,a club is forgiven by a candidate .,the child forgave the manager .,the manager was forgiven by the child .
a father forgives a business .,a business is forgiven by a father .,the child forgave the manager .,the manager was forgiven by the child .
an actress forgives a candidate .,a candidate is forgiven by an actress .,the child forgave the manager .,the manager was forgiven by the child .
a candidate followed a band .,a band was followed by a candidate .,the lawyer follows the son .,the son is followed by the lawyer .
an aunt followed an administration .,an administration was followed by an aunt .,the lawyer follows the son .,the son is followed by the lawyer .
an actor followed a writer .,a writer was followed by an actor .,the lawyer follows the son .,the son is followed by the lawyer .
a champion followed an administration .,an administration was followed by a champion .,the lawyer follows the son .,the son is followed by the lawyer .
a teacher followed an army .,an army was followed by a teacher .,the lawyer follows the son .,the son is followed by the lawyer .
a student followed a company .,a company was followed by a student .,the lawyer follows the son .,the son is followed by the lawyer .
a lady followed a business .,a business was followed by a lady .,the lawyer follows the son .,the son is followed by the lawyer .
a guy followed a man .,a man was followed by a guy .,the lawyer follows the son .,the son is followed by the lawyer .
a captain followed a wife .,a wife was followed by a captain .,the lawyer follows the son .,the son is followed by the lawyer .
a guest followed a girl .,a girl was followed by a guest .,the lawyer follows the son .,the son is followed by the lawyer .
the mayor raises the machine .,the machine is raised by the mayor .,a lawyer raised a beer .,a beer was raised by a lawyer .
the hero raises the tea .,the tea is raised by the hero .,a lawyer raised a beer .,a beer was raised by a lawyer .
the employer raises the father .,the father is raised by the employer .,a lawyer raised a beer .,a beer was raised by a lawyer .
the winner raises the pie .,the pie is raised by the winner .,a lawyer raised a beer .,a beer was raised by a lawyer .
the employer raises the bowl .,the bowl is raised by the employer .,a lawyer raised a beer .,a beer was raised by a lawyer .
the reader raises the chicken .,the chicken is raised by the reader .,a lawyer raised a beer .,a beer was raised by a lawyer .
the pilot raises the cheese .,the cheese is raised by the pilot .,a lawyer raised a beer .,a beer was raised by a lawyer .
the parent raises the telephone .,the telephone is raised by the parent .,a lawyer raised a beer .,a beer was raised by a lawyer .
the employer raises the crystal .,the crystal is raised by the employer .,a lawyer raised a beer .,a beer was raised by a lawyer .
the champion raises the physician .,the physician is raised by the champion .,a lawyer raised a beer .,a beer was raised by a lawyer .
the soldier follows the bishop .,the bishop is followed by the soldier .,a lady followed a champion .,a champion was followed by a lady .
the colonel follows the soldier .,the soldier is followed by the colonel .,a lady followed a champion .,a champion was followed by a lady .
the aunt follows the business .,the business is followed by the aunt .,a lady followed a champion .,a champion was followed by a lady .
the manager follows the singer .,the singer is followed by the manager .,a lady followed a champion .,a champion was followed by a lady .
the reader follows the soldier .,the soldier is followed by the reader .,a lady followed a champion .,a champion was followed by a lady .
the professor follows the club .,the club is followed by the professor .,a lady followed a champion .,a champion was followed by a lady .
the partner follows the sheriff .,the sheriff is followed by the partner .,a lady followed a champion .,a champion was followed by a lady .
the writer follows the sheriff .,the sheriff is followed by the writer .,a lady followed a champion .,a champion was followed by a lady .
the employer follows the army .,the army is followed by the employer .,a lady followed a champion .,a champion was followed by a lady .
the teacher follows the administration .,the administration is followed by the teacher .,a lady followed a champion .,a champion was followed by a lady .
a girl killed a physician .,a physician was killed by a girl .,the buddy kills the singer .,the singer is killed by the buddy .
a professor killed a chief .,a chief was killed by a professor .,the buddy kills the singer .,the singer is killed by the buddy .
a brother killed a woman .,a woman was killed by a brother .,the buddy kills the singer .,the singer is killed by the buddy .
a father killed an opponent .,an opponent was killed by a father .,the buddy kills the singer .,the singer is killed by the buddy .
an author killed a brother .,a brother was killed by an author .,the buddy kills the singer .,the singer is killed by the buddy .
a pilot killed an opponent .,an opponent was killed by a pilot .,the buddy kills the singer .,the singer is killed by the buddy .
an adult killed a brother .,a brother was killed by an adult .,the buddy kills the singer .,the singer is killed by the buddy .
a mayor killed a teacher .,a teacher was killed by a mayor .,the buddy kills the singer .,the singer is killed by the buddy .
a worker killed an aunt .,an aunt was killed by a worker .,the buddy kills the singer .,the singer is killed by the buddy .
a daughter killed a king .,a king was killed by a daughter .,the buddy kills the singer .,the singer is killed by the buddy .
the chief smells the beer .,the beer is smelled by the chief .,a nurse smelled a coffee .,a coffee was smelled by a nurse .
the priest smells the juice .,the juice is smelled by the priest .,a nurse smelled a coffee .,a coffee was smelled by a nurse .
the hero smells the wire .,the wire is smelled by the hero .,a nurse smelled a coffee .,a coffee was smelled by a nurse .
the manager smells the beer .,the beer is smelled by the manager .,a nurse smelled a coffee .,a coffee was smelled by a nurse .
the physician smells the meal .,the meal is smelled by the physician .,a nurse smelled a coffee .,a coffee was smelled by a nurse .
the buddy smells the beer .,the beer is smelled by the buddy .,a nurse smelled a coffee .,a coffee was smelled by a nurse .
the priest smells the box .,the box is smelled by the priest .,a nurse smelled a coffee .,a coffee was smelled by a nurse .
the aunt smells the crystal .,the crystal is smelled by the aunt .,a nurse smelled a coffee .,a coffee was smelled by a nurse .
the aunt smells the chocolate .,the chocolate is smelled by the aunt .,a nurse smelled a coffee .,a coffee was smelled by a nurse .
the kid smells the meal .,the meal is smelled by the kid .,a nurse smelled a coffee .,a coffee was smelled by a nurse .
the captain purchased the meal .,the meal was purchased by the captain .,a president purchases a tea .,a tea is purchased by a president .
the band purchased the wire .,the wire was purchased by the band .,a president purchases a tea .,a tea is purchased by a president .
the priest purchased the pie .,the pie was purchased by the priest .,a president purchases a tea .,a tea is purchased by a president .
the army purchased the bottle .,the bottle was purchased by the army .,a president purchases a tea .,a tea is purchased by a president .
the cousin purchased the guitar .,the guitar was purchased by the cousin .,a president purchases a tea .,a tea is purchased by a president .
the band purchased the engine .,the engine was purchased by the band .,a president purchases a tea .,a tea is purchased by a president .
the club purchased the meal .,the meal was purchased by the club .,a president purchases a tea .,a tea is purchased by a president .
the singer purchased the cheese .,the cheese was purchased by the singer .,a president purchases a tea .,a tea is purchased by a president .
the band purchased the beer .,the beer was purchased by the band .,a president purchases a tea .,a tea is purchased by a president .
the club purchased the juice .,the juice was purchased by the club .,a president purchases a tea .,a tea is purchased by a president .
a worker judges a business .,a business is judged by a worker .,the friend judged the president .,the president was judged by the friend .
a professor judges an administration .,an administration is judged by a professor .,the friend judged the president .,the president was judged by the friend .
an uncle judges a band .,a band is judged by an uncle .,the friend judged the president .,the president was judged by the friend .
an opponent judges a daughter .,a daughter is judged by an opponent .,the friend judged the president .,the president was judged by the friend .
an actress judges a worker .,a worker is judged by an actress .,the friend judged the president .,the president was judged by the friend .
an aunt judges an uncle .,an uncle is judged by an aunt .,the friend judged the president .,the president was judged by the friend .
a princess judges a kid .,a kid is judged by a princess .,the friend judged the president .,the president was judged by the friend .
a writer judges an opponent .,an opponent is judged by a writer .,the friend judged the president .,the president was judged by the friend .
a minister judges an army .,an army is judged by a minister .,the friend judged the president .,the president was judged by the friend .
a winner judges a wife .,a wife is judged by a winner .,the friend judged the president .,the president was judged by the friend .
the nurse removed the cigarette .,the cigarette was removed by the nurse .,a mother removes a plate .,a plate is removed by a mother .
the man removed the engine .,the engine was removed by the man .,a mother removes a plate .,a plate is removed by a mother .
the girl removed the bag .,the bag was removed by the girl .,a mother removes a plate .,a plate is removed by a mother .
the opponent removed the button .,the button was removed by the opponent .,a mother removes a plate .,a plate is removed by a mother .
the captain removed the book .,the book was removed by the captain .,a mother removes a plate .,a plate is removed by a mother .
the scientist removed the log .,the log was removed by the scientist .,a mother removes a plate .,a plate is removed by a mother .
the president removed the log .,the log was removed by the president .,a mother removes a plate .,a plate is removed by a mother .
the attorney removed the box .,the box was removed by the attorney .,a mother removes a plate .,a plate is removed by a mother .
the son removed the machine .,the machine was removed by the son .,a mother removes a plate .,a plate is removed by a mother .
the doctor removed the bell .,the bell was removed by the doctor .,a mother removes a plate .,a plate is removed by a mother .
a secretary strikes a reader .,a reader is struck by a secretary .,the man struck the leader .,the leader was struck by the man .
a daughter strikes a writer .,a writer is struck by a daughter .,the man struck the leader .,the leader was struck by the man .
a champion strikes an employer .,an employer is struck by a champion .,the man struck the leader .,the leader was struck by the man .
an opponent strikes a teacher .,a teacher is struck by an opponent .,the man struck the leader .,the leader was struck by the man .
an actress strikes a buddy .,a buddy is struck by an actress .,the man struck the leader .,the leader was struck by the man .
a girl strikes a physician .,a physician is struck by a girl .,the man struck the leader .,the leader was struck by the man .
a cop strikes an employee .,an employee is struck by a cop .,the man struck the leader .,the leader was struck by the man .
a champion strikes a physician .,a physician is struck by a champion .,the man struck the leader .,the leader was struck by the man .
a prince strikes a guest .,a guest is struck by a prince .,the man struck the leader .,the leader was struck by the man .
a physician strikes a nurse .,a nurse is struck by a physician .,the man struck the leader .,the leader was struck by the man .
a hero left a television .,a television was left by a hero .,the king leaves the card .,the card is left by the king .
a parent left a machine .,a machine was left by a parent .,the king leaves the card .,the card is left by the king .
a cousin left a television .,a television was left by a cousin .,the king leaves the card .,the card is left by the king .
a mother left a gun .,a gun was left by a mother .,the king leaves the card .,the card is left by the king .
an aunt left a motor .,a motor was left by an aunt .,the king leaves the card .,the card is left by the king .
a sheriff left a coat .,a coat was left by a sheriff .,the king leaves the card .,the card is left by the king .
a reader left a newspaper .,a newspaper was left by a reader .,the king leaves the card .,the card is left by the king .
a partner left a motor .,a motor was left by a partner .,the king leaves the card .,the card is left by the king .
a daughter left a cigarette .,a cigarette was left by a daughter .,the king leaves the card .,the card is left by the king .
a scientist left a jacket .,a jacket was left by a scientist .,the king leaves the card .,the card is left by the king .
a captain forgives an employee .,an employee is forgiven by a captain .,the hero forgave the cousin .,the cousin was forgiven by the hero .
a bishop forgives a worker .,a worker is forgiven by a bishop .,the hero forgave the cousin .,the cousin was forgiven by the hero .
a nurse forgives a band .,a band is forgiven by a nurse .,the hero forgave the cousin .,the cousin was forgiven by the hero .
a girl forgives a company .,a company is forgiven by a girl .,the hero forgave the cousin .,the cousin was forgiven by the hero .
a guest forgives an attorney .,an attorney is forgiven by a guest .,the hero forgave the cousin .,the cousin was forgiven by the hero .
a mayor forgives a band .,a band is forgiven by a mayor .,the hero forgave the cousin .,the cousin was forgiven by the hero .
a scientist forgives a writer .,a writer is forgiven by a scientist .,the hero forgave the cousin .,the cousin was forgiven by the hero .
a lady forgives a mother .,a mother is forgiven by a lady .,the hero forgave the cousin .,the cousin was forgiven by the hero .
a teacher forgives a business .,a business is forgiven by a teacher .,the hero forgave the cousin .,the cousin was forgiven by the hero .
a captain forgives a scientist .,a scientist is forgiven by a captain .,the hero forgave the cousin .,the cousin was forgiven by the hero .
the aunt wrapped the guitar .,the guitar was wrapped by the aunt .,a mayor wraps a wire .,a wire is wrapped by a mayor .
the bishop wrapped the gun .,the gun was wrapped by the bishop .,a mayor wraps a wire .,a wire is wrapped by a mayor .
the son wrapped the plate .,the plate was wrapped by the son .,a mayor wraps a wire .,a wire is wrapped by a mayor .
the secretary wrapped the button .,the button was wrapped by the secretary .,a mayor wraps a wire .,a wire is wrapped by a mayor .
the employer wrapped the log .,the log was wrapped by the employer .,a mayor wraps a wire .,a wire is wrapped by a mayor .
the worker wrapped the log .,the log was wrapped by the worker .,a mayor wraps a wire .,a wire is wrapped by a mayor .
the pilot wrapped the instrument .,the instrument was wrapped by the pilot .,a mayor wraps a wire .,a wire is wrapped by a mayor .
the winner wrapped the bell .,the bell was wrapped by the winner .,a mayor wraps a wire .,a wire is wrapped by a mayor .
the princess wrapped the iron .,the iron was wrapped by the princess .,a mayor wraps a wire .,a wire is wrapped by a mayor .
the adult wrapped the book .,the book was wrapped by the adult .,a mayor wraps a wire .,a wire is wrapped by a mayor .
the administration helped the secretary .,the secretary was helped by the administration .,a hero helps a teacher .,a teacher is helped by a hero .
the business helped the child .,the child was helped by the business .,a hero helps a teacher .,a teacher is helped by a hero .
the brother helped the author .,the author was helped by the brother .,a hero helps a teacher .,a teacher is helped by a hero .
the corporation helped the princess .,the princess was helped by the corporation .,a hero helps a teacher .,a teacher is helped by a hero .
the business helped the colonel .,the colonel was helped by the business .,a hero helps a teacher .,a teacher is helped by a hero .
the corporation helped the guy .,the guy was helped by the corporation .,a hero helps a teacher .,a teacher is helped by a hero .
the aunt helped the mother .,the mother was helped by the aunt .,a hero helps a teacher .,a teacher is helped by a hero .
the administration helped the manager .,the manager was helped by the administration .,a hero helps a teacher .,a teacher is helped by a hero .
the father helped the captain .,the captain was helped by the father .,a hero helps a teacher .,a teacher is helped by a hero .
the lawyer helped the employer .,the employer was helped by the lawyer .,a hero helps a teacher .,a teacher is helped by a hero .
the soldier accepts the machine .,the machine is accepted by the soldier .,a hero accepted a cigarette .,a cigarette was accepted by a hero .
the guy accepts the cup .,the cup is accepted by the guy .,a hero accepted a cigarette .,a cigarette was accepted by a hero .
the woman accepts the key .,the key is accepted by the woman .,a hero accepted a cigarette .,a cigarette was accepted by a hero .
the leader accepts the ball .,the ball is accepted by the leader .,a hero accepted a cigarette .,a cigarette was accepted by a hero .
the girl accepts the flower .,the flower is accepted by the girl .,a hero accepted a cigarette .,a cigarette was accepted by a hero .
the secretary accepts the instrument .,the instrument is accepted by the secretary .,a hero accepted a cigarette .,a cigarette was accepted by a hero .
the scientist accepts the iron .,the iron is accepted by the scientist .,a hero accepted a cigarette .,a cigarette was accepted by a hero .
the scientist accepts the cup .,the cup is accepted by the scientist .,a hero accepted a cigarette .,a cigarette was accepted by a hero .
the lawyer accepts the machine .,the machine is accepted by the lawyer .,a hero accepted a cigarette .,a cigarette was accepted by a hero .
the daughter accepts the guitar .,the guitar is accepted by the daughter .,a hero accepted a cigarette .,a cigarette was accepted by a hero .
the pilot understands the friend .,the friend is understood by the pilot .,a nurse understood a singer .,a singer was understood by a nurse .
the king understands the guy .,the guy is understood by the king .,a nurse understood a singer .,a singer was understood by a nurse .
the manager understands the leader .,the leader is understood by the manager .,a nurse understood a singer .,a singer was understood by a nurse .
the secretary understands the physician .,the physician is understood by the secretary .,a nurse understood a singer .,a singer was understood by a nurse .
the chief understands the mother .,the mother is understood by the chief .,a nurse understood a singer .,a singer was understood by a nurse .
the prince understands the brother .,the brother is understood by the prince .,a nurse understood a singer .,a singer was understood by a nurse .
