pa, pp, ta, tp
the winner eats the meal .,the meal is eaten by the winner .,the priest asks the king .,the king is asked by the priest .
the uncle keeps the beer .,the beer is kept by the uncle .,the priest asks the king .,the king is asked by the priest .
the adult drinks the tea .,the tea is drunk by the adult .,the priest asks the king .,the king is asked by the priest .
the band keeps the book .,the book is kept by the band .,the priest asks the king .,the king is asked by the priest .
the uncle strikes the pilot .,the pilot is struck by the uncle .,the priest asks the king .,the king is asked by the priest .
the brother comforts the man .,the man is comforted by the brother .,the priest asks the king .,the king is asked by the priest .
the buddy wraps the coat .,the coat is wrapped by the buddy .,the priest asks the king .,the king is asked by the priest .
the professor grabs the salad .,the salad is grabbed by the professor .,the priest asks the king .,the king is asked by the priest .
the physician judges the business .,the business is judged by the physician .,the priest asks the king .,the king is asked by the priest .
a daughter leads a club .,a club is led by a daughter .,a professor tastes a meal .,a meal is tasted by a professor .
a princess kills a nurse .,a nurse is killed by a princess .,a professor tastes a meal .,a meal is tasted by a professor .
a corporation purchases a juice .,a juice is purchased by a corporation .,a professor tastes a meal .,a meal is tasted by a professor .
a chief uses a bag .,a bag is used by a chief .,a professor tastes a meal .,a meal is tasted by a professor .
a mayor removes a bowl .,a bowl is removed by a mayor .,a professor tastes a meal .,a meal is tasted by a professor .
an army protects a guy .,a guy is protected by an army .,a professor tastes a meal .,a meal is tasted by a professor .
a captain joins a lady .,a lady is joined by a captain .,a professor tastes a meal .,a meal is tasted by a professor .
a champion comforts an actress .,an actress is comforted by a champion .,a professor tastes a meal .,a meal is tasted by a professor .
a winner grabs a secretary .,a secretary is grabbed by a winner .,a professor tastes a meal .,a meal is tasted by a professor .
an opponent kills a buddy .,a buddy is killed by an opponent .,a professor tastes a meal .,a meal is tasted by a professor .
a candidate grabs a salad .,a salad is grabbed by a candidate .,a cousin uses a telephone .,a telephone is used by a cousin .
a writer comforts a champion .,a champion is comforted by a writer .,a cousin uses a telephone .,a telephone is used by a cousin .
a child protects a colonel .,a colonel is protected by a child .,a cousin uses a telephone .,a telephone is used by a cousin .
an administration wants a meal .,a meal is wanted by an administration .,a cousin uses a telephone .,a telephone is used by a cousin .
an administration purchases a candy .,a candy is purchased by an administration .,a cousin uses a telephone .,a telephone is used by a cousin .
a lawyer comforts a reader .,a reader is comforted by a lawyer .,a cousin uses a telephone .,a telephone is used by a cousin .
an attorney eats a chicken .,a chicken is eaten by an attorney .,a cousin uses a telephone .,a telephone is used by a cousin .
a corporation purchases a juice .,a juice is purchased by a corporation .,a cousin uses a telephone .,a telephone is used by a cousin .
an employee discovers a father .,a father is discovered by an employee .,a cousin uses a telephone .,a telephone is used by a cousin .
a child accepts a coat .,a coat is accepted by a child .,a cousin uses a telephone .,a telephone is used by a cousin .
a writer forgot a minister .,a minister was forgotten by a writer .,a guest accepted a log .,a log was accepted by a guest .
a buddy caught a key .,a key was caught by a buddy .,a guest accepted a log .,a log was accepted by a guest .
an aunt washed a newspaper .,a newspaper was washed by an aunt .,a guest accepted a log .,a log was accepted by a guest .
a bishop embraced a hero .,a hero was embraced by a bishop .,a guest accepted a log .,a log was accepted by a guest .
a secretary purchased a juice .,a juice was purchased by a secretary .,a guest accepted a log .,a log was accepted by a guest .
a husband asked a band .,a band was asked by a husband .,a guest accepted a log .,a log was accepted by a guest .
a woman dragged a bell .,a bell was dragged by a woman .,a guest accepted a log .,a log was accepted by a guest .
a princess prepared a chicken .,a chicken was prepared by a princess .,a guest accepted a log .,a log was accepted by a guest .
a girl struck a pilot .,a pilot was struck by a girl .,a guest accepted a log .,a log was accepted by a guest .
a worker removed a knife .,a knife was removed by a worker .,a guest accepted a log .,a log was accepted by a guest .
the boy understands the father .,the father is understood by the boy .,the writer teaches the scientist .,the scientist is taught by the writer .
the manager judges the guy .,the guy is judged by the manager .,the writer teaches the scientist .,the scientist is taught by the writer .
the husband drags the computer .,the computer is dragged by the husband .,the writer teaches the scientist .,the scientist is taught by the writer .
the king comforts the winner .,the winner is comforted by the king .,the writer teaches the scientist .,the scientist is taught by the writer .
the friend selects the adult .,the adult is selected by the friend .,the writer teaches the scientist .,the scientist is taught by the writer .
the soldier raises the child .,the child is raised by the soldier .,the writer teaches the scientist .,the scientist is taught by the writer .
the leader leaves the instrument .,the instrument is left by the leader .,the writer teaches the scientist .,the scientist is taught by the writer .
the champion kills the guy .,the guy is killed by the champion .,the writer teaches the scientist .,the scientist is taught by the writer .
the actor drinks the tea .,the tea is drunk by the actor .,the writer teaches the scientist .,the scientist is taught by the writer .
the guy follows the company .,the company is followed by the guy .,the writer teaches the scientist .,the scientist is taught by the writer .
the worker judges the soldier .,the soldier is judged by the worker .,the band keeps the card .,the card is kept by the band .
the son beats the actress .,the actress is beaten by the son .,the band keeps the card .,the card is kept by the band .
the friend forgives the father .,the father is forgiven by the friend .,the band keeps the card .,the card is kept by the band .
the actor hurries the minister .,the minister is hurried by the actor .,the band keeps the card .,the card is kept by the band .
the doctor hurts the administration .,the administration is hurt by the doctor .,the band keeps the card .,the card is kept by the band .
the prince carries the coffee .,the coffee is carried by the prince .,the band keeps the card .,the card is kept by the band .
the man asks the corporation .,the corporation is asked by the man .,the band keeps the card .,the card is kept by the band .
the teacher accepts the box .,the box is accepted by the teacher .,the band keeps the card .,the card is kept by the band .
the attorney helps the reader .,the reader is helped by the attorney .,the band keeps the card .,the card is kept by the band .
the adult raises the chief .,the chief is raised by the adult .,the band keeps the card .,the card is kept by the band .
the singer tasted the chicken .,the chicken was tasted by the singer .,the brother accepted the crystal .,the crystal was accepted by the brother .
the wife embraced the champion .,the champion was embraced by the wife .,the brother accepted the crystal .,the crystal was accepted by the brother .
the scientist tasted the chocolate .,the chocolate was tasted by the scientist .,the brother accepted the crystal .,the crystal was accepted by the brother .
the secretary wrapped the bottle .,the bottle was wrapped by the secretary .,the brother accepted the crystal .,the crystal was accepted by the brother .
the manager chased the girl .,the girl was chased by the manager .,the brother accepted the crystal .,the crystal was accepted by the brother .
the actor selected the hero .,the hero was selected by the actor .,the brother accepted the crystal .,the crystal was accepted by the brother .
the parent comforted the cop .,the cop was comforted by the parent .,the brother accepted the crystal .,the crystal was accepted by the brother .
the priest dragged the newspaper .,the newspaper was dragged by the priest .,the brother accepted the crystal .,the crystal was accepted by the brother .
the soldier collected the jacket .,the jacket was collected by the soldier .,the brother accepted the crystal .,the crystal was accepted by the brother .
the soldier protected the sheriff .,the sheriff was protected by the soldier .,the brother accepted the crystal .,the crystal was accepted by the brother .
the soldier hurt the administration .,the administration was hurt by the soldier .,the guy accepted the card .,the card was accepted by the guy .
the manager destroyed the lawyer .,the lawyer was destroyed by the manager .,the guy accepted the card .,the card was accepted by the guy .
the teacher led the administration .,the administration was led by the teacher .,the guy accepted the card .,the card was accepted by the guy .
the nurse bothered the band .,the band was bothered by the nurse .,the guy accepted the card .,the card was accepted by the guy .
the champion kissed the mother .,the mother was kissed by the champion .,the guy accepted the card .,the card was accepted by the guy .
the teacher forgot the scientist .,the scientist was forgotten by the teacher .,the guy accepted the card .,the card was accepted by the guy .
the uncle killed the child .,the child was killed by the uncle .,the guy accepted the card .,the card was accepted by the guy .
the soldier described the wire .,the wire was described by the soldier .,the guy accepted the card .,the card was accepted by the guy .
the actor killed the brother .,the brother was killed by the actor .,the guy accepted the card .,the card was accepted by the guy .
the winner joined the company .,the company was joined by the winner .,the guy accepted the card .,the card was accepted by the guy .
a physician taught a soldier .,a soldier was taught by a physician .,a priest bothered a winner .,a winner was bothered by a priest .
a secretary killed an employee .,an employee was killed by a secretary .,a priest bothered a winner .,a winner was bothered by a priest .
a corporation protected a guy .,a guy was protected by a corporation .,a priest bothered a winner .,a winner was bothered by a priest .
an author forgave a club .,a club was forgiven by an author .,a priest bothered a winner .,a winner was bothered by a priest .
an author dragged a television .,a television was dragged by an author .,a priest bothered a winner .,a winner was bothered by a priest .
a physician kissed a parent .,a parent was kissed by a physician .,a priest bothered a winner .,a winner was bothered by a priest .
a king collected a beer .,a beer was collected by a king .,a priest bothered a winner .,a winner was bothered by a priest .
a buddy joined a kid .,a kid was joined by a buddy .,a priest bothered a winner .,a winner was bothered by a priest .
a reader tasted a cheese .,a cheese was tasted by a reader .,a priest bothered a winner .,a winner was bothered by a priest .
an aunt comforted a lady .,a lady was comforted by an aunt .,a priest bothered a winner .,a winner was bothered by a priest .
the student selected the lawyer .,the lawyer was selected by the student .,the mayor tasted the chicken .,the chicken was tasted by the mayor .
the soldier destroyed the cheese .,the cheese was destroyed by the soldier .,the mayor tasted the chicken .,the chicken was tasted by the mayor .
the teacher struck the employer .,the employer was struck by the teacher .,the mayor tasted the chicken .,the chicken was tasted by the mayor .
the worker washed the wire .,the wire was washed by the worker .,the mayor tasted the chicken .,the chicken was tasted by the mayor .
the singer dragged the daughter .,the daughter was dragged by the singer .,the mayor tasted the chicken .,the chicken was tasted by the mayor .
the princess forgot the tea .,the tea was forgotten by the princess .,the mayor tasted the chicken .,the chicken was tasted by the mayor .
the mother asked the champion .,the champion was asked by the mother .,the mayor tasted the chicken .,the chicken was tasted by the mayor .
the guest grabbed the tea .,the tea was grabbed by the guest .,the mayor tasted the chicken .,the chicken was tasted by the mayor .
the actress destroyed the husband .,the husband was destroyed by the actress .,the mayor tasted the chicken .,the chicken was tasted by the mayor .
the doctor left the button .,the button was left by the doctor .,the mayor tasted the chicken .,the chicken was tasted by the mayor .
a buddy raised a juice .,a juice was raised by a buddy .,a physician followed a lawyer .,a lawyer was followed by a physician .
a mother understood a priest .,a priest was understood by a mother .,a physician followed a lawyer .,a lawyer was followed by a physician .
a boy prepared a juice .,a juice was prepared by a boy .,a physician followed a lawyer .,a lawyer was followed by a physician .
a boy caught a candy .,a candy was caught by a boy .,a physician followed a lawyer .,a lawyer was followed by a physician .
a scientist punched a winner .,a winner was punched by a scientist .,a physician followed a lawyer .,a lawyer was followed by a physician .
an author asked a cop .,a cop was asked by an author .,a physician followed a lawyer .,a lawyer was followed by a physician .
a pilot bothered an administration .,an administration was bothered by a pilot .,a physician followed a lawyer .,a lawyer was followed by a physician .
a student collected a meal .,a meal was collected by a student .,a physician followed a lawyer .,a lawyer was followed by a physician .
an opponent joined a president .,a president was joined by an opponent .,a physician followed a lawyer .,a lawyer was followed by a physician .
a sheriff hurried an employer .,an employer was hurried by a sheriff .,a physician followed a lawyer .,a lawyer was followed by a physician .
the business helped the partner .,the partner was helped by the business .,the physician kept the tea .,the tea was kept by the physician .
the army purchased the pie .,the pie was purchased by the army .,the physician kept the tea .,the tea was kept by the physician .
the king bothered the guy .,the guy was bothered by the king .,the physician kept the tea .,the tea was kept by the physician .
the professor asked the singer .,the singer was asked by the professor .,the physician kept the tea .,the tea was kept by the physician .
the cousin led the company .,the company was led by the cousin .,the physician kept the tea .,the tea was kept by the physician .
the cop caught the crystal .,the crystal was caught by the cop .,the physician kept the tea .,the tea was kept by the physician .
the father discovered the juice .,the juice was discovered by the father .,the physician kept the tea .,the tea was kept by the physician .
the girl tasted the pie .,the pie was tasted by the girl .,the physician kept the tea .,the tea was kept by the physician .
the secretary led the administration .,the administration was led by the secretary .,the physician kept the tea .,the tea was kept by the physician .
the employee ate the meal .,the meal was eaten by the employee .,the physician kept the tea .,the tea was kept by the physician .
an opponent taught a nurse .,a nurse was taught by an opponent .,a lady wanted a tea .,a tea was wanted by a lady .
an employee helped a president .,a president was helped by an employee .,a lady wanted a tea .,a tea was wanted by a lady .
a father prepared a chicken .,a chicken was prepared by a father .,a lady wanted a tea .,a tea was wanted by a lady .
a doctor hurried a soldier .,a soldier was hurried by a doctor .,a lady wanted a tea .,a tea was wanted by a lady .
a cop punched a lawyer .,a lawyer was punched by a cop .,a lady wanted a tea .,a tea was wanted by a lady .
a chief beat a reader .,a reader was beaten by a chief .,a lady wanted a tea .,a tea was wanted by a lady .
a candidate washed a winner .,a winner was washed by a candidate .,a lady wanted a tea .,a tea was wanted by a lady .
a soldier understood an employee .,an employee was understood by a soldier .,a lady wanted a tea .,a tea was wanted by a lady .
a candidate punched a sheriff .,a sheriff was punched by a candidate .,a lady wanted a tea .,a tea was wanted by a lady .
a soldier caught a newspaper .,a newspaper was caught by a soldier .,a lady wanted a tea .,a tea was wanted by a lady .
the son left the ball .,the ball was left by the son .,the uncle raised the cheese .,the cheese was raised by the uncle .
the writer joined the husband .,the husband was joined by the writer .,the uncle raised the cheese .,the cheese was raised by the uncle .
the physician hurried the leader .,the leader was hurried by the physician .,the uncle raised the cheese .,the cheese was raised by the uncle .
the secretary understood the doctor .,the doctor was understood by the secretary .,the uncle raised the cheese .,the cheese was raised by the uncle .
the soldier wrapped the hat .,the hat was wrapped by the soldier .,the uncle raised the cheese .,the cheese was raised by the uncle .
the writer chased the company .,the company was chased by the writer .,the uncle raised the cheese .,the cheese was raised by the uncle .
the actor wrapped the crystal .,the crystal was wrapped by the actor .,the uncle raised the cheese .,the cheese was raised by the uncle .
the minister dragged the bell .,the bell was dragged by the minister .,the uncle raised the cheese .,the cheese was raised by the uncle .
the employee smelled the candy .,the candy was smelled by the employee .,the uncle raised the cheese .,the cheese was raised by the uncle .
the king judged the company .,the company was judged by the king .,the uncle raised the cheese .,the cheese was raised by the uncle .
the child protects the prince .,the prince is protected by the child .,the candidate forgets the bowl .,the bowl is forgotten by the candidate .
the colonel collects the coffee .,the coffee is collected by the colonel .,the candidate forgets the bowl .,the bowl is forgotten by the candidate .
the worker eats the candy .,the candy is eaten by the worker .,the candidate forgets the bowl .,the bowl is forgotten by the candidate .
the partner bothers the business .,the business is bothered by the partner .,the candidate forgets the bowl .,the bowl is forgotten by the candidate .
the soldier selects the cheese .,the cheese is selected by the soldier .,the candidate forgets the bowl .,the bowl is forgotten by the candidate .
the soldier smells the coffee .,the coffee is smelled by the soldier .,the candidate forgets the bowl .,the bowl is forgotten by the candidate .
the physician eats the cheese .,the cheese is eaten by the physician .,the candidate forgets the bowl .,the bowl is forgotten by the candidate .
the mother bothers the leader .,the leader is bothered by the mother .,the candidate forgets the bowl .,the bowl is forgotten by the candidate .
the guy removes the box .,the box is removed by the guy .,the candidate forgets the bowl .,the bowl is forgotten by the candidate .
the lawyer beats the colonel .,the colonel is beaten by the lawyer .,the candidate forgets the bowl .,the bowl is forgotten by the candidate .
a prince selects a chocolate .,a chocolate is selected by a prince .,a sheriff grabs a cop .,a cop is grabbed by a sheriff .
a parent understands a lady .,a lady is understood by a parent .,a sheriff grabs a cop .,a cop is grabbed by a sheriff .
an employer describes a candy .,a candy is described by an employer .,a sheriff grabs a cop .,a cop is grabbed by a sheriff .
a soldier drags a doctor .,a doctor is dragged by a soldier .,a sheriff grabs a cop .,a cop is grabbed by a sheriff .
a minister describes a chicken .,a chicken is described by a minister .,a sheriff grabs a cop .,a cop is grabbed by a sheriff .
a lady washes a singer .,a singer is washed by a lady .,a sheriff grabs a cop .,a cop is grabbed by a sheriff .
a brother forgives a scientist .,a scientist is forgiven by a brother .,a sheriff grabs a cop .,a cop is grabbed by a sheriff .
a soldier prepares a bell .,a bell is prepared by a soldier .,a sheriff grabs a cop .,a cop is grabbed by a sheriff .
a president protects a soldier .,a soldier is protected by a president .,a sheriff grabs a cop .,a cop is grabbed by a sheriff .
a mayor understands a physician .,a physician is understood by a mayor .,a sheriff grabs a cop .,a cop is grabbed by a sheriff .
a sheriff hurt a business .,a business was hurt by a sheriff .,a colonel followed a wife .,a wife was followed by a colonel .
a lawyer tasted a candy .,a candy was tasted by a lawyer .,a colonel followed a wife .,a wife was followed by a colonel .
a mayor taught a boy .,a boy was taught by a mayor .,a colonel followed a wife .,a wife was followed by a colonel .
a band purchased a juice .,a juice was purchased by a band .,a colonel followed a wife .,a wife was followed by a colonel .
a princess described a candy .,a candy was described by a princess .,a colonel followed a wife .,a wife was followed by a colonel .
an adult destroyed a cup .,a cup was destroyed by an adult .,a colonel followed a wife .,a wife was followed by a colonel .
a band helped a soldier .,a soldier was helped by a band .,a colonel followed a wife .,a wife was followed by a colonel .
a scientist joined a band .,a band was joined by a scientist .,a colonel followed a wife .,a wife was followed by a colonel .
a physician judged a secretary .,a secretary was judged by a physician .,a colonel followed a wife .,a wife was followed by a colonel .
a king taught an employee .,an employee was taught by a king .,a colonel followed a wife .,a wife was followed by a colonel .
the company uses the telephone .,the telephone is used by the company .,the worker forgets the plate .,the plate is forgotten by the worker .
the reader teaches the boy .,the boy is taught by the reader .,the worker forgets the plate .,the plate is forgotten by the worker .
the sheriff strikes the actress .,the actress is struck by the sheriff .,the worker forgets the plate .,the plate is forgotten by the worker .
the mayor teaches the champion .,the champion is taught by the mayor .,the worker forgets the plate .,the plate is forgotten by the worker .
the guest breaks the camera .,the camera is broken by the guest .,the worker forgets the plate .,the plate is forgotten by the worker .
the candidate asks the business .,the business is asked by the candidate .,the worker forgets the plate .,the plate is forgotten by the worker .
the attorney teaches the buddy .,the buddy is taught by the attorney .,the worker forgets the plate .,the plate is forgotten by the worker .
the friend joins the uncle .,the uncle is joined by the friend .,the worker forgets the plate .,the plate is forgotten by the worker .
the priest bothers the corporation .,the corporation is bothered by the priest .,the worker forgets the plate .,the plate is forgotten by the worker .
the adult protects the soldier .,the soldier is protected by the adult .,the worker forgets the plate .,the plate is forgotten by the worker .
a prince asked a guest .,a guest was asked by a prince .,a manager struck a doctor .,a doctor was struck by a manager .
a brother prepared an iron .,an iron was prepared by a brother .,a manager struck a doctor .,a doctor was struck by a manager .
an actor killed a reader .,a reader was killed by an actor .,a manager struck a doctor .,a doctor was struck by a manager .
a student chased an administration .,an administration was chased by a student .,a manager struck a doctor .,a doctor was struck by a manager .
an adult discovered an opponent .,an opponent was discovered by an adult .,a manager struck a doctor .,a doctor was struck by a manager .
a child drank a juice .,a juice was drunk by a child .,a manager struck a doctor .,a doctor was struck by a manager .
an actor wrapped a wire .,a wire was wrapped by an actor .,a manager struck a doctor .,a doctor was struck by a manager .
an aunt surprised an actor .,an actor was surprised by an aunt .,a manager struck a doctor .,a doctor was struck by a manager .
a hero killed a pilot .,a pilot was killed by a hero .,a manager struck a doctor .,a doctor was struck by a manager .
a captain chased an army .,an army was chased by a captain .,a manager struck a doctor .,a doctor was struck by a manager .
the actor destroyed the salad .,the salad was destroyed by the actor .,the guest asked the cousin .,the cousin was asked by the guest .
the minister forgot the bowl .,the bowl was forgotten by the minister .,the guest asked the cousin .,the cousin was asked by the guest .
the chief surprised the candidate .,the candidate was surprised by the chief .,the guest asked the cousin .,the cousin was asked by the guest .
the attorney hurried the partner .,the partner was hurried by the attorney .,the guest asked the cousin .,the cousin was asked by the guest .
the worker taught the king .,the king was taught by the worker .,the guest asked the cousin .,the cousin was asked by the guest .
the sheriff carried the engine .,the engine was carried by the sheriff .,the guest asked the cousin .,the cousin was asked by the guest .
the teacher wrapped the crystal .,the crystal was wrapped by the teacher .,the guest asked the cousin .,the cousin was asked by the guest .
the attorney prepared the pie .,the pie was prepared by the attorney .,the guest asked the cousin .,the cousin was asked by the guest .
the attorney washed the card .,the card was washed by the attorney .,the guest asked the cousin .,the cousin was asked by the guest .
the daughter caught the button .,the button was caught by the daughter .,the guest asked the cousin .,the cousin was asked by the guest .
the attorney strikes the mayor .,the mayor is struck by the attorney .,the minister washes the writer .,the writer is washed by the minister .
the aunt prepares the tea .,the tea is prepared by the aunt .,the minister washes the writer .,the writer is washed by the minister .
the actor raises the student .,the student is raised by the actor .,the minister washes the writer .,the writer is washed by the minister .
the prince comforts the manager .,the manager is comforted by the prince .,the minister washes the writer .,the writer is washed by the minister .
the attorney accepts the key .,the key is accepted by the attorney .,the minister washes the writer .,the writer is washed by the minister .
the actress drags the machine .,the machine is dragged by the actress .,the minister washes the writer .,the writer is washed by the minister .
the attorney uses the button .,the button is used by the attorney .,the minister washes the writer .,the writer is washed by the minister .
the mother catches the beer .,the beer is caught by the mother .,the minister washes the writer .,the writer is washed by the minister .
the teacher drinks the juice .,the juice is drunk by the teacher .,the minister washes the writer .,the writer is washed by the minister .
the adult catches the coffee .,the coffee is caught by the adult .,the minister washes the writer .,the writer is washed by the minister .
the guy grabbed the coffee .,the coffee was grabbed by the guy .,the scientist kissed the champion .,the champion was kissed by the scientist .
the actor caught the chocolate .,the chocolate was caught by the actor .,the scientist kissed the champion .,the champion was kissed by the scientist .
the father hurried the son .,the son was hurried by the father .,the scientist kissed the champion .,the champion was kissed by the scientist .
the cousin purchased the camera .,the camera was purchased by the cousin .,the scientist kissed the champion .,the champion was kissed by the scientist .
the cousin forgot the tea .,the tea was forgotten by the cousin .,the scientist kissed the champion .,the champion was kissed by the scientist .
the minister understood the actor .,the actor was understood by the minister .,the scientist kissed the champion .,the champion was kissed by the scientist .
the business purchased the salad .,the salad was purchased by the business .,the scientist kissed the champion .,the champion was kissed by the scientist .
the employee used the card .,the card was used by the employee .,the scientist kissed the champion .,the champion was kissed by the scientist .
the king selected the guy .,the guy was selected by the king .,the scientist kissed the champion .,the champion was kissed by the scientist .
the guy understood the colonel .,the colonel was understood by the guy .,the scientist kissed the champion .,the champion was kissed by the scientist .
a nurse judged an administration .,an administration was judged by a nurse .,an actress broke a glass .,a glass was broken by an actress .
a singer hurried a son .,a son was hurried by a singer .,an actress broke a glass .,a glass was broken by an actress .
a mayor discovered a tea .,a tea was discovered by a mayor .,an actress broke a glass .,a glass was broken by an actress .
a priest embraced an opponent .,an opponent was embraced by a priest .,an actress broke a glass .,a glass was broken by an actress .
an uncle hurried a friend .,a friend was hurried by an uncle .,an actress broke a glass .,a glass was broken by an actress .
a buddy accepted a jacket .,a jacket was accepted by a buddy .,an actress broke a glass .,a glass was broken by an actress .
a nurse washed a captain .,a captain was washed by a nurse .,an actress broke a glass .,a glass was broken by an actress .
a student smelled a tea .,a tea was smelled by a student .,an actress broke a glass .,a glass was broken by an actress .
an employee killed an employer .,an employer was killed by an employee .,an actress broke a glass .,a glass was broken by an actress .
a manager punched an uncle .,an uncle was punched by a manager .,an actress broke a glass .,a glass was broken by an actress .
the guy beats the actor .,the actor is beaten by the guy .,the writer judges the president .,the president is judged by the writer .
the secretary selects the beer .,the beer is selected by the secretary .,the writer judges the president .,the president is judged by the writer .
the actress forgives the army .,the army is forgiven by the actress .,the writer judges the president .,the president is judged by the writer .
the partner tastes the salad .,the salad is tasted by the partner .,the writer judges the president .,the president is judged by the writer .
the sheriff forgets the jacket .,the jacket is forgotten by the sheriff .,the writer judges the president .,the president is judged by the writer .
the soldier destroys the opponent .,the opponent is destroyed by the soldier .,the writer judges the president .,the president is judged by the writer .
the brother joins the administration .,the administration is joined by the brother .,the writer judges the president .,the president is judged by the writer .
the physician describes the beer .,the beer is described by the physician .,the writer judges the president .,the president is judged by the writer .
the administration keeps the chocolate .,the chocolate is kept by the administration .,the writer judges the president .,the president is judged by the writer .
the uncle wraps the card .,the card is wrapped by the uncle .,the writer judges the president .,the president is judged by the writer .
a student selected a cigarette .,a cigarette was selected by a student .,a daughter embraced an attorney .,an attorney was embraced by a daughter .
an army wanted a chocolate .,a chocolate was wanted by an army .,a daughter embraced an attorney .,an attorney was embraced by a daughter .
an opponent hurried an employer .,an employer was hurried by an opponent .,a daughter embraced an attorney .,an attorney was embraced by a daughter .
an opponent helped a princess .,a princess was helped by an opponent .,a daughter embraced an attorney .,an attorney was embraced by a daughter .
a band kept a beer .,a beer was kept by a band .,a daughter embraced an attorney .,an attorney was embraced by a daughter .
a president joined an army .,an army was joined by a president .,a daughter embraced an attorney .,an attorney was embraced by a daughter .
an employee joined a prince .,a prince was joined by an employee .,a daughter embraced an attorney .,an attorney was embraced by a daughter .
a manager comforted a boy .,a boy was comforted by a manager .,a daughter embraced an attorney .,an attorney was embraced by a daughter .
a worker helped a cousin .,a cousin was helped by a worker .,a daughter embraced an attorney .,an attorney was embraced by a daughter .
an opponent led an army .,an army was led by an opponent .,a daughter embraced an attorney .,an attorney was embraced by a daughter .
a colonel judged a company .,a company was judged by a colonel .,a parent selected a sheriff .,a sheriff was selected by a parent .
a bishop hurt a corporation .,a corporation was hurt by a bishop .,a parent selected a sheriff .,a sheriff was selected by a parent .
a scientist understood an author .,an author was understood by a scientist .,a parent selected a sheriff .,a sheriff was selected by a parent .
a brother broke a guitar .,a guitar was broken by a brother .,a parent selected a sheriff .,a sheriff was selected by a parent .
a king understood a friend .,a friend was understood by a king .,a parent selected a sheriff .,a sheriff was selected by a parent .
a club used an engine .,an engine was used by a club .,a parent selected a sheriff .,a sheriff was selected by a parent .
a husband ate a chocolate .,a chocolate was eaten by a husband .,a parent selected a sheriff .,a sheriff was selected by a parent .
a captain washed a machine .,a machine was washed by a captain .,a parent selected a sheriff .,a sheriff was selected by a parent .
a guest followed a club .,a club was followed by a guest .,a parent selected a sheriff .,a sheriff was selected by a parent .
an opponent caught a beer .,a beer was caught by an opponent .,a parent selected a sheriff .,a sheriff was selected by a parent .
a bishop beat a princess .,a princess was beaten by a bishop .,a worker destroyed a jacket .,a jacket was destroyed by a worker .
a kid caught a friend .,a friend was caught by a kid .,a worker destroyed a jacket .,a jacket was destroyed by a worker .
a writer struck a cop .,a cop was struck by a writer .,a worker destroyed a jacket .,a jacket was destroyed by a worker .
a bishop chased a mother .,a mother was chased by a bishop .,a worker destroyed a jacket .,a jacket was destroyed by a worker .
a lady punched a girl .,a girl was punched by a lady .,a worker destroyed a jacket .,a jacket was destroyed by a worker .
a soldier struck a cop .,a cop was struck by a soldier .,a worker destroyed a jacket .,a jacket was destroyed by a worker .
a woman washed a pilot .,a pilot was washed by a woman .,a worker destroyed a jacket .,a jacket was destroyed by a worker .
a nurse taught a winner .,a winner was taught by a nurse .,a worker destroyed a jacket .,a jacket was destroyed by a worker .
a parent judged a band .,a band was judged by a parent .,a worker destroyed a jacket .,a jacket was destroyed by a worker .
a nurse prepared a beer .,a beer was prepared by a nurse .,a worker destroyed a jacket .,a jacket was destroyed by a worker .
the chief punched the manager .,the manager was punched by the chief .,the lawyer kissed the man .,the man was kissed by the lawyer .
the singer wrapped the instrument .,the instrument was wrapped by the singer .,the lawyer kissed the man .,the man was kissed by the lawyer .
the parent taught the colonel .,the colonel was taught by the parent .,the lawyer kissed the man .,the man was kissed by the lawyer .
the pilot led the band .,the band was led by the pilot .,the lawyer kissed the man .,the man was kissed by the lawyer .
the minister destroyed the juice .,the juice was destroyed by the minister .,the lawyer kissed the man .,the man was kissed by the lawyer .
the daughter raised the minister .,the minister was raised by the daughter .,the lawyer kissed the man .,the man was kissed by the lawyer .
the buddy asked the reader .,the reader was asked by the buddy .,the lawyer kissed the man .,the man was kissed by the lawyer .
the cousin surprised the daughter .,the daughter was surprised by the cousin .,the lawyer kissed the man .,the man was kissed by the lawyer .
the captain forgave the company .,the company was forgiven by the captain .,the lawyer kissed the man .,the man was kissed by the lawyer .
the priest caught the tea .,the tea was caught by the priest .,the lawyer kissed the man .,the man was kissed by the lawyer .
a reader leads a business .,a business is led by a reader .,a teacher wraps a motor .,a motor is wrapped by a teacher .
a physician accepts an instrument .,an instrument is accepted by a physician .,a teacher wraps a motor .,a motor is wrapped by a teacher .
a partner protects a nurse .,a nurse is protected by a partner .,a teacher wraps a motor .,a motor is wrapped by a teacher .
a captain follows a business .,a business is followed by a captain .,a teacher wraps a motor .,a motor is wrapped by a teacher .
an opponent embraces a bishop .,a bishop is embraced by an opponent .,a teacher wraps a motor .,a motor is wrapped by a teacher .
an actress describes a tea .,a tea is described by an actress .,a teacher wraps a motor .,a motor is wrapped by a teacher .
a nurse asks a winner .,a winner is asked by a nurse .,a teacher wraps a motor .,a motor is wrapped by a teacher .
a lady punches a son .,a son is punched by a lady .,a teacher wraps a motor .,a motor is wrapped by a teacher .
a winner bothers a reader .,a reader is bothered by a winner .,a teacher wraps a motor .,a motor is wrapped by a teacher .
a colonel selects a wire .,a wire is selected by a colonel .,a teacher wraps a motor .,a motor is wrapped by a teacher .
