pa, pp, ta, tp
the friend helps the reader .,the reader is helped by the friend .,a wife selected a coat .,a coat was selected by a wife .
the father chases the mayor .,the mayor is chased by the father .,a wife selected a coat .,a coat was selected by a wife .
the hero forgives the band .,the band is forgiven by the hero .,a wife selected a coat .,a coat was selected by a wife .
the opponent bothers the army .,the army is bothered by the opponent .,a wife selected a coat .,a coat was selected by a wife .
the actor chases the professor .,the professor is chased by the actor .,a wife selected a coat .,a coat was selected by a wife .
the singer forgets the scientist .,the scientist is forgotten by the singer .,a wife selected a coat .,a coat was selected by a wife .
the lady embraces the buddy .,the buddy is embraced by the lady .,a wife selected a coat .,a coat was selected by a wife .
the actor forgets the engine .,the engine is forgotten by the actor .,a wife selected a coat .,a coat was selected by a wife .
the president keeps the tea .,the tea is kept by the president .,a wife selected a coat .,a coat was selected by a wife .
the man surprised the brother .,the brother was surprised by the man .,a king punches a student .,a student is punched by a king .
the band used the log .,the log was used by the band .,a king punches a student .,a student is punched by a king .
the doctor hurt the wife .,the wife was hurt by the doctor .,a king punches a student .,a student is punched by a king .
the pilot left the glass .,the glass was left by the pilot .,a king punches a student .,a student is punched by a king .
the actor chased the adult .,the adult was chased by the actor .,a king punches a student .,a student is punched by a king .
the priest comforted the scientist .,the scientist was comforted by the priest .,a king punches a student .,a student is punched by a king .
the brother forgot the chicken .,the chicken was forgotten by the brother .,a king punches a student .,a student is punched by a king .
the woman described the flower .,the flower was described by the woman .,a king punches a student .,a student is punched by a king .
the actor embraced the attorney .,the attorney was embraced by the actor .,a king punches a student .,a student is punched by a king .
the partner discovered the salad .,the salad was discovered by the partner .,a king punches a student .,a student is punched by a king .
a mother breaks an instrument .,an instrument is broken by a mother .,the actress grabbed the aunt .,the aunt was grabbed by the actress .
a hero prepares a glass .,a glass is prepared by a hero .,the actress grabbed the aunt .,the aunt was grabbed by the actress .
a champion follows a business .,a business is followed by a champion .,the actress grabbed the aunt .,the aunt was grabbed by the actress .
an author judges an administration .,an administration is judged by an author .,the actress grabbed the aunt .,the aunt was grabbed by the actress .
a champion asks a reader .,a reader is asked by a champion .,the actress grabbed the aunt .,the aunt was grabbed by the actress .
a business purchases a machine .,a machine is purchased by a business .,the actress grabbed the aunt .,the aunt was grabbed by the actress .
a scientist chases an administration .,an administration is chased by a scientist .,the actress grabbed the aunt .,the aunt was grabbed by the actress .
a business uses a plate .,a plate is used by a business .,the actress grabbed the aunt .,the aunt was grabbed by the actress .
a guest asks a singer .,a singer is asked by a guest .,the actress grabbed the aunt .,the aunt was grabbed by the actress .
an employer punches a writer .,a writer is punched by an employer .,the actress grabbed the aunt .,the aunt was grabbed by the actress .
an aunt leaves a camera .,a camera is left by an aunt .,the worker grabbed the president .,the president was grabbed by the worker .
a business keeps a newspaper .,a newspaper is kept by a business .,the worker grabbed the president .,the president was grabbed by the worker .
a club keeps a cup .,a cup is kept by a club .,the worker grabbed the president .,the president was grabbed by the worker .
a guy understands a student .,a student is understood by a guy .,the worker grabbed the president .,the president was grabbed by the worker .
a buddy kills a cousin .,a cousin is killed by a buddy .,the worker grabbed the president .,the president was grabbed by the worker .
a captain wraps an instrument .,an instrument is wrapped by a captain .,the worker grabbed the president .,the president was grabbed by the worker .
a chief hurries a doctor .,a doctor is hurried by a chief .,the worker grabbed the president .,the president was grabbed by the worker .
a guest asks a parent .,a parent is asked by a guest .,the worker grabbed the president .,the president was grabbed by the worker .
a princess understands a physician .,a physician is understood by a princess .,the worker grabbed the president .,the president was grabbed by the worker .
a child discovers a bowl .,a bowl is discovered by a child .,the worker grabbed the president .,the president was grabbed by the worker .
the writer chased the parent .,the parent was chased by the writer .,a student joins a buddy .,a buddy is joined by a student .
the leader asked the manager .,the manager was asked by the leader .,a student joins a buddy .,a buddy is joined by a student .
the champion hurt the business .,the business was hurt by the champion .,a student joins a buddy .,a buddy is joined by a student .
the man accepted the machine .,the machine was accepted by the man .,a student joins a buddy .,a buddy is joined by a student .
the lady destroyed the meal .,the meal was destroyed by the lady .,a student joins a buddy .,a buddy is joined by a student .
the scientist comforted the colonel .,the colonel was comforted by the scientist .,a student joins a buddy .,a buddy is joined by a student .
the sheriff judged the writer .,the writer was judged by the sheriff .,a student joins a buddy .,a buddy is joined by a student .
the lawyer punched the manager .,the manager was punched by the lawyer .,a student joins a buddy .,a buddy is joined by a student .
the soldier destroyed the chocolate .,the chocolate was destroyed by the soldier .,a student joins a buddy .,a buddy is joined by a student .
the singer ate the meal .,the meal was eaten by the singer .,a student joins a buddy .,a buddy is joined by a student .
a mayor forgave a club .,a club was forgiven by a mayor .,the boy leads the company .,the company is led by the boy .
an army wanted a tea .,a tea was wanted by an army .,the boy leads the company .,the company is led by the boy .
an author purchased a log .,a log was purchased by an author .,the boy leads the company .,the company is led by the boy .
a reader used a jacket .,a jacket was used by a reader .,the boy leads the company .,the company is led by the boy .
a hero comforted a champion .,a champion was comforted by a hero .,the boy leads the company .,the company is led by the boy .
a bishop destroyed a motor .,a motor was destroyed by a bishop .,the boy leads the company .,the company is led by the boy .
an actress destroyed a wife .,a wife was destroyed by an actress .,the boy leads the company .,the company is led by the boy .
a bishop punched a parent .,a parent was punched by a bishop .,the boy leads the company .,the company is led by the boy .
an actress destroyed a guitar .,a guitar was destroyed by an actress .,the boy leads the company .,the company is led by the boy .
an adult forgot a jacket .,a jacket was forgotten by an adult .,the boy leads the company .,the company is led by the boy .
a guest uses a bag .,a bag is used by a guest .,the writer purchased the plate .,the plate was purchased by the writer .
a guy removes a gun .,a gun is removed by a guy .,the writer purchased the plate .,the plate was purchased by the writer .
a father helps a king .,a king is helped by a father .,the writer purchased the plate .,the plate was purchased by the writer .
a hero prepares a machine .,a machine is prepared by a hero .,the writer purchased the plate .,the plate was purchased by the writer .
an actress leaves a pot .,a pot is left by an actress .,the writer purchased the plate .,the plate was purchased by the writer .
a winner wraps a log .,a log is wrapped by a winner .,the writer purchased the plate .,the plate was purchased by the writer .
a friend surprises a captain .,a captain is surprised by a friend .,the writer purchased the plate .,the plate was purchased by the writer .
a soldier comforts a student .,a student is comforted by a soldier .,the writer purchased the plate .,the plate was purchased by the writer .
a scientist discovers a salad .,a salad is discovered by a scientist .,the writer purchased the plate .,the plate was purchased by the writer .
a hero describes a guitar .,a guitar is described by a hero .,the writer purchased the plate .,the plate was purchased by the writer .
the girl follows the child .,the child is followed by the girl .,a bishop forgot a chicken .,a chicken was forgotten by a bishop .
the company helps the pilot .,the pilot is helped by the company .,a bishop forgot a chicken .,a chicken was forgotten by a bishop .
the candidate protects the hero .,the hero is protected by the candidate .,a bishop forgot a chicken .,a chicken was forgotten by a bishop .
the kid drags the television .,the television is dragged by the kid .,a bishop forgot a chicken .,a chicken was forgotten by a bishop .
the actress wants the juice .,the juice is wanted by the actress .,a bishop forgot a chicken .,a chicken was forgotten by a bishop .
the actor strikes the father .,the father is struck by the actor .,a bishop forgot a chicken .,a chicken was forgotten by a bishop .
the guest judges the club .,the club is judged by the guest .,a bishop forgot a chicken .,a chicken was forgotten by a bishop .
the doctor punches the adult .,the adult is punched by the doctor .,a bishop forgot a chicken .,a chicken was forgotten by a bishop .
the nurse follows the administration .,the administration is followed by the nurse .,a bishop forgot a chicken .,a chicken was forgotten by a bishop .
the wife carries the beer .,the beer is carried by the wife .,a bishop forgot a chicken .,a chicken was forgotten by a bishop .
an actress punched a partner .,a partner was punched by an actress .,the doctor smells the chicken .,the chicken is smelled by the doctor .
a child dragged a television .,a television was dragged by a child .,the doctor smells the chicken .,the chicken is smelled by the doctor .
a soldier embraced a man .,a man was embraced by a soldier .,the doctor smells the chicken .,the chicken is smelled by the doctor .
a cousin asked an administration .,an administration was asked by a cousin .,the doctor smells the chicken .,the chicken is smelled by the doctor .
a club used an engine .,an engine was used by a club .,the doctor smells the chicken .,the chicken is smelled by the doctor .
a kid followed a company .,a company was followed by a kid .,the doctor smells the chicken .,the chicken is smelled by the doctor .
a worker carried a salad .,a salad was carried by a worker .,the doctor smells the chicken .,the chicken is smelled by the doctor .
a child raised a brother .,a brother was raised by a child .,the doctor smells the chicken .,the chicken is smelled by the doctor .
a business used a coat .,a coat was used by a business .,the doctor smells the chicken .,the chicken is smelled by the doctor .
a man taught a king .,a king was taught by a man .,the doctor smells the chicken .,the chicken is smelled by the doctor .
the priest raised the coffee .,the coffee was raised by the priest .,a brother bothers a corporation .,a corporation is bothered by a brother .
the woman described the chocolate .,the chocolate was described by the woman .,a brother bothers a corporation .,a corporation is bothered by a brother .
the sheriff forgave the cop .,the cop was forgiven by the sheriff .,a brother bothers a corporation .,a corporation is bothered by a brother .
the husband kept the beer .,the beer was kept by the husband .,a brother bothers a corporation .,a corporation is bothered by a brother .
the colonel broke the ball .,the ball was broken by the colonel .,a brother bothers a corporation .,a corporation is bothered by a brother .
the bishop ate the meal .,the meal was eaten by the bishop .,a brother bothers a corporation .,a corporation is bothered by a brother .
the mayor chased the priest .,the priest was chased by the mayor .,a brother bothers a corporation .,a corporation is bothered by a brother .
the singer raised the guitar .,the guitar was raised by the singer .,a brother bothers a corporation .,a corporation is bothered by a brother .
the husband wrapped the button .,the button was wrapped by the husband .,a brother bothers a corporation .,a corporation is bothered by a brother .
the physician drank the juice .,the juice was drunk by the physician .,a brother bothers a corporation .,a corporation is bothered by a brother .
an employer described a computer .,a computer was described by an employer .,the teacher leaves the glass .,the glass is left by the teacher .
a captain chased a girl .,a girl was chased by a captain .,the teacher leaves the glass .,the glass is left by the teacher .
a soldier hurt a band .,a band was hurt by a soldier .,the teacher leaves the glass .,the glass is left by the teacher .
a soldier understood a mother .,a mother was understood by a soldier .,the teacher leaves the glass .,the glass is left by the teacher .
a colonel chased a club .,a club was chased by a colonel .,the teacher leaves the glass .,the glass is left by the teacher .
a man smelled a chocolate .,a chocolate was smelled by a man .,the teacher leaves the glass .,the glass is left by the teacher .
a hero punched an actor .,an actor was punched by a hero .,the teacher leaves the glass .,the glass is left by the teacher .
a doctor ate a pie .,a pie was eaten by a doctor .,the teacher leaves the glass .,the glass is left by the teacher .
a minister described a tea .,a tea was described by a minister .,the teacher leaves the glass .,the glass is left by the teacher .
an employer caught a jacket .,a jacket was caught by an employer .,the teacher leaves the glass .,the glass is left by the teacher .
the sheriff comforted the king .,the king was comforted by the sheriff .,an author surprises a lawyer .,a lawyer is surprised by an author .
the girl hurried the partner .,the partner was hurried by the girl .,an author surprises a lawyer .,a lawyer is surprised by an author .
the singer taught the minister .,the minister was taught by the singer .,an author surprises a lawyer .,a lawyer is surprised by an author .
the hero carried the adult .,the adult was carried by the hero .,an author surprises a lawyer .,a lawyer is surprised by an author .
the business wanted the coffee .,the coffee was wanted by the business .,an author surprises a lawyer .,a lawyer is surprised by an author .
the husband collected the knife .,the knife was collected by the husband .,an author surprises a lawyer .,a lawyer is surprised by an author .
the secretary embraced the employer .,the employer was embraced by the secretary .,an author surprises a lawyer .,a lawyer is surprised by an author .
the parent accepted the motor .,the motor was accepted by the parent .,an author surprises a lawyer .,a lawyer is surprised by an author .
the candidate described the beer .,the beer was described by the candidate .,an author surprises a lawyer .,a lawyer is surprised by an author .
the cousin led the business .,the business was led by the cousin .,an author surprises a lawyer .,a lawyer is surprised by an author .
the mother beats the chief .,the chief is beaten by the mother .,a buddy taught an actor .,an actor was taught by a buddy .
the company wants the key .,the key is wanted by the company .,a buddy taught an actor .,an actor was taught by a buddy .
the cousin leaves the bag .,the bag is left by the cousin .,a buddy taught an actor .,an actor was taught by a buddy .
the physician tastes the candy .,the candy is tasted by the physician .,a buddy taught an actor .,an actor was taught by a buddy .
the club purchases the chicken .,the chicken is purchased by the club .,a buddy taught an actor .,an actor was taught by a buddy .
the cop prepares the tea .,the tea is prepared by the cop .,a buddy taught an actor .,an actor was taught by a buddy .
the pilot raises the candy .,the candy is raised by the pilot .,a buddy taught an actor .,an actor was taught by a buddy .
the writer tastes the salad .,the salad is tasted by the writer .,a buddy taught an actor .,an actor was taught by a buddy .
the chief asks the brother .,the brother is asked by the chief .,a buddy taught an actor .,an actor was taught by a buddy .
the boy comforts the daughter .,the daughter is comforted by the boy .,a buddy taught an actor .,an actor was taught by a buddy .
a leader catches a pilot .,a pilot is caught by a leader .,the bishop tasted the chicken .,the chicken was tasted by the bishop .
a winner washes a girl .,a girl is washed by a winner .,the bishop tasted the chicken .,the chicken was tasted by the bishop .
a doctor washes a telephone .,a telephone is washed by a doctor .,the bishop tasted the chicken .,the chicken was tasted by the bishop .
a child describes a gun .,a gun is described by a child .,the bishop tasted the chicken .,the chicken was tasted by the bishop .
a guest kills a nurse .,a nurse is killed by a guest .,the bishop tasted the chicken .,the chicken was tasted by the bishop .
a princess removes a bag .,a bag is removed by a princess .,the bishop tasted the chicken .,the chicken was tasted by the bishop .
a reader prepares a telephone .,a telephone is prepared by a reader .,the bishop tasted the chicken .,the chicken was tasted by the bishop .
a soldier leads a club .,a club is led by a soldier .,the bishop tasted the chicken .,the chicken was tasted by the bishop .
a husband removes an engine .,an engine is removed by a husband .,the bishop tasted the chicken .,the chicken was tasted by the bishop .
a kid forgets a coffee .,a coffee is forgotten by a kid .,the bishop tasted the chicken .,the chicken was tasted by the bishop .
the brother grabs the crystal .,the crystal is grabbed by the brother .,a colonel embraced a girl .,a girl was embraced by a colonel .
the champion asks the winner .,the winner is asked by the champion .,a colonel embraced a girl .,a girl was embraced by a colonel .
the mayor catches the cheese .,the cheese is caught by the mayor .,a colonel embraced a girl .,a girl was embraced by a colonel .
the buddy selects the pie .,the pie is selected by the buddy .,a colonel embraced a girl .,a girl was embraced by a colonel .
the company purchases the camera .,the camera is purchased by the company .,a colonel embraced a girl .,a girl was embraced by a colonel .
the candidate uses the plate .,the plate is used by the candidate .,a colonel embraced a girl .,a girl was embraced by a colonel .
the minister washes the soldier .,the soldier is washed by the minister .,a colonel embraced a girl .,a girl was embraced by a colonel .
the actor hurries the king .,the king is hurried by the actor .,a colonel embraced a girl .,a girl was embraced by a colonel .
the company purchases the hat .,the hat is purchased by the company .,a colonel embraced a girl .,a girl was embraced by a colonel .
the husband leads the club .,the club is led by the husband .,a colonel embraced a girl .,a girl was embraced by a colonel .
the soldier followed the reader .,the reader was followed by the soldier .,a lawyer joins an opponent .,an opponent is joined by a lawyer .
the bishop surprised the princess .,the princess was surprised by the bishop .,a lawyer joins an opponent .,an opponent is joined by a lawyer .
the leader chased the company .,the company was chased by the leader .,a lawyer joins an opponent .,an opponent is joined by a lawyer .
the student prepared the tea .,the tea was prepared by the student .,a lawyer joins an opponent .,an opponent is joined by a lawyer .
the writer forgot the candy .,the candy was forgotten by the writer .,a lawyer joins an opponent .,an opponent is joined by a lawyer .
the hero forgot the glass .,the glass was forgotten by the hero .,a lawyer joins an opponent .,an opponent is joined by a lawyer .
the mayor asked the worker .,the worker was asked by the mayor .,a lawyer joins an opponent .,an opponent is joined by a lawyer .
the leader ate the pie .,the pie was eaten by the leader .,a lawyer joins an opponent .,an opponent is joined by a lawyer .
the husband punched the employer .,the employer was punched by the husband .,a lawyer joins an opponent .,an opponent is joined by a lawyer .
the manager destroyed the guest .,the guest was destroyed by the manager .,a lawyer joins an opponent .,an opponent is joined by a lawyer .
the chief destroys the candy .,the candy is destroyed by the chief .,a winner used a card .,a card was used by a winner .
the doctor judges the singer .,the singer is judged by the doctor .,a winner used a card .,a card was used by a winner .
the captain drinks the beer .,the beer is drunk by the captain .,a winner used a card .,a card was used by a winner .
the secretary carries the tea .,the tea is carried by the secretary .,a winner used a card .,a card was used by a winner .
the adult drinks the juice .,the juice is drunk by the adult .,a winner used a card .,a card was used by a winner .
the guy teaches the aunt .,the aunt is taught by the guy .,a winner used a card .,a card was used by a winner .
the leader asks the author .,the author is asked by the leader .,a winner used a card .,a card was used by a winner .
the priest carries the worker .,the worker is carried by the priest .,a winner used a card .,a card was used by a winner .
the partner asks the guy .,the guy is asked by the partner .,a winner used a card .,a card was used by a winner .
the corporation purchases the juice .,the juice is purchased by the corporation .,a winner used a card .,a card was used by a winner .
a woman led a band .,a band was led by a woman .,the lawyer breaks the gun .,the gun is broken by the lawyer .
a minister drank a juice .,a juice was drunk by a minister .,the lawyer breaks the gun .,the gun is broken by the lawyer .
an uncle struck a scientist .,a scientist was struck by an uncle .,the lawyer breaks the gun .,the gun is broken by the lawyer .
a champion discovered a meal .,a meal was discovered by a champion .,the lawyer breaks the gun .,the gun is broken by the lawyer .
an aunt ate a chicken .,a chicken was eaten by an aunt .,the lawyer breaks the gun .,the gun is broken by the lawyer .
a cousin chased a scientist .,a scientist was chased by a cousin .,the lawyer breaks the gun .,the gun is broken by the lawyer .
a candidate left an instrument .,an instrument was left by a candidate .,the lawyer breaks the gun .,the gun is broken by the lawyer .
a father led a business .,a business was led by a father .,the lawyer breaks the gun .,the gun is broken by the lawyer .
a guest ate a chicken .,a chicken was eaten by a guest .,the lawyer breaks the gun .,the gun is broken by the lawyer .
a woman hurried a mayor .,a mayor was hurried by a woman .,the lawyer breaks the gun .,the gun is broken by the lawyer .
a woman kissed a singer .,a singer was kissed by a woman .,the opponent forgets the beer .,the beer is forgotten by the opponent .
an author smelled a juice .,a juice was smelled by an author .,the opponent forgets the beer .,the beer is forgotten by the opponent .
an uncle followed a worker .,a worker was followed by an uncle .,the opponent forgets the beer .,the beer is forgotten by the opponent .
a buddy punched a champion .,a champion was punched by a buddy .,the opponent forgets the beer .,the beer is forgotten by the opponent .
a writer judged a club .,a club was judged by a writer .,the opponent forgets the beer .,the beer is forgotten by the opponent .
an administration kept a motor .,a motor was kept by an administration .,the opponent forgets the beer .,the beer is forgotten by the opponent .
a singer removed a hat .,a hat was removed by a singer .,the opponent forgets the beer .,the beer is forgotten by the opponent .
a man joined a parent .,a parent was joined by a man .,the opponent forgets the beer .,the beer is forgotten by the opponent .
a pilot accepted a cigarette .,a cigarette was accepted by a pilot .,the opponent forgets the beer .,the beer is forgotten by the opponent .
a nurse beat a sheriff .,a sheriff was beaten by a nurse .,the opponent forgets the beer .,the beer is forgotten by the opponent .
a scientist hurried a worker .,a worker was hurried by a scientist .,the prince uses the camera .,the camera is used by the prince .
a worker surprised a lawyer .,a lawyer was surprised by a worker .,the prince uses the camera .,the camera is used by the prince .
a scientist collected a salad .,a salad was collected by a scientist .,the prince uses the camera .,the camera is used by the prince .
a scientist ate a chicken .,a chicken was eaten by a scientist .,the prince uses the camera .,the camera is used by the prince .
a mayor punched a worker .,a worker was punched by a mayor .,the prince uses the camera .,the camera is used by the prince .
a priest grabbed a coffee .,a coffee was grabbed by a priest .,the prince uses the camera .,the camera is used by the prince .
an army purchased a chocolate .,a chocolate was purchased by an army .,the prince uses the camera .,the camera is used by the prince .
a kid forgave a winner .,a winner was forgiven by a kid .,the prince uses the camera .,the camera is used by the prince .
a guest accepted a flower .,a flower was accepted by a guest .,the prince uses the camera .,the camera is used by the prince .
a son drank a coffee .,a coffee was drunk by a son .,the prince uses the camera .,the camera is used by the prince .
the opponent comforted the scientist .,the scientist was comforted by the opponent .,a candidate destroys a sheriff .,a sheriff is destroyed by a candidate .
the parent caught the chocolate .,the chocolate was caught by the parent .,a candidate destroys a sheriff .,a sheriff is destroyed by a candidate .
the actor asked the administration .,the administration was asked by the actor .,a candidate destroys a sheriff .,a sheriff is destroyed by a candidate .
the manager tasted the chicken .,the chicken was tasted by the manager .,a candidate destroys a sheriff .,a sheriff is destroyed by a candidate .
the scientist collected the coffee .,the coffee was collected by the scientist .,a candidate destroys a sheriff .,a sheriff is destroyed by a candidate .
the captain hurried the soldier .,the soldier was hurried by the captain .,a candidate destroys a sheriff .,a sheriff is destroyed by a candidate .
the author selected the pie .,the pie was selected by the author .,a candidate destroys a sheriff .,a sheriff is destroyed by a candidate .
the cousin forgot the machine .,the machine was forgotten by the cousin .,a candidate destroys a sheriff .,a sheriff is destroyed by a candidate .
the actor wrapped the computer .,the computer was wrapped by the actor .,a candidate destroys a sheriff .,a sheriff is destroyed by a candidate .
the author tasted the meal .,the meal was tasted by the author .,a candidate destroys a sheriff .,a sheriff is destroyed by a candidate .
the employee discovered the actor .,the actor was discovered by the employee .,a student kills a girl .,a girl is killed by a student .
the winner prepared the salad .,the salad was prepared by the winner .,a student kills a girl .,a girl is killed by a student .
the kid caught the chief .,the chief was caught by the kid .,a student kills a girl .,a girl is killed by a student .
the champion forgot the employer .,the employer was forgotten by the champion .,a student kills a girl .,a girl is killed by a student .
the husband selected the juice .,the juice was selected by the husband .,a student kills a girl .,a girl is killed by a student .
the worker surprised the parent .,the parent was surprised by the worker .,a student kills a girl .,a girl is killed by a student .
the chief understood the employee .,the employee was understood by the chief .,a student kills a girl .,a girl is killed by a student .
the opponent understood the husband .,the husband was understood by the opponent .,a student kills a girl .,a girl is killed by a student .
the adult carried the engine .,the engine was carried by the adult .,a student kills a girl .,a girl is killed by a student .
the president selected the nurse .,the nurse was selected by the president .,a student kills a girl .,a girl is killed by a student .
the business protects the pilot .,the pilot is protected by the business .,a nurse carried a lady .,a lady was carried by a nurse .
the son leads the band .,the band is led by the son .,a nurse carried a lady .,a lady was carried by a nurse .
the daughter bothers the band .,the band is bothered by the daughter .,a nurse carried a lady .,a lady was carried by a nurse .
the priest comforts the worker .,the worker is comforted by the priest .,a nurse carried a lady .,a lady was carried by a nurse .
the priest removes the key .,the key is removed by the priest .,a nurse carried a lady .,a lady was carried by a nurse .
the band purchases the candy .,the candy is purchased by the band .,a nurse carried a lady .,a lady was carried by a nurse .
the boy washes the log .,the log is washed by the boy .,a nurse carried a lady .,a lady was carried by a nurse .
the boy kills the kid .,the kid is killed by the boy .,a nurse carried a lady .,a lady was carried by a nurse .
the adult chases the friend .,the friend is chased by the adult .,a nurse carried a lady .,a lady was carried by a nurse .
the son kisses the parent .,the parent is kissed by the son .,a nurse carried a lady .,a lady was carried by a nurse .
the cousin eats the salad .,the salad is eaten by the cousin .,a prince wrapped a coat .,a coat was wrapped by a prince .
the singer embraces the captain .,the captain is embraced by the singer .,a prince wrapped a coat .,a coat was wrapped by a prince .
the winner judges the brother .,the brother is judged by the winner .,a prince wrapped a coat .,a coat was wrapped by a prince .
the wife discovers the salad .,the salad is discovered by the wife .,a prince wrapped a coat .,a coat was wrapped by a prince .
the mother purchases the computer .,the computer is purchased by the mother .,a prince wrapped a coat .,a coat was wrapped by a prince .
the child carries the card .,the card is carried by the child .,a prince wrapped a coat .,a coat was wrapped by a prince .
the woman washes the partner .,the partner is washed by the woman .,a prince wrapped a coat .,a coat was wrapped by a prince .
the secretary punches the lady .,the lady is punched by the secretary .,a prince wrapped a coat .,a coat was wrapped by a prince .
the buddy discovers the manager .,the manager is discovered by the buddy .,a prince wrapped a coat .,a coat was wrapped by a prince .
the teacher eats the salad .,the salad is eaten by the teacher .,a prince wrapped a coat .,a coat was wrapped by a prince .
a bishop wrapped a key .,a key was wrapped by a bishop .,the company protects the professor .,the professor is protected by the company .
a captain described a computer .,a computer was described by a captain .,the company protects the professor .,the professor is protected by the company .
a cousin punched a physician .,a physician was punched by a cousin .,the company protects the professor .,the professor is protected by the company .
a daughter asked an army .,an army was asked by a daughter .,the company protects the professor .,the professor is protected by the company .
an uncle understood an actor .,an actor was understood by an uncle .,the company protects the professor .,the professor is protected by the company .
a prince kissed a worker .,a worker was kissed by a prince .,the company protects the professor .,the professor is protected by the company .
a chief asked an administration .,an administration was asked by a chief .,the company protects the professor .,the professor is protected by the company .
a boy destroyed a chocolate .,a chocolate was destroyed by a boy .,the company protects the professor .,the professor is protected by the company .
a winner dragged a wife .,a wife was dragged by a winner .,the company protects the professor .,the professor is protected by the company .
an employee caught a coffee .,a coffee was caught by an employee .,the company protects the professor .,the professor is protected by the company .
the soldier washed the husband .,the husband was washed by the soldier .,a leader punches a king .,a king is punched by a leader .
the doctor carried the tea .,the tea was carried by the doctor .,a leader punches a king .,a king is punched by a leader .
the wife grabbed the candy .,the candy was grabbed by the wife .,a leader punches a king .,a king is punched by a leader .
the opponent kissed the student .,the student was kissed by the opponent .,a leader punches a king .,a king is punched by a leader .
the brother prepared the cheese .,the cheese was prepared by the brother .,a leader punches a king .,a king is punched by a leader .
the actor protected the worker .,the worker was protected by the actor .,a leader punches a king .,a king is punched by a leader .
the father forgot the coffee .,the coffee was forgotten by the father .,a leader punches a king .,a king is punched by a leader .
the employee smelled the candy .,the candy was smelled by the employee .,a leader punches a king .,a king is punched by a leader .
the pilot killed the teacher .,the teacher was killed by the pilot .,a leader punches a king .,a king is punched by a leader .
the candidate broke the ball .,the ball was broken by the candidate .,a leader punches a king .,a king is punched by a leader .
a colonel beats a princess .,a princess is beaten by a colonel .,the brother collected the book .,the book was collected by the brother .
a mayor forgets a tea .,a tea is forgotten by a mayor .,the brother collected the book .,the book was collected by the brother .
a singer kisses an uncle .,an uncle is kissed by a singer .,the brother collected the book .,the book was collected by the brother .
a professor catches a candy .,a candy is caught by a professor .,the brother collected the book .,the book was collected by the brother .
a cop embraces a leader .,a leader is embraced by a cop .,the brother collected the book .,the book was collected by the brother .
an employer hurts an administration .,an administration is hurt by an employer .,the brother collected the book .,the book was collected by the brother .
a mayor leads a corporation .,a corporation is led by a mayor .,the brother collected the book .,the book was collected by the brother .
a priest selects a coffee .,a coffee is selected by a priest .,the brother collected the book .,the book was collected by the brother .
a mayor leaves a pot .,a pot is left by a mayor .,the brother collected the book .,the book was collected by the brother .
a lady teaches a girl .,a girl is taught by a lady .,the brother collected the book .,the book was collected by the brother .
a priest followed a band .,a band was followed by a priest .,the soldier eats the candy .,the candy is eaten by the soldier .
a friend surprised a guy .,a guy was surprised by a friend .,the soldier eats the candy .,the candy is eaten by the soldier .
a king led a company .,a company was led by a king .,the soldier eats the candy .,the candy is eaten by the soldier .
a chief hurried a lawyer .,a lawyer was hurried by a chief .,the soldier eats the candy .,the candy is eaten by the soldier .
a guy forgave a corporation .,a corporation was forgiven by a guy .,the soldier eats the candy .,the candy is eaten by the soldier .
an aunt punched an uncle .,an uncle was punched by an aunt .,the soldier eats the candy .,the candy is eaten by the soldier .
a scientist protected a lady .,a lady was protected by a scientist .,the soldier eats the candy .,the candy is eaten by the soldier .
a princess smelled an instrument .,an instrument was smelled by a princess .,the soldier eats the candy .,the candy is eaten by the soldier .
an employer embraced a priest .,a priest was embraced by an employer .,the soldier eats the candy .,the candy is eaten by the soldier .
a wife left a jacket .,a jacket was left by a wife .,the soldier eats the candy .,the candy is eaten by the soldier .
an aunt leaves a telephone .,a telephone is left by an aunt .,the professor caught the instrument .,the instrument was caught by the professor .
a princess raises an attorney .,an attorney is raised by a princess .,the professor caught the instrument .,the instrument was caught by the professor .
a candidate removes a crystal .,a crystal is removed by a candidate .,the professor caught the instrument .,the instrument was caught by the professor .
a club helps a guest .,a guest is helped by a club .,the professor caught the instrument .,the instrument was caught by the professor .
a lady washes a winner .,a winner is washed by a lady .,the professor caught the instrument .,the instrument was caught by the professor .
a champion leaves a cup .,a cup is left by a champion .,the professor caught the instrument .,the instrument was caught by the professor .
a king leaves a bell .,a bell is left by a king .,the professor caught the instrument .,the instrument was caught by the professor .
a wife hurries an uncle .,an uncle is hurried by a wife .,the professor caught the instrument .,the instrument was caught by the professor .
an employee removes a button .,a button is removed by an employee .,the professor caught the instrument .,the instrument was caught by the professor .
a child uses a plate .,a plate is used by a child .,the professor caught the instrument .,the instrument was caught by the professor .
the priest tastes the salad .,the salad is tasted by the priest .,a mayor led a club .,a club was led by a mayor .
the author collects the chocolate .,the chocolate is collected by the author .,a mayor led a club .,a club was led by a mayor .
the friend discovers the beer .,the beer is discovered by the friend .,a mayor led a club .,a club was led by a mayor .
the minister kisses the parent .,the parent is kissed by the minister .,a mayor led a club .,a club was led by a mayor .
the doctor kills the aunt .,the aunt is killed by the doctor .,a mayor led a club .,a club was led by a mayor .
