pa, pp, ta, tp
the candidate asked the colonel .,the colonel was asked by the candidate .,a candidate drags an instrument .,an instrument is dragged by a candidate .
the reader washed the instrument .,the instrument was washed by the reader .,a candidate drags an instrument .,an instrument is dragged by a candidate .
the guest washed the instrument .,the instrument was washed by the guest .,a candidate drags an instrument .,an instrument is dragged by a candidate .
a man understands a winner .,a winner is understood by a man .,the boy beat the winner .,the winner was beaten by the boy .
a pilot hurries a winner .,a winner is hurried by a pilot .,the boy beat the winner .,the winner was beaten by the boy .
a lawyer embraces a winner .,a winner is embraced by a lawyer .,the boy beat the winner .,the winner was beaten by the boy .
a boy destroys a beer .,a beer is destroyed by a boy .,the boy beat the winner .,the winner was beaten by the boy .
a hero comforts a winner .,a winner is comforted by a hero .,the boy beat the winner .,the winner was beaten by the boy .
a minister surprises a winner .,a winner is surprised by a minister .,the boy beat the winner .,the winner was beaten by the boy .
a boy forgets a coffee .,a coffee is forgotten by a boy .,the boy beat the winner .,the winner was beaten by the boy .
a parent surprises a winner .,a winner is surprised by a parent .,the boy beat the winner .,the winner was beaten by the boy .
a guest hurries a winner .,a winner is hurried by a guest .,the boy beat the winner .,the winner was beaten by the boy .
a sheriff embraces a winner .,a winner is embraced by a sheriff .,the boy beat the winner .,the winner was beaten by the boy .
a girl discovers a buddy .,a buddy is discovered by a girl .,the girl washed the knife .,the knife was washed by the girl .
a priest drags a knife .,a knife is dragged by a priest .,the girl washed the knife .,the knife was washed by the girl .
a priest drags a knife .,a knife is dragged by a priest .,the girl washed the knife .,the knife was washed by the girl .
a bishop drags a knife .,a knife is dragged by a bishop .,the girl washed the knife .,the knife was washed by the girl .
a girl drags a winner .,a winner is dragged by a girl .,the girl washed the knife .,the knife was washed by the girl .
a girl strikes a princess .,a princess is struck by a girl .,the girl washed the knife .,the knife was washed by the girl .
a minister drags a knife .,a knife is dragged by a minister .,the girl washed the knife .,the knife was washed by the girl .
a wife drags a knife .,a knife is dragged by a wife .,the girl washed the knife .,the knife was washed by the girl .
a girl hurries an attorney .,an attorney is hurried by a girl .,the girl washed the knife .,the knife was washed by the girl .
a mayor drags a knife .,a knife is dragged by a mayor .,the girl washed the knife .,the knife was washed by the girl .
a daughter destroyed an actress .,an actress was destroyed by a daughter .,the daughter chases the army .,the army is chased by the daughter .
a winner judged an army .,an army was judged by a winner .,the daughter chases the army .,the army is chased by the daughter .
a daughter carried a coffee .,a coffee was carried by a daughter .,the daughter chases the army .,the army is chased by the daughter .
a pilot judged an army .,an army was judged by a pilot .,the daughter chases the army .,the army is chased by the daughter .
a daughter dragged a pot .,a pot was dragged by a daughter .,the daughter chases the army .,the army is chased by the daughter .
a friend asked an army .,an army was asked by a friend .,the daughter chases the army .,the army is chased by the daughter .
a parent asked an army .,an army was asked by a parent .,the daughter chases the army .,the army is chased by the daughter .
a daughter ate a cheese .,a cheese was eaten by a daughter .,the daughter chases the army .,the army is chased by the daughter .
a daughter ate a candy .,a candy was eaten by a daughter .,the daughter chases the army .,the army is chased by the daughter .
a daughter embraced an uncle .,an uncle was embraced by a daughter .,the daughter chases the army .,the army is chased by the daughter .
the cop collected the meal .,the meal was collected by the cop .,a guy prepares a meal .,a meal is prepared by a guy .
the soldier purchased the meal .,the meal was purchased by the soldier .,a guy prepares a meal .,a meal is prepared by a guy .
the woman smelled the meal .,the meal was smelled by the woman .,a guy prepares a meal .,a meal is prepared by a guy .
the kid collected the meal .,the meal was collected by the kid .,a guy prepares a meal .,a meal is prepared by a guy .
the guy punched the buddy .,the buddy was punched by the guy .,a guy prepares a meal .,a meal is prepared by a guy .
the guy grabbed the teacher .,the teacher was grabbed by the guy .,a guy prepares a meal .,a meal is prepared by a guy .
the club kept the meal .,the meal was kept by the club .,a guy prepares a meal .,a meal is prepared by a guy .
the boy smelled the meal .,the meal was smelled by the boy .,a guy prepares a meal .,a meal is prepared by a guy .
the guy smelled the pie .,the pie was smelled by the guy .,a guy prepares a meal .,a meal is prepared by a guy .
the guy selected the button .,the button was selected by the guy .,a guy prepares a meal .,a meal is prepared by a guy .
the parent destroyed the meal .,the meal was destroyed by the parent .,a mayor forgets a meal .,a meal is forgotten by a mayor .
the mayor raised the coffee .,the coffee was raised by the mayor .,a mayor forgets a meal .,a meal is forgotten by a mayor .
the mayor collected the coffee .,the coffee was collected by the mayor .,a mayor forgets a meal .,a meal is forgotten by a mayor .
the candidate caught the meal .,the meal was caught by the candidate .,a mayor forgets a meal .,a meal is forgotten by a mayor .
the physician destroyed the meal .,the meal was destroyed by the physician .,a mayor forgets a meal .,a meal is forgotten by a mayor .
the boy selected the meal .,the meal was selected by the boy .,a mayor forgets a meal .,a meal is forgotten by a mayor .
the husband carried the meal .,the meal was carried by the husband .,a mayor forgets a meal .,a meal is forgotten by a mayor .
the bishop carried the meal .,the meal was carried by the bishop .,a mayor forgets a meal .,a meal is forgotten by a mayor .
the mayor drank the tea .,the tea was drunk by the mayor .,a mayor forgets a meal .,a meal is forgotten by a mayor .
the president described the meal .,the meal was described by the president .,a mayor forgets a meal .,a meal is forgotten by a mayor .
an attorney keeps a coffee .,a coffee is kept by an attorney .,the attorney purchased the juice .,the juice was purchased by the attorney .
an attorney keeps a chocolate .,a chocolate is kept by an attorney .,the attorney purchased the juice .,the juice was purchased by the attorney .
a mayor smells a juice .,a juice is smelled by a mayor .,the attorney purchased the juice .,the juice was purchased by the attorney .
a teacher prepares a juice .,a juice is prepared by a teacher .,the attorney purchased the juice .,the juice was purchased by the attorney .
an attorney wants a pot .,a pot is wanted by an attorney .,the attorney purchased the juice .,the juice was purchased by the attorney .
an attorney keeps a coffee .,a coffee is kept by an attorney .,the attorney purchased the juice .,the juice was purchased by the attorney .
an attorney protects a chief .,a chief is protected by an attorney .,the attorney purchased the juice .,the juice was purchased by the attorney .
an attorney wants a chocolate .,a chocolate is wanted by an attorney .,the attorney purchased the juice .,the juice was purchased by the attorney .
a guest prepares a juice .,a juice is prepared by a guest .,the attorney purchased the juice .,the juice was purchased by the attorney .
an attorney helps a partner .,a partner is helped by an attorney .,the attorney purchased the juice .,the juice was purchased by the attorney .
the priest washed the soldier .,the soldier was washed by the priest .,a priest comforts a boy .,a boy is comforted by a priest .
the priest grabbed the man .,the man was grabbed by the priest .,a priest comforts a boy .,a boy is comforted by a priest .
the child surprised the boy .,the boy was surprised by the child .,a priest comforts a boy .,a boy is comforted by a priest .
the priest taught the minister .,the minister was taught by the priest .,a priest comforts a boy .,a boy is comforted by a priest .
the priest tasted the chicken .,the chicken was tasted by the priest .,a priest comforts a boy .,a boy is comforted by a priest .
the priest tasted the meal .,the meal was tasted by the priest .,a priest comforts a boy .,a boy is comforted by a priest .
the girl protected the boy .,the boy was protected by the girl .,a priest comforts a boy .,a boy is comforted by a priest .
the priest raised the juice .,the juice was raised by the priest .,a priest comforts a boy .,a boy is comforted by a priest .
the friend beat the boy .,the boy was beaten by the friend .,a priest comforts a boy .,a boy is comforted by a priest .
the child surprised the boy .,the boy was surprised by the child .,a priest comforts a boy .,a boy is comforted by a priest .
an uncle removed a hat .,a hat was removed by an uncle .,the priest wraps the hat .,the hat is wrapped by the priest .
a priest dragged a manager .,a manager was dragged by a priest .,the priest wraps the hat .,the hat is wrapped by the priest .
a priest led a company .,a company was led by a priest .,the priest wraps the hat .,the hat is wrapped by the priest .
an aunt broke a hat .,a hat was broken by an aunt .,the priest wraps the hat .,the hat is wrapped by the priest .
a priest caught a beer .,a beer was caught by a priest .,the priest wraps the hat .,the hat is wrapped by the priest .
an adult used a hat .,a hat was used by an adult .,the priest wraps the hat .,the hat is wrapped by the priest .
a buddy broke a hat .,a hat was broken by a buddy .,the priest wraps the hat .,the hat is wrapped by the priest .
a husband broke a hat .,a hat was broken by a husband .,the priest wraps the hat .,the hat is wrapped by the priest .
a chief accepted a hat .,a hat was accepted by a chief .,the priest wraps the hat .,the hat is wrapped by the priest .
a champion broke a hat .,a hat was broken by a champion .,the priest wraps the hat .,the hat is wrapped by the priest .
a winner struck a mother .,a mother was struck by a winner .,the winner prepares the camera .,the camera is prepared by the winner .
a lady purchased a camera .,a camera was purchased by a lady .,the winner prepares the camera .,the camera is prepared by the winner .
a club wanted a camera .,a camera was wanted by a club .,the winner prepares the camera .,the camera is prepared by the winner .
a winner chased a company .,a company was chased by a winner .,the winner prepares the camera .,the camera is prepared by the winner .
a winner drank a coffee .,a coffee was drunk by a winner .,the winner prepares the camera .,the camera is prepared by the winner .
a winner bothered a colonel .,a colonel was bothered by a winner .,the winner prepares the camera .,the camera is prepared by the winner .
a winner drank a coffee .,a coffee was drunk by a winner .,the winner prepares the camera .,the camera is prepared by the winner .
a colonel smelled a camera .,a camera was smelled by a colonel .,the winner prepares the camera .,the camera is prepared by the winner .
a priest collected a camera .,a camera was collected by a priest .,the winner prepares the camera .,the camera is prepared by the winner .
a winner comforted a daughter .,a daughter was comforted by a winner .,the winner prepares the camera .,the camera is prepared by the winner .
a father surprised a student .,a student was surprised by a father .,the father teaches the soldier .,the soldier is taught by the father .
a father chased a parent .,a parent was chased by a father .,the father teaches the soldier .,the soldier is taught by the father .
a father wrapped an iron .,an iron was wrapped by a father .,the father teaches the soldier .,the soldier is taught by the father .
a father asked an opponent .,an opponent was asked by a father .,the father teaches the soldier .,the soldier is taught by the father .
a father wrapped a hat .,a hat was wrapped by a father .,the father teaches the soldier .,the soldier is taught by the father .
a prince hurried a soldier .,a soldier was hurried by a prince .,the father teaches the soldier .,the soldier is taught by the father .
a father joined a band .,a band was joined by a father .,the father teaches the soldier .,the soldier is taught by the father .
a sheriff protected a soldier .,a soldier was protected by a sheriff .,the father teaches the soldier .,the soldier is taught by the father .
a father left a television .,a television was left by a father .,the father teaches the soldier .,the soldier is taught by the father .
a guest surprised a soldier .,a soldier was surprised by a guest .,the father teaches the soldier .,the soldier is taught by the father .
the army helped the lawyer .,the lawyer was helped by the army .,an adult embraces a lawyer .,a lawyer is embraced by an adult .
the author punched the lawyer .,the lawyer was punched by the author .,an adult embraces a lawyer .,a lawyer is embraced by an adult .
the worker beat the lawyer .,the lawyer was beaten by the worker .,an adult embraces a lawyer .,a lawyer is embraced by an adult .
the secretary taught the lawyer .,the lawyer was taught by the secretary .,an adult embraces a lawyer .,a lawyer is embraced by an adult .
the cousin comforted the lawyer .,the lawyer was comforted by the cousin .,an adult embraces a lawyer .,a lawyer is embraced by an adult .
the secretary hurried the lawyer .,the lawyer was hurried by the secretary .,an adult embraces a lawyer .,a lawyer is embraced by an adult .
the man helped the lawyer .,the lawyer was helped by the man .,an adult embraces a lawyer .,a lawyer is embraced by an adult .
the adult washed the button .,the button was washed by the adult .,an adult embraces a lawyer .,a lawyer is embraced by an adult .
the cousin struck the lawyer .,the lawyer was struck by the cousin .,an adult embraces a lawyer .,a lawyer is embraced by an adult .
the adult beat the hero .,the hero was beaten by the adult .,an adult embraces a lawyer .,a lawyer is embraced by an adult .
the author surprises the aunt .,the aunt is surprised by the author .,a champion understood an aunt .,an aunt was understood by a champion .
the man kills the aunt .,the aunt is killed by the man .,a champion understood an aunt .,an aunt was understood by a champion .
the lawyer teaches the aunt .,the aunt is taught by the lawyer .,a champion understood an aunt .,an aunt was understood by a champion .
the champion strikes the actress .,the actress is struck by the champion .,a champion understood an aunt .,an aunt was understood by a champion .
the priest hurries the aunt .,the aunt is hurried by the priest .,a champion understood an aunt .,an aunt was understood by a champion .
the champion wraps the iron .,the iron is wrapped by the champion .,a champion understood an aunt .,an aunt was understood by a champion .
the minister teaches the aunt .,the aunt is taught by the minister .,a champion understood an aunt .,an aunt was understood by a champion .
the champion washes the husband .,the husband is washed by the champion .,a champion understood an aunt .,an aunt was understood by a champion .
the guest beats the aunt .,the aunt is beaten by the guest .,a champion understood an aunt .,an aunt was understood by a champion .
the writer teaches the aunt .,the aunt is taught by the writer .,a champion understood an aunt .,an aunt was understood by a champion .
the physician breaks the box .,the box is broken by the physician .,a physician hurt a club .,a club was hurt by a physician .
the buddy chases the club .,the club is chased by the buddy .,a physician hurt a club .,a club was hurt by a physician .
the physician understands the adult .,the adult is understood by the physician .,a physician hurt a club .,a club was hurt by a physician .
the physician collects the juice .,the juice is collected by the physician .,a physician hurt a club .,a club was hurt by a physician .
the physician discovers the tea .,the tea is discovered by the physician .,a physician hurt a club .,a club was hurt by a physician .
the physician understands the priest .,the priest is understood by the physician .,a physician hurt a club .,a club was hurt by a physician .
the child chases the club .,the club is chased by the child .,a physician hurt a club .,a club was hurt by a physician .
the sheriff judges the club .,the club is judged by the sheriff .,a physician hurt a club .,a club was hurt by a physician .
the physician washes the jacket .,the jacket is washed by the physician .,a physician hurt a club .,a club was hurt by a physician .
the physician forgets the tea .,the tea is forgotten by the physician .,a physician hurt a club .,a club was hurt by a physician .
the king carries the tea .,the tea is carried by the king .,a king surprised a friend .,a friend was surprised by a king .
the aunt punches the friend .,the friend is punched by the aunt .,a king surprised a friend .,a friend was surprised by a king .
the king asks the club .,the club is asked by the king .,a king surprised a friend .,a friend was surprised by a king .
the king carries the meal .,the meal is carried by the king .,a king surprised a friend .,a friend was surprised by a king .
the king leaves the iron .,the iron is left by the king .,a king surprised a friend .,a friend was surprised by a king .
the king smells the chicken .,the chicken is smelled by the king .,a king surprised a friend .,a friend was surprised by a king .
the king teaches the attorney .,the attorney is taught by the king .,a king surprised a friend .,a friend was surprised by a king .
the king accepts the computer .,the computer is accepted by the king .,a king surprised a friend .,a friend was surprised by a king .
the son kills the friend .,the friend is killed by the son .,a king surprised a friend .,a friend was surprised by a king .
the king carries the opponent .,the opponent is carried by the king .,a king surprised a friend .,a friend was surprised by a king .
the physician forgives the bishop .,the bishop is forgiven by the physician .,a physician raised a candy .,a candy was raised by a physician .
the mother catches the candy .,the candy is caught by the mother .,a physician raised a candy .,a candy was raised by a physician .
the physician embraces the colonel .,the colonel is embraced by the physician .,a physician raised a candy .,a candy was raised by a physician .
the physician selects the iron .,the iron is selected by the physician .,a physician raised a candy .,a candy was raised by a physician .
the physician strikes the secretary .,the secretary is struck by the physician .,a physician raised a candy .,a candy was raised by a physician .
the physician surprises the adult .,the adult is surprised by the physician .,a physician raised a candy .,a candy was raised by a physician .
the child describes the candy .,the candy is described by the child .,a physician raised a candy .,a candy was raised by a physician .
the physician beats the employer .,the employer is beaten by the physician .,a physician raised a candy .,a candy was raised by a physician .
the mother discovers the candy .,the candy is discovered by the mother .,a physician raised a candy .,a candy was raised by a physician .
the secretary grabs the candy .,the candy is grabbed by the secretary .,a physician raised a candy .,a candy was raised by a physician .
a parent forgives a corporation .,a corporation is forgiven by a parent .,the parent surprised the boy .,the boy was surprised by the parent .
a parent kills a mother .,a mother is killed by a parent .,the parent surprised the boy .,the boy was surprised by the parent .
an uncle punches a boy .,a boy is punched by an uncle .,the parent surprised the boy .,the boy was surprised by the parent .
a parent breaks a newspaper .,a newspaper is broken by a parent .,the parent surprised the boy .,the boy was surprised by the parent .
a parent embraces an author .,an author is embraced by a parent .,the parent surprised the boy .,the boy was surprised by the parent .
an uncle strikes a boy .,a boy is struck by an uncle .,the parent surprised the boy .,the boy was surprised by the parent .
a parent grabs a beer .,a beer is grabbed by a parent .,the parent surprised the boy .,the boy was surprised by the parent .
a mother hurries a boy .,a boy is hurried by a mother .,the parent surprised the boy .,the boy was surprised by the parent .
a friend kisses a boy .,a boy is kissed by a friend .,the parent surprised the boy .,the boy was surprised by the parent .
a parent teaches a sheriff .,a sheriff is taught by a parent .,the parent surprised the boy .,the boy was surprised by the parent .
the kid smells the bell .,the bell is smelled by the kid .,an employer collected a bell .,a bell was collected by an employer .
the employer tastes the chicken .,the chicken is tasted by the employer .,an employer collected a bell .,a bell was collected by an employer .
the employer washes the crystal .,the crystal is washed by the employer .,an employer collected a bell .,a bell was collected by an employer .
the company wants the bell .,the bell is wanted by the company .,an employer collected a bell .,a bell was collected by an employer .
the king wants the bell .,the bell is wanted by the king .,an employer collected a bell .,a bell was collected by an employer .
the employer breaks the crystal .,the crystal is broken by the employer .,an employer collected a bell .,a bell was collected by an employer .
the employer tastes the chocolate .,the chocolate is tasted by the employer .,an employer collected a bell .,a bell was collected by an employer .
the business purchases the bell .,the bell is purchased by the business .,an employer collected a bell .,a bell was collected by an employer .
the employer teaches the teacher .,the teacher is taught by the employer .,an employer collected a bell .,a bell was collected by an employer .
the employer breaks the box .,the box is broken by the employer .,an employer collected a bell .,a bell was collected by an employer .
the guest kisses the employer .,the employer is kissed by the guest .,a guest raised a chicken .,a chicken was raised by a guest .
the guest bothers the administration .,the administration is bothered by the guest .,a guest raised a chicken .,a chicken was raised by a guest .
the president forgets the chicken .,the chicken is forgotten by the president .,a guest raised a chicken .,a chicken was raised by a guest .
the winner describes the chicken .,the chicken is described by the winner .,a guest raised a chicken .,a chicken was raised by a guest .
the guest forgives the corporation .,the corporation is forgiven by the guest .,a guest raised a chicken .,a chicken was raised by a guest .
the guest teaches the kid .,the kid is taught by the guest .,a guest raised a chicken .,a chicken was raised by a guest .
the guest prepares the television .,the television is prepared by the guest .,a guest raised a chicken .,a chicken was raised by a guest .
the hero selects the chicken .,the chicken is selected by the hero .,a guest raised a chicken .,a chicken was raised by a guest .
the guest discovers the beer .,the beer is discovered by the guest .,a guest raised a chicken .,a chicken was raised by a guest .
the guest prepares the meal .,the meal is prepared by the guest .,a guest raised a chicken .,a chicken was raised by a guest .
a club helps an employer .,an employer is helped by a club .,the club kept the tea .,the tea was kept by the club .
a club helps a son .,a son is helped by a club .,the club kept the tea .,the tea was kept by the club .
a wife prepares a tea .,a tea is prepared by a wife .,the club kept the tea .,the tea was kept by the club .
a club helps an aunt .,an aunt is helped by a club .,the club kept the tea .,the tea was kept by the club .
a buddy smells a tea .,a tea is smelled by a buddy .,the club kept the tea .,the tea was kept by the club .
a club purchases a cigarette .,a cigarette is purchased by a club .,the club kept the tea .,the tea was kept by the club .
a son purchases a tea .,a tea is purchased by a son .,the club kept the tea .,the tea was kept by the club .
a club wants a salad .,a salad is wanted by a club .,the club kept the tea .,the tea was kept by the club .
a club wants a juice .,a juice is wanted by a club .,the club kept the tea .,the tea was kept by the club .
a club uses a crystal .,a crystal is used by a club .,the club kept the tea .,the tea was kept by the club .
the husband carried the pie .,the pie was carried by the husband .,a husband grabs a flower .,a flower is grabbed by a husband .
the husband joined the winner .,the winner was joined by the husband .,a husband grabs a flower .,a flower is grabbed by a husband .
the husband dragged the cigarette .,the cigarette was dragged by the husband .,a husband grabs a flower .,a flower is grabbed by a husband .
the husband removed the plate .,the plate was removed by the husband .,a husband grabs a flower .,a flower is grabbed by a husband .
the author raised the flower .,the flower was raised by the author .,a husband grabs a flower .,a flower is grabbed by a husband .
the brother selected the flower .,the flower was selected by the brother .,a husband grabs a flower .,a flower is grabbed by a husband .
the husband discovered the juice .,the juice was discovered by the husband .,a husband grabs a flower .,a flower is grabbed by a husband .
the brother forgot the flower .,the flower was forgotten by the brother .,a husband grabs a flower .,a flower is grabbed by a husband .
the husband destroyed the scientist .,the scientist was destroyed by the husband .,a husband grabs a flower .,a flower is grabbed by a husband .
the husband joined the actor .,the actor was joined by the husband .,a husband grabs a flower .,a flower is grabbed by a husband .
the man carried the coffee .,the coffee was carried by the man .,an attorney raises a coffee .,a coffee is raised by an attorney .
the lady discovered the coffee .,the coffee was discovered by the lady .,an attorney raises a coffee .,a coffee is raised by an attorney .
the attorney grabbed the cheese .,the cheese was grabbed by the attorney .,an attorney raises a coffee .,a coffee is raised by an attorney .
the attorney washed the soldier .,the soldier was washed by the attorney .,an attorney raises a coffee .,a coffee is raised by an attorney .
the attorney washed the adult .,the adult was washed by the attorney .,an attorney raises a coffee .,a coffee is raised by an attorney .
the colonel described the coffee .,the coffee was described by the colonel .,an attorney raises a coffee .,a coffee is raised by an attorney .
the pilot grabbed the coffee .,the coffee was grabbed by the pilot .,an attorney raises a coffee .,a coffee is raised by an attorney .
the father destroyed the coffee .,the coffee was destroyed by the father .,an attorney raises a coffee .,a coffee is raised by an attorney .
the partner caught the coffee .,the coffee was caught by the partner .,an attorney raises a coffee .,a coffee is raised by an attorney .
the attorney punched the buddy .,the buddy was punched by the attorney .,an attorney raises a coffee .,a coffee is raised by an attorney .
the hero eats the chicken .,the chicken is eaten by the hero .,a hero selected a coffee .,a coffee was selected by a hero .
the hero smells the salad .,the salad is smelled by the hero .,a hero selected a coffee .,a coffee was selected by a hero .
the child grabs the coffee .,the coffee is grabbed by the child .,a hero selected a coffee .,a coffee was selected by a hero .
the hero joins the president .,the president is joined by the hero .,a hero selected a coffee .,a coffee was selected by a hero .
the hero tastes the pie .,the pie is tasted by the hero .,a hero selected a coffee .,a coffee was selected by a hero .
the hero chases the business .,the business is chased by the hero .,a hero selected a coffee .,a coffee was selected by a hero .
the hero catches the beer .,the beer is caught by the hero .,a hero selected a coffee .,a coffee was selected by a hero .
the hero tastes the pie .,the pie is tasted by the hero .,a hero selected a coffee .,a coffee was selected by a hero .
the hero embraces the colonel .,the colonel is embraced by the hero .,a hero selected a coffee .,a coffee was selected by a hero .
the son grabs the coffee .,the coffee is grabbed by the son .,a hero selected a coffee .,a coffee was selected by a hero .
a winner tasted a chicken .,a chicken was tasted by a winner .,the winner removes the key .,the key is removed by the winner .
a wife accepted a key .,a key was accepted by a wife .,the winner removes the key .,the key is removed by the winner .
a winner drank a beer .,a beer was drunk by a winner .,the winner removes the key .,the key is removed by the winner .
a winner punched a partner .,a partner was punched by a winner .,the winner removes the key .,the key is removed by the winner .
an uncle broke a key .,a key was broken by an uncle .,the winner removes the key .,the key is removed by the winner .
a winner bothered a wife .,a wife was bothered by a winner .,the winner removes the key .,the key is removed by the winner .
a teacher used a key .,a key was used by a teacher .,the winner removes the key .,the key is removed by the winner .
a winner described a coffee .,a coffee was described by a winner .,the winner removes the key .,the key is removed by the winner .
a captain used a key .,a key was used by a captain .,the winner removes the key .,the key is removed by the winner .
a winner surprised a king .,a king was surprised by a winner .,the winner removes the key .,the key is removed by the winner .
the physician discovered the juice .,the juice was discovered by the physician .,a physician joins a club .,a club is joined by a physician .
the president bothered the club .,the club was bothered by the president .,a physician joins a club .,a club is joined by a physician .
the friend asked the club .,the club was asked by the friend .,a physician joins a club .,a club is joined by a physician .
the physician broke the key .,the key was broken by the physician .,a physician joins a club .,a club is joined by a physician .
the son judged the club .,the club was judged by the son .,a physician joins a club .,a club is joined by a physician .
the physician grabbed the student .,the student was grabbed by the physician .,a physician joins a club .,a club is joined by a physician .
the daughter asked the club .,the club was asked by the daughter .,a physician joins a club .,a club is joined by a physician .
the physician taught the hero .,the hero was taught by the physician .,a physician joins a club .,a club is joined by a physician .
the minister bothered the club .,the club was bothered by the minister .,a physician joins a club .,a club is joined by a physician .
the king forgave the club .,the club was forgiven by the king .,a physician joins a club .,a club is joined by a physician .
a princess raises a chicken .,a chicken is raised by a princess .,the princess joined the business .,the business was joined by the princess .
a princess drags a key .,a key is dragged by a princess .,the princess joined the business .,the business was joined by the princess .
a princess embraces a teacher .,a teacher is embraced by a princess .,the princess joined the business .,the business was joined by the princess .
a priest hurts a business .,a business is hurt by a priest .,the princess joined the business .,the business was joined by the princess .
a buddy hurts a business .,a business is hurt by a buddy .,the princess joined the business .,the business was joined by the princess .
a princess discovers a beer .,a beer is discovered by a princess .,the princess joined the business .,the business was joined by the princess .
a princess describes a ball .,a ball is described by a princess .,the princess joined the business .,the business was joined by the princess .
a friend asks a business .,a business is asked by a friend .,the princess joined the business .,the business was joined by the princess .
a princess punches a chief .,a chief is punched by a princess .,the princess joined the business .,the business was joined by the princess .
a princess collects a cheese .,a cheese is collected by a princess .,the princess joined the business .,the business was joined by the princess .
a reader ate a pie .,a pie was eaten by a reader .,the reader smells the cup .,the cup is smelled by the reader .
a reader hurried a parent .,a parent was hurried by a reader .,the reader smells the cup .,the cup is smelled by the reader .
a reader destroyed a beer .,a beer was destroyed by a reader .,the reader smells the cup .,the cup is smelled by the reader .
an employee wanted a cup .,a cup was wanted by an employee .,the reader smells the cup .,the cup is smelled by the reader .
a reader dragged a log .,a log was dragged by a reader .,the reader smells the cup .,the cup is smelled by the reader .
a cop collected a cup .,a cup was collected by a cop .,the reader smells the cup .,the cup is smelled by the reader .
a girl prepared a cup .,a cup was prepared by a girl .,the reader smells the cup .,the cup is smelled by the reader .
a reader hurried a man .,a man was hurried by a reader .,the reader smells the cup .,the cup is smelled by the reader .
a reader caught a chicken .,a chicken was caught by a reader .,the reader smells the cup .,the cup is smelled by the reader .
a reader removed a box .,a box was removed by a reader .,the reader smells the cup .,the cup is smelled by the reader .
a kid kissed a cop .,a cop was kissed by a kid .,the kid joins the club .,the club is joined by the kid .
a captain judged a club .,a club was judged by a captain .,the kid joins the club .,the club is joined by the kid .
a champion hurt a club .,a club was hurt by a champion .,the kid joins the club .,the club is joined by the kid .
a kid ate a chocolate .,a chocolate was eaten by a kid .,the kid joins the club .,the club is joined by the kid .
a guy chased a club .,a club was chased by a guy .,the kid joins the club .,the club is joined by the kid .
a kid collected a coat .,a coat was collected by a kid .,the kid joins the club .,the club is joined by the kid .
a king asked a club .,a club was asked by a king .,the kid joins the club .,the club is joined by the kid .
a man chased a club .,a club was chased by a man .,the kid joins the club .,the club is joined by the kid .
a boy asked a club .,a club was asked by a boy .,the kid joins the club .,the club is joined by the kid .
an opponent judged a club .,a club was judged by an opponent .,the kid joins the club .,the club is joined by the kid .
a husband comforted a cop .,a cop was comforted by a husband .,the husband eats the cheese .,the cheese is eaten by the husband .
a husband judged an uncle .,an uncle was judged by a husband .,the husband eats the cheese .,the cheese is eaten by the husband .
a husband removed a wire .,a wire was removed by a husband .,the husband eats the cheese .,the cheese is eaten by the husband .
a husband washed an employer .,an employer was washed by a husband .,the husband eats the cheese .,the cheese is eaten by the husband .
a husband surprised a president .,a president was surprised by a husband .,the husband eats the cheese .,the cheese is eaten by the husband .
a husband embraced a hero .,a hero was embraced by a husband .,the husband eats the cheese .,the cheese is eaten by the husband .
a husband forgot a beer .,a beer was forgotten by a husband .,the husband eats the cheese .,the cheese is eaten by the husband .
a husband raised a woman .,a woman was raised by a husband .,the husband eats the cheese .,the cheese is eaten by the husband .
a husband collected a coffee .,a coffee was collected by a husband .,the husband eats the cheese .,the cheese is eaten by the husband .
a husband forgave an actress .,an actress was forgiven by a husband .,the husband eats the cheese .,the cheese is eaten by the husband .
a student embraces an employer .,an employer is embraced by a student .,the student beat the brother .,the brother was beaten by the student .
an aunt hurries a brother .,a brother is hurried by an aunt .,the student beat the brother .,the brother was beaten by the student .
a man hurries a brother .,a brother is hurried by a man .,the student beat the brother .,the brother was beaten by the student .
a student judges an army .,an army is judged by a student .,the student beat the brother .,the brother was beaten by the student .
a teacher punches a brother .,a brother is punched by a teacher .,the student beat the brother .,the brother was beaten by the student .
a student forgets a cheese .,a cheese is forgotten by a student .,the student beat the brother .,the brother was beaten by the student .
an uncle understands a brother .,a brother is understood by an uncle .,the student beat the brother .,the brother was beaten by the student .
a student surprises a soldier .,a soldier is surprised by a student .,the student beat the brother .,the brother was beaten by the student .
a guy surprises a brother .,a brother is surprised by a guy .,the student beat the brother .,the brother was beaten by the student .
a student prepares a meal .,a meal is prepared by a student .,the student beat the brother .,the brother was beaten by the student .
a lawyer wraps a flower .,a flower is wrapped by a lawyer .,the nurse broke the flower .,the flower was broken by the nurse .
a pilot accepts a flower .,a flower is accepted by a pilot .,the nurse broke the flower .,the flower was broken by the nurse .
a nurse collects a pie .,a pie is collected by a nurse .,the nurse broke the flower .,the flower was broken by the nurse .
a nurse asks a business .,a business is asked by a nurse .,the nurse broke the flower .,the flower was broken by the nurse .
a nurse joins an army .,an army is joined by a nurse .,the nurse broke the flower .,the flower was broken by the nurse .
an attorney uses a flower .,a flower is used by an attorney .,the nurse broke the flower .,the flower was broken by the nurse .
