pa, pp, ta, tp
a princess follows a mayor .,a mayor is followed by a princess .,the colonel led the administration .,the administration was led by the colonel .
a daughter follows a friend .,a friend is followed by a daughter .,the colonel led the administration .,the administration was led by the colonel .
a father follows a club .,a club is followed by a father .,the colonel led the administration .,the administration was led by the colonel .
a buddy follows a mayor .,a mayor is followed by a buddy .,the colonel led the administration .,the administration was led by the colonel .
a scientist follows a band .,a band is followed by a scientist .,the colonel led the administration .,the administration was led by the colonel .
the kid joins the army .,the army is joined by the kid .,a worker left a computer .,a computer was left by a worker .
the bishop removes the knife .,the knife is removed by the bishop .,a worker left a computer .,a computer was left by a worker .
the winner forgets the juice .,the juice is forgotten by the winner .,a worker left a computer .,a computer was left by a worker .
the captain removes the cup .,the cup is removed by the captain .,a worker left a computer .,a computer was left by a worker .
the partner forgets the button .,the button is forgotten by the partner .,a worker left a computer .,a computer was left by a worker .
the kid joins the boy .,the boy is joined by the kid .,a worker left a computer .,a computer was left by a worker .
the soldier forgets the chicken .,the chicken is forgotten by the soldier .,a worker left a computer .,a computer was left by a worker .
the professor forgets the woman .,the woman is forgotten by the professor .,a worker left a computer .,a computer was left by a worker .
the champion removes the bowl .,the bowl is removed by the champion .,a worker left a computer .,a computer was left by a worker .
the lady forgets the chocolate .,the chocolate is forgotten by the lady .,a worker left a computer .,a computer was left by a worker .
an uncle left an engine .,an engine was left by an uncle .,the buddy joins the club .,the club is joined by the buddy .
a priest left a hat .,a hat was left by a priest .,the buddy joins the club .,the club is joined by the buddy .
a priest left a bowl .,a bowl was left by a priest .,the buddy joins the club .,the club is joined by the buddy .
a child left a glass .,a glass was left by a child .,the buddy joins the club .,the club is joined by the buddy .
a mother left a jacket .,a jacket was left by a mother .,the buddy joins the club .,the club is joined by the buddy .
a teacher left a pot .,a pot was left by a teacher .,the buddy joins the club .,the club is joined by the buddy .
a boy left a camera .,a camera was left by a boy .,the buddy joins the club .,the club is joined by the buddy .
a man left a pot .,a pot was left by a man .,the buddy joins the club .,the club is joined by the buddy .
a hero left a bag .,a bag was left by a hero .,the buddy joins the club .,the club is joined by the buddy .
a secretary left a crystal .,a crystal was left by a secretary .,the buddy joins the club .,the club is joined by the buddy .
a club helped a princess .,a princess was helped by a club .,the boy carries the pie .,the pie is carried by the boy .
a wife helped a captain .,a captain was helped by a wife .,the boy carries the pie .,the pie is carried by the boy .
an army helped a king .,a king was helped by an army .,the boy carries the pie .,the pie is carried by the boy .
a colonel helped a writer .,a writer was helped by a colonel .,the boy carries the pie .,the pie is carried by the boy .
a physician helped a guest .,a guest was helped by a physician .,the boy carries the pie .,the pie is carried by the boy .
a corporation helped a cop .,a cop was helped by a corporation .,the boy carries the pie .,the pie is carried by the boy .
a band helped a scientist .,a scientist was helped by a band .,the boy carries the pie .,the pie is carried by the boy .
a teacher helped a minister .,a minister was helped by a teacher .,the boy carries the pie .,the pie is carried by the boy .
an author helped a hero .,a hero was helped by an author .,the boy carries the pie .,the pie is carried by the boy .
a candidate helped a cop .,a cop was helped by a candidate .,the boy carries the pie .,the pie is carried by the boy .
the nurse catches the bottle .,the bottle is caught by the nurse .,a leader chased an army .,an army was chased by a leader .
the minister catches the juice .,the juice is caught by the minister .,a leader chased an army .,an army was chased by a leader .
the doctor catches the chicken .,the chicken is caught by the doctor .,a leader chased an army .,an army was chased by a leader .
the wife catches the pilot .,the pilot is caught by the wife .,a leader chased an army .,an army was chased by a leader .
the professor catches the juice .,the juice is caught by the professor .,a leader chased an army .,an army was chased by a leader .
the uncle catches the button .,the button is caught by the uncle .,a leader chased an army .,an army was chased by a leader .
the actor catches the employer .,the employer is caught by the actor .,a leader chased an army .,an army was chased by a leader .
the minister catches the brother .,the brother is caught by the minister .,a leader chased an army .,an army was chased by a leader .
the attorney catches the gun .,the gun is caught by the attorney .,a leader chased an army .,an army was chased by a leader .
the princess catches the instrument .,the instrument is caught by the princess .,a leader chased an army .,an army was chased by a leader .
a prince punches a cop .,a cop is punched by a prince .,the scientist struck the author .,the author was struck by the scientist .
a wife punches a cop .,a cop is punched by a wife .,the scientist struck the author .,the author was struck by the scientist .
a cop punches a boy .,a boy is punched by a cop .,the scientist struck the author .,the author was struck by the scientist .
a champion beats a mother .,a mother is beaten by a champion .,the scientist struck the author .,the author was struck by the scientist .
a wife punches an actor .,an actor is punched by a wife .,the scientist struck the author .,the author was struck by the scientist .
a parent beats a child .,a child is beaten by a parent .,the scientist struck the author .,the author was struck by the scientist .
a princess punches a bishop .,a bishop is punched by a princess .,the scientist struck the author .,the author was struck by the scientist .
a chief beats a guy .,a guy is beaten by a chief .,the scientist struck the author .,the author was struck by the scientist .
a bishop punches a minister .,a minister is punched by a bishop .,the scientist struck the author .,the author was struck by the scientist .
a captain beats a leader .,a leader is beaten by a captain .,the scientist struck the author .,the author was struck by the scientist .
a boy left a button .,a button was left by a boy .,the employee removes the bell .,the bell is removed by the employee .
an uncle left a plate .,a plate was left by an uncle .,the employee removes the bell .,the bell is removed by the employee .
an uncle left a jacket .,a jacket was left by an uncle .,the employee removes the bell .,the bell is removed by the employee .
a pilot left an engine .,an engine was left by a pilot .,the employee removes the bell .,the bell is removed by the employee .
a candidate left a machine .,a machine was left by a candidate .,the employee removes the bell .,the bell is removed by the employee .
a daughter left a key .,a key was left by a daughter .,the employee removes the bell .,the bell is removed by the employee .
a president left a knife .,a knife was left by a president .,the employee removes the bell .,the bell is removed by the employee .
a daughter left a knife .,a knife was left by a daughter .,the employee removes the bell .,the bell is removed by the employee .
a buddy left a log .,a log was left by a buddy .,the employee removes the bell .,the bell is removed by the employee .
a nurse left an instrument .,an instrument was left by a nurse .,the employee removes the bell .,the bell is removed by the employee .
the president helps the scientist .,the scientist is helped by the president .,an employee asked a teacher .,a teacher was asked by an employee .
the princess wants the cheese .,the cheese is wanted by the princess .,an employee asked a teacher .,a teacher was asked by an employee .
the club helps the husband .,the husband is helped by the club .,an employee asked a teacher .,a teacher was asked by an employee .
the business wants the cheese .,the cheese is wanted by the business .,an employee asked a teacher .,a teacher was asked by an employee .
the physician helps the cousin .,the cousin is helped by the physician .,an employee asked a teacher .,a teacher was asked by an employee .
the candidate helps the father .,the father is helped by the candidate .,an employee asked a teacher .,a teacher was asked by an employee .
the prince wants the coffee .,the coffee is wanted by the prince .,an employee asked a teacher .,a teacher was asked by an employee .
the wife wants the chocolate .,the chocolate is wanted by the wife .,an employee asked a teacher .,a teacher was asked by an employee .
the princess helps the son .,the son is helped by the princess .,an employee asked a teacher .,a teacher was asked by an employee .
the army wants the meal .,the meal is wanted by the army .,an employee asked a teacher .,a teacher was asked by an employee .
a physician left a coat .,a coat was left by a physician .,the reader joins the girl .,the girl is joined by the reader .
a mother left an instrument .,an instrument was left by a mother .,the reader joins the girl .,the girl is joined by the reader .
a mayor left a motor .,a motor was left by a mayor .,the reader joins the girl .,the girl is joined by the reader .
an uncle left a hat .,a hat was left by an uncle .,the reader joins the girl .,the girl is joined by the reader .
a candidate left an iron .,an iron was left by a candidate .,the reader joins the girl .,the girl is joined by the reader .
a colonel left an iron .,an iron was left by a colonel .,the reader joins the girl .,the girl is joined by the reader .
a lawyer left a camera .,a camera was left by a lawyer .,the reader joins the girl .,the girl is joined by the reader .
a candidate left an engine .,an engine was left by a candidate .,the reader joins the girl .,the girl is joined by the reader .
an uncle left a cigarette .,a cigarette was left by an uncle .,the reader joins the girl .,the girl is joined by the reader .
a manager left a jacket .,a jacket was left by a manager .,the reader joins the girl .,the girl is joined by the reader .
the teacher wanted the tea .,the tea was wanted by the teacher .,a mother accepts a bell .,a bell is accepted by a mother .
the author understood the colonel .,the colonel was understood by the author .,a mother accepts a bell .,a bell is accepted by a mother .
the secretary forgave the business .,the business was forgiven by the secretary .,a mother accepts a bell .,a bell is accepted by a mother .
the professor forgave the attorney .,the attorney was forgiven by the professor .,a mother accepts a bell .,a bell is accepted by a mother .
the lady understood the writer .,the writer was understood by the lady .,a mother accepts a bell .,a bell is accepted by a mother .
the attorney forgave the band .,the band was forgiven by the attorney .,a mother accepts a bell .,a bell is accepted by a mother .
the soldier understood the reader .,the reader was understood by the soldier .,a mother accepts a bell .,a bell is accepted by a mother .
the minister forgave the president .,the president was forgiven by the minister .,a mother accepts a bell .,a bell is accepted by a mother .
the girl wanted the coffee .,the coffee was wanted by the girl .,a mother accepts a bell .,a bell is accepted by a mother .
the teacher understood the nurse .,the nurse was understood by the teacher .,a mother accepts a bell .,a bell is accepted by a mother .
the uncle kills the soldier .,the soldier is killed by the uncle .,a partner hurt a sheriff .,a sheriff was hurt by a partner .
the kid kills the author .,the author is killed by the kid .,a partner hurt a sheriff .,a sheriff was hurt by a partner .
the leader beats the singer .,the singer is beaten by the leader .,a partner hurt a sheriff .,a sheriff was hurt by a partner .
the author kills the child .,the child is killed by the author .,a partner hurt a sheriff .,a sheriff was hurt by a partner .
the mayor beats the bishop .,the bishop is beaten by the mayor .,a partner hurt a sheriff .,a sheriff was hurt by a partner .
the wife beats the nurse .,the nurse is beaten by the wife .,a partner hurt a sheriff .,a sheriff was hurt by a partner .
the leader beats the prince .,the prince is beaten by the leader .,a partner hurt a sheriff .,a sheriff was hurt by a partner .
the lawyer kills the son .,the son is killed by the lawyer .,a partner hurt a sheriff .,a sheriff was hurt by a partner .
the champion kills the parent .,the parent is killed by the champion .,a partner hurt a sheriff .,a sheriff was hurt by a partner .
the actor kills the student .,the student is killed by the actor .,a partner hurt a sheriff .,a sheriff was hurt by a partner .
the cousin kept the tea .,the tea was kept by the cousin .,a secretary protects an attorney .,an attorney is protected by a secretary .
the club kept the tea .,the tea was kept by the club .,a secretary protects an attorney .,an attorney is protected by a secretary .
the prince kept the glass .,the glass was kept by the prince .,a secretary protects an attorney .,an attorney is protected by a secretary .
the corporation kept the instrument .,the instrument was kept by the corporation .,a secretary protects an attorney .,an attorney is protected by a secretary .
the army kept the chicken .,the chicken was kept by the army .,a secretary protects an attorney .,an attorney is protected by a secretary .
the guest kept the guitar .,the guitar was kept by the guest .,a secretary protects an attorney .,an attorney is protected by a secretary .
the captain kept the iron .,the iron was kept by the captain .,a secretary protects an attorney .,an attorney is protected by a secretary .
the man kept the juice .,the juice was kept by the man .,a secretary protects an attorney .,an attorney is protected by a secretary .
the band kept the juice .,the juice was kept by the band .,a secretary protects an attorney .,an attorney is protected by a secretary .
the leader kept the beer .,the beer was kept by the leader .,a secretary protects an attorney .,an attorney is protected by a secretary .
a cop helps a sheriff .,a sheriff is helped by a cop .,the minister prepared the glass .,the glass was prepared by the minister .
an army helps a man .,a man is helped by an army .,the minister prepared the glass .,the glass was prepared by the minister .
a chief helps a parent .,a parent is helped by a chief .,the minister prepared the glass .,the glass was prepared by the minister .
a cop helps a guest .,a guest is helped by a cop .,the minister prepared the glass .,the glass was prepared by the minister .
an army helps a hero .,a hero is helped by an army .,the minister prepared the glass .,the glass was prepared by the minister .
a company helps a partner .,a partner is helped by a company .,the minister prepared the glass .,the glass was prepared by the minister .
a mayor helps a guy .,a guy is helped by a mayor .,the minister prepared the glass .,the glass was prepared by the minister .
a wife helps a leader .,a leader is helped by a wife .,the minister prepared the glass .,the glass was prepared by the minister .
a cousin helps a colonel .,a colonel is helped by a cousin .,the minister prepared the glass .,the glass was prepared by the minister .
a singer helps a boy .,a boy is helped by a singer .,the minister prepared the glass .,the glass was prepared by the minister .
a son comforts a writer .,a writer is comforted by a son .,the mother helped the sheriff .,the sheriff was helped by the mother .
a winner asks a physician .,a physician is asked by a winner .,the mother helped the sheriff .,the sheriff was helped by the mother .
a writer comforts a hero .,a hero is comforted by a writer .,the mother helped the sheriff .,the sheriff was helped by the mother .
a partner comforts a physician .,a physician is comforted by a partner .,the mother helped the sheriff .,the sheriff was helped by the mother .
a partner comforts a pilot .,a pilot is comforted by a partner .,the mother helped the sheriff .,the sheriff was helped by the mother .
a soldier comforts a captain .,a captain is comforted by a soldier .,the mother helped the sheriff .,the sheriff was helped by the mother .
a guest uses a telephone .,a telephone is used by a guest .,the mother helped the sheriff .,the sheriff was helped by the mother .
a president asks an army .,an army is asked by a president .,the mother helped the sheriff .,the sheriff was helped by the mother .
a business uses a bottle .,a bottle is used by a business .,the mother helped the sheriff .,the sheriff was helped by the mother .
an uncle asks a corporation .,a corporation is asked by an uncle .,the mother helped the sheriff .,the sheriff was helped by the mother .
a pilot killed a secretary .,a secretary was killed by a pilot .,the cousin hurts the husband .,the husband is hurt by the cousin .
a scientist beat a nurse .,a nurse was beaten by a scientist .,the cousin hurts the husband .,the husband is hurt by the cousin .
a nurse beat a reader .,a reader was beaten by a nurse .,the cousin hurts the husband .,the husband is hurt by the cousin .
a singer beat a cop .,a cop was beaten by a singer .,the cousin hurts the husband .,the husband is hurt by the cousin .
a prince killed a president .,a president was killed by a prince .,the cousin hurts the husband .,the husband is hurt by the cousin .
a doctor killed a king .,a king was killed by a doctor .,the cousin hurts the husband .,the husband is hurt by the cousin .
a priest beat a prince .,a prince was beaten by a priest .,the cousin hurts the husband .,the husband is hurt by the cousin .
an opponent killed a colonel .,a colonel was killed by an opponent .,the cousin hurts the husband .,the husband is hurt by the cousin .
a secretary beat a leader .,a leader was beaten by a secretary .,the cousin hurts the husband .,the husband is hurt by the cousin .
a king killed a father .,a father was killed by a king .,the cousin hurts the husband .,the husband is hurt by the cousin .
a professor eats a chicken .,a chicken is eaten by a professor .,the kid tasted the cheese .,the cheese was tasted by the kid .
a wife eats a salad .,a salad is eaten by a wife .,the kid tasted the cheese .,the cheese was tasted by the kid .
a winner smells a television .,a television is smelled by a winner .,the kid tasted the cheese .,the cheese was tasted by the kid .
a priest eats a meal .,a meal is eaten by a priest .,the kid tasted the cheese .,the cheese was tasted by the kid .
a king eats a chicken .,a chicken is eaten by a king .,the kid tasted the cheese .,the cheese was tasted by the kid .
a wife eats a chicken .,a chicken is eaten by a wife .,the kid tasted the cheese .,the cheese was tasted by the kid .
a chief smells a coffee .,a coffee is smelled by a chief .,the kid tasted the cheese .,the cheese was tasted by the kid .
a physician smells a pie .,a pie is smelled by a physician .,the kid tasted the cheese .,the cheese was tasted by the kid .
a lady smells a pie .,a pie is smelled by a lady .,the kid tasted the cheese .,the cheese was tasted by the kid .
a president smells a telephone .,a telephone is smelled by a president .,the kid tasted the cheese .,the cheese was tasted by the kid .
the bishop accepts the camera .,the camera is accepted by the bishop .,a minister understood a guest .,a guest was understood by a minister .
the partner forgives the chief .,the chief is forgiven by the partner .,a minister understood a guest .,a guest was understood by a minister .
the scientist forgives the club .,the club is forgiven by the scientist .,a minister understood a guest .,a guest was understood by a minister .
the actress accepts the plate .,the plate is accepted by the actress .,a minister understood a guest .,a guest was understood by a minister .
the attorney forgives the prince .,the prince is forgiven by the attorney .,a minister understood a guest .,a guest was understood by a minister .
the woman accepts the coat .,the coat is accepted by the woman .,a minister understood a guest .,a guest was understood by a minister .
the brother forgives the club .,the club is forgiven by the brother .,a minister understood a guest .,a guest was understood by a minister .
the teacher forgives the army .,the army is forgiven by the teacher .,a minister understood a guest .,a guest was understood by a minister .
the pilot accepts the guitar .,the guitar is accepted by the pilot .,a minister understood a guest .,a guest was understood by a minister .
the professor accepts the computer .,the computer is accepted by the professor .,a minister understood a guest .,a guest was understood by a minister .
the father followed the administration .,the administration was followed by the father .,an actor leads a company .,a company is led by an actor .
the manager followed the author .,the author was followed by the manager .,an actor leads a company .,a company is led by an actor .
the lady followed the army .,the army was followed by the lady .,an actor leads a company .,a company is led by an actor .
the girl followed the administration .,the administration was followed by the girl .,an actor leads a company .,a company is led by an actor .
the worker followed the army .,the army was followed by the worker .,an actor leads a company .,a company is led by an actor .
the lawyer followed the guy .,the guy was followed by the lawyer .,an actor leads a company .,a company is led by an actor .
the aunt followed the writer .,the writer was followed by the aunt .,an actor leads a company .,a company is led by an actor .
the adult followed the daughter .,the daughter was followed by the adult .,an actor leads a company .,a company is led by an actor .
the manager followed the club .,the club was followed by the manager .,an actor leads a company .,a company is led by an actor .
the kid followed the administration .,the administration was followed by the kid .,an actor leads a company .,a company is led by an actor .
the lady killed the hero .,the hero was killed by the lady .,a child destroys a salad .,a salad is destroyed by a child .
the cop killed the cousin .,the cousin was killed by the cop .,a child destroys a salad .,a salad is destroyed by a child .
the employee killed the scientist .,the scientist was killed by the employee .,a child destroys a salad .,a salad is destroyed by a child .
the employee broke the camera .,the camera was broken by the employee .,a child destroys a salad .,a salad is destroyed by a child .
the employee killed the brother .,the brother was killed by the employee .,a child destroys a salad .,a salad is destroyed by a child .
the prince killed the nurse .,the nurse was killed by the prince .,a child destroys a salad .,a salad is destroyed by a child .
the sheriff killed the wife .,the wife was killed by the sheriff .,a child destroys a salad .,a salad is destroyed by a child .
the worker broke the guitar .,the guitar was broken by the worker .,a child destroys a salad .,a salad is destroyed by a child .
the prince killed the winner .,the winner was killed by the prince .,a child destroys a salad .,a salad is destroyed by a child .
the sheriff killed the chief .,the chief was killed by the sheriff .,a child destroys a salad .,a salad is destroyed by a child .
the colonel eats the cheese .,the cheese is eaten by the colonel .,an opponent tasted a salad .,a salad was tasted by an opponent .
the guy smells the meal .,the meal is smelled by the guy .,an opponent tasted a salad .,a salad was tasted by an opponent .
the child eats the chicken .,the chicken is eaten by the child .,an opponent tasted a salad .,a salad was tasted by an opponent .
the princess eats the candy .,the candy is eaten by the princess .,an opponent tasted a salad .,a salad was tasted by an opponent .
the champion smells the coffee .,the coffee is smelled by the champion .,an opponent tasted a salad .,a salad was tasted by an opponent .
the candidate smells the cheese .,the cheese is smelled by the candidate .,an opponent tasted a salad .,a salad was tasted by an opponent .
the brother smells the cheese .,the cheese is smelled by the brother .,an opponent tasted a salad .,a salad was tasted by an opponent .
the guest eats the pie .,the pie is eaten by the guest .,an opponent tasted a salad .,a salad was tasted by an opponent .
the worker eats the meal .,the meal is eaten by the worker .,an opponent tasted a salad .,a salad was tasted by an opponent .
the buddy smells the glass .,the glass is smelled by the buddy .,an opponent tasted a salad .,a salad was tasted by an opponent .
a minister leaves an engine .,an engine is left by a minister .,the manager removed the hat .,the hat was removed by the manager .
a kid leaves a card .,a card is left by a kid .,the manager removed the hat .,the hat was removed by the manager .
an uncle leaves a television .,a television is left by an uncle .,the manager removed the hat .,the hat was removed by the manager .
a singer leaves a guitar .,a guitar is left by a singer .,the manager removed the hat .,the hat was removed by the manager .
a soldier leaves a cigarette .,a cigarette is left by a soldier .,the manager removed the hat .,the hat was removed by the manager .
a parent leaves a log .,a log is left by a parent .,the manager removed the hat .,the hat was removed by the manager .
a guy leaves a log .,a log is left by a guy .,the manager removed the hat .,the hat was removed by the manager .
a writer leaves an instrument .,an instrument is left by a writer .,the manager removed the hat .,the hat was removed by the manager .
a candidate leaves a jacket .,a jacket is left by a candidate .,the manager removed the hat .,the hat was removed by the manager .
a kid leaves a cup .,a cup is left by a kid .,the manager removed the hat .,the hat was removed by the manager .
a soldier caught a beer .,a beer was caught by a soldier .,the adult grabs the wire .,the wire is grabbed by the adult .
an opponent caught a candy .,a candy was caught by an opponent .,the adult grabs the wire .,the wire is grabbed by the adult .
a student caught a coffee .,a coffee was caught by a student .,the adult grabs the wire .,the wire is grabbed by the adult .
a minister caught a juice .,a juice was caught by a minister .,the adult grabs the wire .,the wire is grabbed by the adult .
an actor caught a tea .,a tea was caught by an actor .,the adult grabs the wire .,the wire is grabbed by the adult .
a buddy caught an anchor .,an anchor was caught by a buddy .,the adult grabs the wire .,the wire is grabbed by the adult .
a pilot caught a flower .,a flower was caught by a pilot .,the adult grabs the wire .,the wire is grabbed by the adult .
a king caught a candy .,a candy was caught by a king .,the adult grabs the wire .,the wire is grabbed by the adult .
a winner caught a button .,a button was caught by a winner .,the adult grabs the wire .,the wire is grabbed by the adult .
a man caught an opponent .,an opponent was caught by a man .,the adult grabs the wire .,the wire is grabbed by the adult .
the buddy ate the pie .,the pie was eaten by the buddy .,a manager tastes a cheese .,a cheese is tasted by a manager .
the king ate the candy .,the candy was eaten by the king .,a manager tastes a cheese .,a cheese is tasted by a manager .
the attorney ate the meal .,the meal was eaten by the attorney .,a manager tastes a cheese .,a cheese is tasted by a manager .
the father smelled the glass .,the glass was smelled by the father .,a manager tastes a cheese .,a cheese is tasted by a manager .
the parent smelled the log .,the log was smelled by the parent .,a manager tastes a cheese .,a cheese is tasted by a manager .
the actress smelled the pot .,the pot was smelled by the actress .,a manager tastes a cheese .,a cheese is tasted by a manager .
the guy ate the pie .,the pie was eaten by the guy .,a manager tastes a cheese .,a cheese is tasted by a manager .
the guest ate the salad .,the salad was eaten by the guest .,a manager tastes a cheese .,a cheese is tasted by a manager .
the writer ate the chicken .,the chicken was eaten by the writer .,a manager tastes a cheese .,a cheese is tasted by a manager .
the brother smelled the jacket .,the jacket was smelled by the brother .,a manager tastes a cheese .,a cheese is tasted by a manager .
a soldier caught a prince .,a prince was caught by a soldier .,the lawyer grabs the meal .,the meal is grabbed by the lawyer .
an opponent caught a salad .,a salad was caught by an opponent .,the lawyer grabs the meal .,the meal is grabbed by the lawyer .
a princess caught a coffee .,a coffee was caught by a princess .,the lawyer grabs the meal .,the meal is grabbed by the lawyer .
a husband caught a beer .,a beer was caught by a husband .,the lawyer grabs the meal .,the meal is grabbed by the lawyer .
a pilot caught a hat .,a hat was caught by a pilot .,the lawyer grabs the meal .,the meal is grabbed by the lawyer .
an employer caught a chicken .,a chicken was caught by an employer .,the lawyer grabs the meal .,the meal is grabbed by the lawyer .
an aunt caught a student .,a student was caught by an aunt .,the lawyer grabs the meal .,the meal is grabbed by the lawyer .
a cousin caught a chocolate .,a chocolate was caught by a cousin .,the lawyer grabs the meal .,the meal is grabbed by the lawyer .
a king caught a chicken .,a chicken was caught by a king .,the lawyer grabs the meal .,the meal is grabbed by the lawyer .
an uncle caught a cheese .,a cheese was caught by an uncle .,the lawyer grabs the meal .,the meal is grabbed by the lawyer .
a professor leads an army .,an army is led by a professor .,the singer followed the worker .,the worker was followed by the singer .
a buddy leads a business .,a business is led by a buddy .,the singer followed the worker .,the worker was followed by the singer .
an actress leads a business .,a business is led by an actress .,the singer followed the worker .,the worker was followed by the singer .
a student leads a company .,a company is led by a student .,the singer followed the worker .,the worker was followed by the singer .
a lawyer leads an army .,an army is led by a lawyer .,the singer followed the worker .,the worker was followed by the singer .
a president leads a corporation .,a corporation is led by a president .,the singer followed the worker .,the worker was followed by the singer .
a lawyer leads a business .,a business is led by a lawyer .,the singer followed the worker .,the worker was followed by the singer .
a doctor leads a club .,a club is led by a doctor .,the singer followed the worker .,the worker was followed by the singer .
a professor leads a club .,a club is led by a professor .,the singer followed the worker .,the worker was followed by the singer .
a reader leads a company .,a company is led by a reader .,the singer followed the worker .,the worker was followed by the singer .
the kid leaves the camera .,the camera is left by the kid .,a worker removed a box .,a box was removed by a worker .
the mayor leaves the ball .,the ball is left by the mayor .,a worker removed a box .,a box was removed by a worker .
the colonel leaves the iron .,the iron is left by the colonel .,a worker removed a box .,a box was removed by a worker .
the student leaves the coat .,the coat is left by the student .,a worker removed a box .,a box was removed by a worker .
the actress leaves the pot .,the pot is left by the actress .,a worker removed a box .,a box was removed by a worker .
the professor leaves the flower .,the flower is left by the professor .,a worker removed a box .,a box was removed by a worker .
the friend leaves the engine .,the engine is left by the friend .,a worker removed a box .,a box was removed by a worker .
the priest leaves the ball .,the ball is left by the priest .,a worker removed a box .,a box was removed by a worker .
the priest leaves the instrument .,the instrument is left by the priest .,a worker removed a box .,a box was removed by a worker .
the chief leaves the key .,the key is left by the chief .,a worker removed a box .,a box was removed by a worker .
an uncle eats a meal .,a meal is eaten by an uncle .,the buddy drank the coffee .,the coffee was drunk by the buddy .
a pilot eats a chocolate .,a chocolate is eaten by a pilot .,the buddy drank the coffee .,the coffee was drunk by the buddy .
a teacher eats a cheese .,a cheese is eaten by a teacher .,the buddy drank the coffee .,the coffee was drunk by the buddy .
a wife eats a candy .,a candy is eaten by a wife .,the buddy drank the coffee .,the coffee was drunk by the buddy .
a candidate eats a chocolate .,a chocolate is eaten by a candidate .,the buddy drank the coffee .,the coffee was drunk by the buddy .
a son eats a chocolate .,a chocolate is eaten by a son .,the buddy drank the coffee .,the coffee was drunk by the buddy .
a soldier eats a chicken .,a chicken is eaten by a soldier .,the buddy drank the coffee .,the coffee was drunk by the buddy .
a pilot eats a meal .,a meal is eaten by a pilot .,the buddy drank the coffee .,the coffee was drunk by the buddy .
a pilot eats a chocolate .,a chocolate is eaten by a pilot .,the buddy drank the coffee .,the coffee was drunk by the buddy .
a teacher eats a meal .,a meal is eaten by a teacher .,the buddy drank the coffee .,the coffee was drunk by the buddy .
a reader destroyed a cheese .,a cheese was destroyed by a reader .,the nurse breaks the bowl .,the bowl is broken by the nurse .
a kid destroyed a pie .,a pie was destroyed by a kid .,the nurse breaks the bowl .,the bowl is broken by the nurse .
a buddy destroyed a machine .,a machine was destroyed by a buddy .,the nurse breaks the bowl .,the bowl is broken by the nurse .
a husband destroyed a professor .,a professor was destroyed by a husband .,the nurse breaks the bowl .,the bowl is broken by the nurse .
a son destroyed a tea .,a tea was destroyed by a son .,the nurse breaks the bowl .,the bowl is broken by the nurse .
a brother destroyed a chocolate .,a chocolate was destroyed by a brother .,the nurse breaks the bowl .,the bowl is broken by the nurse .
a priest destroyed a pie .,a pie was destroyed by a priest .,the nurse breaks the bowl .,the bowl is broken by the nurse .
an actress destroyed a chocolate .,a chocolate was destroyed by an actress .,the nurse breaks the bowl .,the bowl is broken by the nurse .
a chief destroyed a chicken .,a chicken was destroyed by a chief .,the nurse breaks the bowl .,the bowl is broken by the nurse .
a student destroyed a candy .,a candy was destroyed by a student .,the nurse breaks the bowl .,the bowl is broken by the nurse .
a pilot understands a cousin .,a cousin is understood by a pilot .,the opponent accepted the instrument .,the instrument was accepted by the opponent .
a cousin understands an actor .,an actor is understood by a cousin .,the opponent accepted the instrument .,the instrument was accepted by the opponent .
a son understands an employer .,an employer is understood by a son .,the opponent accepted the instrument .,the instrument was accepted by the opponent .
a doctor wants a telephone .,a telephone is wanted by a doctor .,the opponent accepted the instrument .,the instrument was accepted by the opponent .
a corporation wants an iron .,an iron is wanted by a corporation .,the opponent accepted the instrument .,the instrument was accepted by the opponent .
a guest understands a buddy .,a buddy is understood by a guest .,the opponent accepted the instrument .,the instrument was accepted by the opponent .
an author wants a coffee .,a coffee is wanted by an author .,the opponent accepted the instrument .,the instrument was accepted by the opponent .
an employee forgives a secretary .,a secretary is forgiven by an employee .,the opponent accepted the instrument .,the instrument was accepted by the opponent .
a soldier wants a cup .,a cup is wanted by a soldier .,the opponent accepted the instrument .,the instrument was accepted by the opponent .
a scientist understands a priest .,a priest is understood by a scientist .,the opponent accepted the instrument .,the instrument was accepted by the opponent .
the mother hurt the child .,the child was hurt by the mother .,a winner kills a leader .,a leader is killed by a winner .
the opponent hurt the nurse .,the nurse was hurt by the opponent .,a winner kills a leader .,a leader is killed by a winner .
the employer hurt the buddy .,the buddy was hurt by the employer .,a winner kills a leader .,a leader is killed by a winner .
the child destroyed the girl .,the girl was destroyed by the child .,a winner kills a leader .,a leader is killed by a winner .
the physician destroyed the coffee .,the coffee was destroyed by the physician .,a winner kills a leader .,a leader is killed by a winner .
the guy hurt the actor .,the actor was hurt by the guy .,a winner kills a leader .,a leader is killed by a winner .
the parent hurt the daughter .,the daughter was hurt by the parent .,a winner kills a leader .,a leader is killed by a winner .
the teacher hurt the corporation .,the corporation was hurt by the teacher .,a winner kills a leader .,a leader is killed by a winner .
the reader hurt the boy .,the boy was hurt by the reader .,a winner kills a leader .,a leader is killed by a winner .
the daughter hurt the corporation .,the corporation was hurt by the daughter .,a winner kills a leader .,a leader is killed by a winner .
a manager punched a doctor .,a doctor was punched by a manager .,the wife strikes the mayor .,the mayor is struck by the wife .
